date	SS4	S2	S1
31.01.1997	0.4	170.0	68.0
20.02.1997	0.4	170.0	68.0
28.02.1997	0.43	160.0	69.0
10.03.1997	0.42	170.0	71.0
15.03.1997	0.42	160.0	67.0
20.03.1997	0.42	170.0	71.0
25.03.1997	0.4	180.0	72.0
31.03.1997	0.39	180.0	70.0
10.04.1997	0.24	250.0	60.0
15.04.1997	0.09	220.0	20.0
30.05.1997	0.05	120.0	6.0
20.10.1997	0.04	-999.0	-999.0
31.01.1998	0.22	140.0	31.0
20.02.1998	0.24	140.0	34.0
28.02.1998	0.22	150.0	33.0
10.03.1998	0.21	160.0	34.0
15.03.1998	0.22	150.0	33.0
20.03.1998	0.21	140.0	29.0
25.03.1998	0.21	140.0	29.0
31.03.1998	0.22	140.0	31.0
10.04.1998	0.09	210.0	19.0
15.04.1998	0.03	-999.0	-999.0
20.04.1998	0.03	-999.0	-999.0
31.01.1999	0.22	130.0	29.0
20.02.1999	0.21	140.0	29.0
28.02.1999	0.2	150.0	30.0
10.03.1999	0.2	150.0	30.0
15.03.1999	0.2	160.0	32.0
20.03.1999	0.2	160.0	32.0
25.03.1999	0.2	160.0	32.0
31.03.1999	0.2	160.0	32.0
10.04.1999	0.07	220.0	15.0
15.04.1999	0.06	170.0	10.0
31.01.2000	0.19	140.0	27.0
20.02.2000	0.21	140.0	29.0
29.02.2000	0.21	160.0	34.0
10.03.2000	0.2	160.0	32.0
15.03.2000	0.2	170.0	34.0
20.03.2000	0.2	160.0	32.0
25.03.2000	0.19	160.0	30.0
31.03.2000	0.21	150.0	32.0
10.04.2000	0.16	160.0	26.0
21.04.2000	0.17	100.0	17.0
29.04.2000	0.06	100.0	6.0
31.01.2001	0.31	170.0	53.0
20.02.2001	0.34	170.0	58.0
28.02.2001	0.33	170.0	56.0
10.03.2001	0.33	180.0	59.0
15.03.2001	0.34	180.0	61.0
20.03.2001	0.33	180.0	59.0
25.03.2001	0.35	170.0	60.0
31.03.2001	0.36	180.0	65.0
10.04.2001	0.29	200.0	58.0
15.04.2001	0.24	200.0	48.0
20.04.2001	0.23	210.0	48.0
25.04.2001	0.1	270.0	27.0
30.04.2001	0.21	130.0	27.0
31.01.2002	0.06	100.0	6.0
20.02.2002	0.06	140.0	8.0
28.02.2002	0.04	-999.0	-999.0
25.03.2002	0.0	-999.0	-999.0
31.01.2003	0.15	170.0	26.0
20.02.2003	0.18	170.0	31.0
28.02.2003	0.19	170.0	32.0
10.03.2003	0.2	180.0	36.0
15.03.2003	0.2	180.0	36.0
20.03.2003	0.19	180.0	34.0
25.03.2003	0.16	200.0	32.0
31.03.2003	0.17	150.0	26.0
15.04.2003	0.01	-999.0	-999.0
31.01.2004	0.01	-999.0	-999.0
20.02.2004	0.01	-999.0	-999.0
29.02.2004	0.01	-999.0	-999.0
10.03.2004	0.01	-999.0	-999.0
15.03.2004	0.03	-999.0	-999.0
20.03.2004	0.01	-999.0	-999.0
08.04.2004	0.06	160.0	10.0
10.04.2004	0.02	-999.0	-999.0
15.04.2004	0.01	-999.0	-999.0
08.05.2004	0.15	180.0	27.0
20.10.2004	0.04	-999.0	-999.0
31.01.2005	0.2	150.0	30.0
20.02.2005	0.21	160.0	34.0
28.02.2005	0.21	160.0	34.0
10.03.2005	0.21	180.0	38.0
15.03.2005	0.2	180.0	36.0
20.03.2005	0.18	150.0	27.0
25.03.2005	0.18	150.0	27.0
31.03.2005	0.09	160.0	14.0
10.04.2005	0.07	240.0	17.0
15.04.2005	0.1	210.0	21.0
20.04.2005	0.05	230.0	12.0
28.04.2005	0.02	-999.0	-999.0
25.05.2005	0.11	70.0	8.0
13.10.2005	0.08	100.0	8.0
20.10.2005	0.11	100.0	11.0
10.03.2006	0.29	170.0	49.0
15.03.2006	0.31	160.0	50.0
20.03.2006	0.3	170.0	51.0
25.03.2006	0.29	180.0	52.0
31.03.2006	0.28	180.0	50.0
10.04.2006	0.26	170.0	44.0
15.04.2006	0.25	180.0	45.0
17.05.2006	0.1	150.0	15.0
24.05.2006	0.04	-999.0	-999.0
25.05.2006	0.1	150.0	15.0
