date	SS4	S2	S1
20.01.1995	0.21	220.0	46.0
31.01.1995	0.19	220.0	42.0
15.02.1995	0.21	240.0	50.0
20.02.1995	0.28	200.0	56.0
25.02.1995	0.26	220.0	57.0
28.02.1995	0.23	240.0	55.0
10.03.1995	0.1	300.0	30.0
20.03.1995	0.03	-999.0	-999.0
30.11.1995	0.06	100.0	6.0
20.12.1995	0.2	200.0	40.0
31.12.1995	0.37	210.0	78.0
20.01.1997	0.36	200.0	72.0
31.01.1997	0.37	210.0	78.0
15.02.1997	0.32	240.0	77.0
20.02.1997	0.36	230.0	83.0
25.02.1997	0.3	250.0	75.0
28.02.1997	0.27	250.0	68.0
10.03.1997	0.28	250.0	70.0
15.03.1997	0.27	280.0	76.0
20.03.1997	0.19	300.0	57.0
25.03.1997	0.04	-999.0	-999.0
31.03.1997	0.02	-999.0	-999.0
30.11.1997	0.09	230.0	21.0
20.12.1997	0.08	190.0	15.0
31.12.1997	0.07	190.0	13.0
20.01.1998	0.17	180.0	31.0
31.01.1998	0.16	180.0	29.0
15.02.1998	0.21	240.0	50.0
20.02.1998	0.18	240.0	43.0
25.02.1998	0.1	260.0	26.0
28.02.1998	0.07	300.0	21.0
20.11.1998	0.11	130.0	14.0
30.11.1998	0.13	170.0	22.0
20.12.1998	0.12	220.0	26.0
31.12.1998	0.14	240.0	34.0
20.01.1999	0.15	280.0	42.0
31.01.1999	0.22	300.0	66.0
15.02.1999	0.21	320.0	67.0
20.02.1999	0.22	310.0	68.0
25.02.1999	0.14	320.0	45.0
28.02.1999	0.15	350.0	53.0
10.03.1999	0.28	300.0	84.0
15.03.1999	0.23	320.0	74.0
20.03.1999	0.32	290.0	93.0
25.03.1999	0.23	350.0	81.0
31.03.1999	0.02	-999.0	-999.0
20.12.1999	0.2	120.0	24.0
31.12.1999	0.19	160.0	30.0
20.01.2000	0.36	160.0	58.0
31.01.2000	0.37	160.0	59.0
15.02.2000	0.29	200.0	58.0
20.02.2000	0.28	220.0	62.0
25.02.2000	0.29	220.0	64.0
29.02.2000	0.32	230.0	74.0
10.03.2000	0.16	290.0	46.0
15.03.2000	0.12	310.0	37.0
20.03.2000	0.03	-999.0	-999.0
25.03.2000	0.07	200.0	14.0
30.11.2000	0.16	160.0	26.0
20.12.2000	0.29	190.0	55.0
31.12.2000	0.29	190.0	55.0
20.01.2001	0.37	200.0	74.0
31.01.2001	0.36	210.0	76.0
15.02.2001	0.38	200.0	76.0
20.02.2001	0.35	210.0	74.0
25.02.2001	0.2	270.0	54.0
28.02.2001	0.19	280.0	53.0
10.03.2001	0.26	250.0	65.0
15.03.2001	0.25	260.0	65.0
20.03.2001	0.11	310.0	34.0
25.03.2001	0.01	-999.0	-999.0
31.03.2001	0.04	-999.0	-999.0
20.12.2001	0.14	50.0	7.0
31.12.2001	0.13	160.0	21.0
20.01.2002	0.24	150.0	36.0
31.01.2002	0.37	170.0	63.0
15.02.2002	0.33	190.0	63.0
20.02.2002	0.35	200.0	70.0
25.02.2002	0.26	220.0	57.0
28.02.2002	0.19	260.0	49.0
10.03.2002	0.07	320.0	22.0
20.11.2002	0.44	250.0	110.0
30.11.2002	0.39	230.0	90.0
20.12.2002	0.27	280.0	76.0
31.12.2002	0.26	280.0	73.0
20.01.2003	0.26	280.0	73.0
31.01.2003	0.39	240.0	94.0
15.02.2003	0.37	260.0	96.0
20.02.2003	0.34	280.0	95.0
25.02.2003	0.33	270.0	89.0
28.02.2003	0.31	280.0	87.0
10.03.2003	0.24	300.0	72.0
15.03.2003	0.19	320.0	61.0
20.03.2003	0.07	340.0	24.0
25.03.2003	0.01	-999.0	-999.0
20.12.2003	0.12	170.0	20.0
30.12.2003	0.18	180.0	32.0
20.01.2004	0.16	190.0	30.0
31.01.2004	0.23	180.0	41.0
15.02.2004	0.4	180.0	72.0
20.02.2004	0.43	180.0	77.0
25.02.2004	0.4	210.0	84.0
29.02.2004	0.39	230.0	90.0
10.03.2004	0.31	250.0	78.0
15.03.2004	0.2	300.0	60.0
20.03.2004	0.08	320.0	26.0
25.03.2004	0.06	150.0	9.0
31.03.2004	0.16	100.0	16.0
10.03.2005	0.36	230.0	83.0
15.03.2005	0.39	220.0	86.0
20.03.2005	0.27	240.0	65.0
25.03.2005	0.16	250.0	40.0
31.03.2005	0.06	270.0	16.0
20.12.2005	0.06	100.0	6.0
30.12.2005	0.08	110.0	9.0
20.01.2006	0.2	110.0	22.0
31.01.2006	0.15	130.0	20.0
15.02.2006	0.19	150.0	29.0
20.02.2006	0.16	180.0	29.0
25.02.2006	0.06	220.0	13.0
28.02.2006	0.24	190.0	46.0
