date	SS4	S2	S1
31.01.1997	0.51	130.0	66.0
20.02.1997	0.42	150.0	63.0
28.02.1997	0.41	170.0	70.0
15.03.1997	0.46	170.0	78.0
20.03.1997	0.42	180.0	76.0
25.03.1997	0.41	190.0	78.0
31.03.1997	0.5	190.0	95.0
10.04.1997	0.22	320.0	70.0
15.04.1997	0.23	280.0	64.0
31.01.1998	0.59	190.0	112.0
20.02.1998	0.55	200.0	110.0
28.02.1998	0.55	230.0	127.0
15.03.1998	0.59	200.0	118.0
20.03.1998	0.65	210.0	137.0
25.03.1998	0.61	220.0	134.0
31.03.1998	0.82	180.0	148.0
10.04.1998	0.47	270.0	127.0
15.04.1998	0.38	310.0	118.0
20.04.1998	0.12	340.0	41.0
31.01.1999	0.64	170.0	109.0
20.02.1999	0.62	200.0	124.0
28.02.1999	0.6	200.0	120.0
15.03.1999	0.58	230.0	133.0
20.03.1999	0.6	230.0	138.0
25.03.1999	0.58	240.0	139.0
31.03.1999	0.56	240.0	134.0
10.04.1999	0.46	240.0	110.0
15.04.1999	0.53	280.0	148.0
20.04.1999	0.36	330.0	119.0
25.04.1999	0.13	360.0	47.0
31.01.2000	0.71	220.0	156.0
20.02.2000	0.74	220.0	163.0
29.02.2000	0.74	220.0	163.0
15.03.2000	0.75	240.0	180.0
20.03.2000	0.73	250.0	183.0
25.03.2000	0.75	250.0	188.0
31.03.2000	0.72	250.0	180.0
10.04.2000	0.67	270.0	181.0
15.04.2000	0.69	270.0	186.0
20.04.2000	0.53	360.0	191.0
25.04.2000	0.57	270.0	154.0
30.04.2000	0.16	290.0	46.0
31.01.2001	0.43	190.0	82.0
20.02.2001	0.5	190.0	95.0
28.02.2001	0.52	180.0	94.0
15.03.2001	0.56	190.0	106.0
20.03.2001	0.64	210.0	134.0
25.03.2001	0.89	220.0	196.0
31.03.2001	0.8	220.0	176.0
10.04.2001	0.63	240.0	151.0
15.04.2001	0.53	250.0	133.0
20.04.2001	0.37	250.0	93.0
25.04.2001	0.17	210.0	36.0
31.01.2002	0.34	150.0	51.0
20.02.2002	0.44	160.0	70.0
28.02.2002	0.41	170.0	70.0
15.03.2002	0.43	190.0	82.0
20.03.2002	0.4	210.0	84.0
25.03.2002	0.42	210.0	88.0
31.03.2002	0.39	230.0	90.0
10.04.2002	0.23	290.0	67.0
31.01.2003	0.28	160.0	45.0
20.02.2003	0.29	160.0	46.0
28.02.2003	0.28	170.0	48.0
15.03.2003	0.25	200.0	50.0
20.03.2003	0.23	220.0	51.0
25.03.2003	0.19	270.0	51.0
31.01.2004	0.31	180.0	56.0
20.02.2004	0.36	190.0	68.0
29.02.2004	0.36	190.0	68.0
15.03.2004	0.45	200.0	90.0
20.03.2004	0.48	210.0	101.0
25.03.2004	0.43	240.0	103.0
31.03.2004	0.46	240.0	110.0
10.04.2004	0.31	370.0	115.0
15.04.2004	0.18	400.0	72.0
20.04.2004	0.02	-999.0	-999.0
15.05.2004	0.0	-999.0	-999.0
31.01.2005	0.42	200.0	84.0
20.02.2005	0.44	200.0	88.0
28.02.2005	0.51	200.0	102.0
15.03.2005	0.54	210.0	113.0
20.03.2005	0.52	220.0	114.0
25.03.2005	0.68	230.0	156.0
31.03.2005	0.61	260.0	159.0
10.04.2005	0.59	280.0	165.0
15.04.2005	0.64	290.0	186.0
20.04.2005	0.55	310.0	171.0
25.04.2005	0.38	330.0	125.0
30.04.2005	0.4	370.0	148.0
10.05.2005	0.34	400.0	136.0
15.05.2005	0.22	410.0	90.0
31.01.2006	0.73	230.0	168.0
20.02.2006	0.74	240.0	178.0
28.02.2006	0.76	240.0	182.0
15.03.2006	0.78	240.0	187.0
20.03.2006	0.77	250.0	193.0
25.03.2006	0.74	260.0	192.0
31.03.2006	0.74	250.0	185.0
10.04.2006	0.74	250.0	185.0
15.04.2006	0.74	260.0	192.0
20.04.2006	0.68	260.0	177.0
25.04.2006	0.62	270.0	167.0
30.04.2006	0.49	330.0	162.0
