date	SS4	S2	S1
20.01.1997	0.3	210.0	63.0
31.01.1997	0.37	200.0	74.0
20.02.1997	0.35	220.0	77.0
28.02.1997	0.36	220.0	79.0
20.03.1997	0.36	220.0	79.0
31.03.1997	0.39	220.0	86.0
15.04.1997	0.29	300.0	87.0
20.04.1997	0.03	-999.0	-999.0
20.10.1997	0.12	100.0	12.0
31.10.1997	0.18	120.0	22.0
20.11.1997	0.25	160.0	40.0
30.11.1997	0.26	160.0	42.0
20.12.1997	0.29	170.0	49.0
31.12.1997	0.29	170.0	49.0
20.01.1998	0.32	170.0	54.0
31.01.1998	0.33	170.0	56.0
20.02.1998	0.44	180.0	79.0
28.02.1998	0.44	180.0	79.0
20.03.1998	0.43	180.0	77.0
31.03.1998	0.48	180.0	86.0
20.04.1998	0.41	200.0	82.0
25.04.1998	0.37	210.0	78.0
30.04.1998	0.25	230.0	58.0
31.10.1998	0.21	150.0	32.0
20.11.1998	0.25	160.0	40.0
30.11.1998	0.27	170.0	46.0
20.12.1998	0.3	170.0	51.0
31.12.1998	0.31	170.0	53.0
20.01.1999	0.34	170.0	58.0
31.01.1999	0.37	180.0	67.0
20.02.1999	0.39	180.0	70.0
28.02.1999	0.43	180.0	77.0
20.03.1999	0.43	180.0	77.0
31.03.1999	0.42	190.0	80.0
15.04.1999	0.37	220.0	81.0
20.04.1999	0.23	230.0	53.0
25.04.1999	0.01	-999.0	-999.0
20.10.1999	0.14	130.0	18.0
31.10.1999	0.18	140.0	25.0
20.11.1999	0.3	160.0	48.0
30.11.1999	0.3	160.0	48.0
20.12.1999	0.39	170.0	66.0
31.12.1999	0.4	180.0	72.0
20.01.2000	0.42	180.0	76.0
31.01.2000	0.44	180.0	79.0
20.02.2000	0.45	180.0	81.0
29.02.2000	0.46	180.0	83.0
20.03.2000	0.44	170.0	75.0
31.03.2000	0.4	190.0	76.0
20.04.2000	0.14	250.0	35.0
31.10.2000	0.17	90.0	15.0
20.11.2000	0.13	100.0	13.0
30.11.2000	0.14	100.0	14.0
20.12.2000	0.18	110.0	20.0
31.12.2000	0.18	110.0	20.0
20.01.2001	0.18	130.0	23.0
31.01.2001	0.19	130.0	25.0
20.02.2001	0.18	130.0	23.0
28.02.2001	0.21	140.0	29.0
20.03.2001	0.19	170.0	32.0
31.03.2001	0.13	160.0	19.0
31.10.2001	0.07	80.0	6.0
20.11.2001	0.27	130.0	35.0
30.11.2001	0.27	130.0	35.0
20.12.2001	0.3	150.0	45.0
31.12.2001	0.31	150.0	47.0
20.01.2002	0.33	150.0	50.0
31.01.2002	0.33	160.0	53.0
20.02.2002	0.37	180.0	67.0
28.02.2002	0.4	180.0	72.0
20.03.2002	0.39	190.0	74.0
31.03.2002	0.37	190.0	70.0
15.04.2002	0.28	200.0	56.0
20.04.2002	0.12	260.0	31.0
25.04.2002	0.1	280.0	25.0
30.04.2002	0.06	140.0	8.0
20.11.2002	0.13	120.0	16.0
30.11.2002	0.15	110.0	17.0
20.12.2002	0.18	120.0	22.0
31.12.2002	0.2	120.0	24.0
20.01.2003	0.24	150.0	36.0
31.01.2003	0.26	150.0	39.0
20.02.2003	0.27	150.0	41.0
28.02.2003	0.27	160.0	43.0
20.03.2003	0.21	170.0	36.0
31.03.2003	0.21	200.0	42.0
15.04.2003	0.16	240.0	38.0
20.04.2003	0.02	-999.0	-999.0
31.10.2003	0.06	140.0	8.0
20.11.2003	0.18	140.0	25.0
30.11.2003	0.18	130.0	23.0
20.12.2003	0.28	150.0	42.0
31.12.2003	0.31	150.0	47.0
20.01.2004	0.31	160.0	50.0
31.01.2004	0.28	160.0	45.0
20.02.2004	0.31	170.0	53.0
29.02.2004	0.31	170.0	53.0
20.03.2004	0.34	180.0	61.0
31.03.2004	0.32	190.0	61.0
20.04.2004	0.22	180.0	40.0
25.04.2004	0.04	-999.0	-999.0
20.10.2004	0.18	150.0	27.0
31.10.2004	0.2	160.0	32.0
20.11.2004	0.35	160.0	56.0
30.11.2004	0.38	160.0	61.0
20.12.2004	0.4	160.0	64.0
31.12.2004	0.4	160.0	64.0
20.01.2005	0.41	170.0	70.0
31.01.2005	0.43	170.0	73.0
20.02.2005	0.46	180.0	83.0
28.02.2005	0.46	180.0	83.0
20.03.2005	0.44	190.0	84.0
31.03.2005	0.44	190.0	84.0
15.04.2005	0.19	250.0	48.0
20.04.2005	0.15	270.0	35.0
20.10.2005	0.03	-999.0	-999.0
31.10.2005	0.11	100.0	11.0
20.11.2005	0.31	130.0	40.0
30.11.2005	0.37	160.0	59.0
20.12.2005	0.38	160.0	61.0
31.12.2005	0.38	160.0	61.0
20.01.2006	0.39	170.0	66.0
31.01.2006	0.4	170.0	68.0
20.02.2006	0.42	190.0	80.0
28.02.2006	0.42	190.0	80.0
20.03.2006	0.42	200.0	84.0
31.03.2006	0.41	210.0	86.0
15.04.2006	0.37	240.0	89.0
20.04.2006	0.21	280.0	59.0
25.04.2006	0.02	-999.0	-999.0
