date	SS4	S2	S1
20.01.1997	0.56	180.0	101.0
31.01.1997	0.52	180.0	94.0
20.02.1997	0.49	190.0	93.0
28.02.1997	0.55	190.0	105.0
15.03.1997	0.56	190.0	106.0
20.03.1997	0.54	200.0	108.0
25.03.1997	0.51	200.0	102.0
31.03.1997	0.53	200.0	106.0
10.04.1997	0.38	230.0	87.0
15.04.1997	0.2	230.0	46.0
30.04.1997	0.01	-999.0	-999.0
31.10.1997	0.11	130.0	14.0
20.11.1997	0.15	160.0	24.0
30.11.1997	0.22	160.0	35.0
20.12.1997	0.33	180.0	59.0
31.12.1997	0.34	180.0	61.0
20.01.1998	0.44	180.0	79.0
31.01.1998	0.38	170.0	65.0
20.02.1998	0.44	160.0	70.0
28.02.1998	0.4	190.0	76.0
15.03.1998	0.4	170.0	68.0
20.03.1998	0.4	190.0	76.0
25.03.1998	0.4	170.0	68.0
31.03.1998	0.39	160.0	62.0
10.04.1998	0.25	-999.0	-999.0
15.04.1998	0.18	-999.0	-999.0
20.04.1998	0.14	280.0	39.0
25.04.1998	0.14	290.0	41.0
30.04.1998	0.06	280.0	17.0
20.11.1998	0.11	110.0	12.0
30.11.1998	0.13	110.0	14.0
20.12.1998	0.33	120.0	40.0
31.12.1998	0.35	150.0	53.0
20.01.1999	0.4	170.0	68.0
31.01.1999	0.38	170.0	65.0
20.02.1999	0.49	180.0	88.0
28.02.1999	0.46	180.0	83.0
15.03.1999	0.46	200.0	92.0
20.03.1999	0.42	200.0	84.0
25.03.1999	0.44	200.0	88.0
31.03.1999	0.45	200.0	90.0
10.04.1999	0.34	240.0	82.0
15.04.1999	0.27	280.0	76.0
20.04.1999	0.26	270.0	70.0
25.04.1999	0.22	310.0	68.0
30.04.1999	0.16	290.0	46.0
31.10.1999	0.04	-999.0	-999.0
30.11.1999	0.18	150.0	27.0
20.12.1999	0.32	150.0	48.0
30.12.1999	0.28	170.0	48.0
20.01.2000	0.33	190.0	63.0
31.01.2000	0.34	190.0	65.0
20.02.2000	0.38	190.0	72.0
29.02.2000	0.42	200.0	84.0
20.03.2000	0.43	210.0	90.0
25.03.2000	0.44	210.0	92.0
31.03.2000	0.41	210.0	86.0
10.04.2000	0.41	210.0	86.0
15.04.2000	0.33	210.0	69.0
20.04.2000	0.19	240.0	46.0
25.04.2000	0.09	320.0	29.0
31.10.2000	0.17	190.0	32.0
20.11.2000	0.22	180.0	40.0
30.11.2000	0.31	180.0	56.0
20.12.2000	0.36	190.0	68.0
30.12.2000	0.41	170.0	70.0
20.01.2001	0.44	180.0	79.0
31.01.2001	0.43	180.0	77.0
20.02.2001	0.47	180.0	85.0
28.02.2001	0.48	190.0	91.0
15.03.2001	0.52	190.0	99.0
20.03.2001	0.57	180.0	103.0
25.03.2001	0.55	190.0	105.0
31.03.2001	0.57	190.0	108.0
10.04.2001	0.5	200.0	100.0
15.04.2001	0.46	220.0	101.0
20.04.2001	0.45	220.0	99.0
25.04.2001	0.37	250.0	93.0
30.04.2001	0.31	290.0	90.0
30.11.2001	0.08	120.0	10.0
20.12.2001	0.18	-999.0	-999.0
30.12.2001	0.23	-999.0	-999.0
20.01.2002	0.29	180.0	52.0
31.01.2002	0.37	180.0	67.0
20.02.2002	0.37	180.0	67.0
28.02.2002	0.4	190.0	76.0
15.03.2002	0.35	200.0	70.0
20.03.2002	0.37	210.0	78.0
25.03.2002	0.44	210.0	92.0
31.03.2002	0.44	200.0	88.0
10.04.2002	0.37	210.0	78.0
15.04.2002	0.34	230.0	78.0
20.04.2002	0.34	230.0	78.0
25.04.2002	0.3	230.0	69.0
30.04.2002	0.21	250.0	53.0
31.10.2002	0.04	-999.0	-999.0
20.11.2002	0.13	-999.0	-999.0
30.11.2002	0.17	150.0	26.0
20.12.2002	0.24	160.0	38.0
30.12.2002	0.27	200.0	54.0
20.01.2003	0.39	200.0	78.0
31.01.2003	0.42	160.0	67.0
20.02.2003	0.47	170.0	80.0
28.02.2003	0.45	180.0	81.0
15.03.2003	0.44	180.0	79.0
20.03.2003	0.44	180.0	79.0
25.03.2003	0.42	190.0	80.0
31.03.2003	0.41	210.0	86.0
