date	SS4	S2	S1
20.01.1997	0.27	190.0	51.0
31.01.1997	0.3	190.0	57.0
20.02.1997	0.33	190.0	63.0
28.02.1997	0.32	-999.0	-999.0
10.03.1997	0.33	200.0	66.0
15.03.1997	0.34	200.0	68.0
20.03.1997	0.34	-999.0	-999.0
25.03.1997	0.32	210.0	67.0
31.03.1997	0.27	220.0	59.0
10.04.1997	0.02	-999.0	-999.0
20.11.1997	0.04	-999.0	-999.0
30.11.1997	0.04	-999.0	-999.0
20.12.1997	0.08	210.0	17.0
31.12.1997	0.09	180.0	16.0
20.01.1998	0.14	220.0	31.0
31.01.1998	0.18	210.0	38.0
20.02.1998	0.16	210.0	34.0
28.02.1998	0.16	220.0	35.0
10.03.1998	0.16	230.0	37.0
15.03.1998	0.17	230.0	39.0
20.03.1998	0.16	230.0	37.0
25.03.1998	0.16	240.0	38.0
31.03.1998	0.14	240.0	34.0
10.11.1998	0.05	160.0	8.0
20.11.1998	0.16	120.0	19.0
30.11.1998	0.19	130.0	25.0
20.12.1998	0.26	200.0	52.0
31.12.1998	0.25	210.0	53.0
20.01.1999	0.3	220.0	66.0
31.01.1999	0.3	220.0	66.0
20.02.1999	0.41	200.0	82.0
28.02.1999	0.39	210.0	82.0
10.03.1999	0.34	210.0	71.0
15.03.1999	0.35	210.0	74.0
20.03.1999	0.35	210.0	74.0
25.03.1999	0.32	200.0	64.0
31.03.1999	0.32	210.0	67.0
10.04.1999	0.11	290.0	32.0
20.04.1999	0.01	-999.0	-999.0
20.11.1999	0.14	120.0	17.0
20.12.1999	0.16	180.0	29.0
31.12.1999	0.2	150.0	30.0
20.01.2000	0.21	170.0	36.0
31.01.2000	0.22	180.0	40.0
20.02.2000	0.27	190.0	51.0
10.03.2000	0.27	200.0	54.0
15.03.2000	0.26	200.0	52.0
20.03.2000	0.28	190.0	53.0
25.03.2000	0.26	200.0	52.0
31.03.2000	0.26	230.0	60.0
10.04.2000	0.21	230.0	48.0
10.10.2000	0.02	-999.0	-999.0
20.10.2000	0.05	100.0	5.0
31.10.2000	0.03	-999.0	-999.0
20.11.2000	0.09	150.0	14.0
30.11.2000	0.11	140.0	15.0
20.12.2000	0.17	140.0	24.0
31.12.2000	0.17	150.0	26.0
20.01.2001	0.17	180.0	31.0
31.01.2001	0.21	180.0	38.0
20.02.2001	0.27	210.0	57.0
28.02.2001	0.29	210.0	61.0
10.03.2001	0.26	210.0	55.0
15.03.2001	0.26	230.0	60.0
20.03.2001	0.28	210.0	59.0
25.03.2001	0.27	220.0	59.0
31.03.2001	0.23	240.0	55.0
10.04.2001	0.13	250.0	33.0
31.10.2001	0.03	-999.0	-999.0
20.12.2001	0.11	140.0	15.0
31.12.2001	0.16	140.0	22.0
20.01.2002	0.19	170.0	32.0
31.01.2002	0.22	200.0	44.0
20.02.2002	0.21	220.0	46.0
28.02.2002	0.19	210.0	40.0
10.03.2002	0.18	210.0	38.0
15.03.2002	0.14	220.0	31.0
20.03.2002	0.13	210.0	27.0
25.03.2002	0.11	220.0	24.0
31.03.2002	0.08	220.0	18.0
31.10.2002	0.1	140.0	14.0
20.11.2002	0.19	150.0	29.0
30.11.2002	0.16	170.0	27.0
20.12.2002	0.21	190.0	40.0
31.12.2002	0.24	200.0	48.0
20.01.2003	0.3	200.0	60.0
31.01.2003	0.32	200.0	64.0
20.02.2003	0.33	210.0	69.0
28.02.2003	0.34	210.0	71.0
10.03.2003	0.32	-999.0	-999.0
15.03.2003	0.33	-999.0	-999.0
20.03.2003	0.32	-999.0	-999.0
25.03.2003	0.3	-999.0	-999.0
31.03.2003	0.23	-999.0	-999.0
15.04.2003	0.07	120.0	8.0
10.10.2003	0.01	-999.0	-999.0
31.10.2003	0.03	-999.0	-999.0
20.11.2003	0.09	170.0	15.0
30.11.2003	0.12	170.0	20.0
20.12.2003	0.15	170.0	26.0
31.12.2003	0.19	200.0	38.0
20.01.2004	0.2	210.0	42.0
31.01.2004	0.21	210.0	44.0
20.02.2004	0.26	220.0	57.0
29.02.2004	0.24	240.0	58.0
10.03.2004	0.24	240.0	58.0
15.03.2004	0.24	240.0	58.0
20.03.2004	0.21	-999.0	-999.0
25.03.2004	0.22	260.0	57.0
31.03.2004	0.24	270.0	65.0
10.04.2004	0.07	290.0	20.0
15.04.2004	0.08	-999.0	-999.0
20.11.2004	0.07	170.0	12.0
30.11.2004	0.11	140.0	15.0
20.12.2004	0.23	170.0	39.0
31.12.2004	0.24	170.0	41.0
20.01.2005	0.29	190.0	55.0
31.01.2005	0.32	190.0	61.0
20.02.2005	0.3	190.0	57.0
28.02.2005	0.3	190.0	57.0
10.03.2005	0.3	200.0	60.0
15.03.2005	0.29	200.0	58.0
20.03.2005	0.27	200.0	54.0
25.03.2005	0.25	200.0	50.0
31.03.2005	0.21	220.0	46.0
20.11.2005	0.09	150.0	14.0
30.11.2005	0.15	150.0	23.0
20.12.2005	0.2	160.0	32.0
31.12.2005	0.25	170.0	43.0
20.01.2006	0.26	190.0	49.0
31.01.2006	0.28	200.0	56.0
10.04.2006	0.27	250.0	68.0
15.04.2006	0.25	250.0	63.0
20.04.2006	0.07	-999.0	-999.0
