date	SS4	S2	S1
28.02.1997	0.54	170.0	92.0
20.03.1997	0.61	170.0	104.0
31.03.1997	0.58	180.0	104.0
20.04.1997	0.59	190.0	112.0
25.04.1997	0.57	200.0	114.0
30.04.1997	0.58	200.0	116.0
10.05.1997	0.44	270.0	119.0
15.05.1997	0.47	260.0	122.0
25.05.1997	0.37	300.0	111.0
20.04.1998	0.49	160.0	78.0
30.04.1998	0.51	170.0	87.0
20.05.1998	0.45	200.0	90.0
20.04.1999	0.62	190.0	118.0
30.04.1999	0.63	190.0	120.0
20.05.1999	0.03	-999.0	-999.0
20.04.2000	0.37	170.0	63.0
30.04.2000	0.37	180.0	67.0
20.04.2001	0.46	170.0	78.0
30.04.2001	0.27	220.0	59.0
20.04.2002	0.63	190.0	120.0
30.04.2002	0.58	210.0	122.0
20.04.2003	0.44	160.0	70.0
30.04.2003	0.39	180.0	70.0
20.04.2005	0.47	180.0	85.0
30.04.2005	0.4	190.0	76.0
20.04.2006	0.47	180.0	85.0
30.04.2006	0.43	190.0	82.0
