date	SS4	S2	S1
20.01.1995	0.45	170.0	77.0
31.01.1995	0.48	170.0	82.0
15.02.1995	0.59	180.0	106.0
20.02.1995	0.59	180.0	106.0
25.02.1995	0.56	190.0	106.0
28.02.1995	0.54	200.0	108.0
10.03.1995	0.48	210.0	101.0
15.03.1995	0.32	260.0	83.0
20.03.1995	0.4	270.0	108.0
25.03.1995	0.39	270.0	105.0
31.03.1995	0.23	320.0	74.0
10.04.1995	0.09	250.0	23.0
20.11.1995	0.19	100.0	19.0
30.11.1995	0.24	130.0	31.0
20.12.1995	0.31	180.0	56.0
31.12.1995	0.39	170.0	66.0
20.01.1997	0.57	180.0	103.0
31.01.1997	0.57	190.0	108.0
15.02.1997	0.56	190.0	106.0
20.02.1997	0.57	190.0	108.0
25.02.1997	0.55	200.0	110.0
28.02.1997	0.53	200.0	106.0
10.03.1997	0.6	210.0	126.0
15.03.1997	0.63	210.0	132.0
20.03.1997	0.55	220.0	121.0
25.03.1997	0.51	240.0	122.0
31.03.1997	0.45	300.0	135.0
20.12.1997	0.19	120.0	23.0
31.12.1997	0.2	120.0	24.0
20.01.1998	0.27	140.0	38.0
31.01.1998	0.28	150.0	42.0
15.02.1998	0.35	160.0	56.0
20.02.1998	0.3	180.0	54.0
25.02.1998	0.28	180.0	50.0
28.02.1998	0.27	180.0	49.0
10.03.1998	0.21	200.0	42.0
15.03.1998	0.11	210.0	23.0
20.03.1998	0.14	230.0	32.0
25.03.1998	0.08	260.0	21.0
20.11.1998	0.03	-999.0	-999.0
30.11.1998	0.08	120.0	10.0
20.12.1998	0.27	120.0	32.0
31.12.1998	0.28	130.0	36.0
20.01.1999	0.3	150.0	45.0
31.01.1999	0.37	160.0	59.0
15.02.1999	0.4	170.0	68.0
20.02.1999	0.44	170.0	75.0
25.02.1999	0.43	180.0	77.0
28.02.1999	0.46	190.0	87.0
10.03.1999	0.5	190.0	95.0
15.03.1999	0.56	200.0	112.0
20.03.1999	0.54	200.0	108.0
25.03.1999	0.48	210.0	101.0
31.03.1999	0.41	230.0	94.0
10.04.1999	0.17	200.0	34.0
20.12.1999	0.26	130.0	34.0
31.12.1999	0.32	40.0	13.0
20.01.2000	0.34	160.0	54.0
31.01.2000	0.35	160.0	56.0
15.02.2000	0.32	170.0	54.0
20.02.2000	0.3	180.0	54.0
25.02.2000	0.3	180.0	54.0
29.02.2000	0.29	190.0	55.0
10.03.2000	0.46	170.0	78.0
15.03.2000	0.4	180.0	72.0
20.03.2000	0.4	190.0	76.0
25.03.2000	0.4	190.0	76.0
31.03.2000	0.34	200.0	68.0
20.11.2000	0.01	-999.0	-999.0
30.11.2000	0.12	130.0	16.0
20.12.2000	0.21	120.0	25.0
31.12.2000	0.22	120.0	26.0
20.01.2001	0.31	140.0	43.0
31.01.2001	0.38	140.0	53.0
15.02.2001	0.37	160.0	59.0
20.02.2001	0.36	160.0	58.0
25.02.2001	0.37	160.0	59.0
28.02.2001	0.42	160.0	67.0
10.03.2001	0.45	170.0	77.0
15.03.2001	0.44	180.0	79.0
20.03.2001	0.32	220.0	70.0
25.03.2001	0.33	240.0	79.0
31.03.2001	0.36	260.0	94.0
10.04.2001	0.03	-999.0	-999.0
20.12.2001	0.23	130.0	30.0
31.12.2001	0.23	130.0	30.0
20.01.2002	0.33	140.0	46.0
31.01.2002	0.42	160.0	67.0
15.02.2002	0.43	180.0	77.0
20.02.2002	0.48	180.0	86.0
25.02.2002	0.48	180.0	86.0
28.02.2002	0.41	190.0	78.0
10.03.2002	0.38	210.0	80.0
15.03.2002	0.31	230.0	71.0
20.03.2002	0.15	280.0	42.0
25.03.2002	0.22	280.0	62.0
31.03.2002	0.07	280.0	20.0
20.11.2002	0.16	90.0	14.0
30.11.2002	0.36	110.0	40.0
20.12.2002	0.29	150.0	44.0
31.12.2002	0.3	160.0	48.0
20.01.2003	0.47	170.0	80.0
31.01.2003	0.53	190.0	101.0
15.02.2003	0.5	190.0	95.0
20.02.2003	0.49	190.0	93.0
25.02.2003	0.48	190.0	91.0
28.02.2003	0.48	190.0	91.0
10.03.2003	0.41	200.0	82.0
15.03.2003	0.39	210.0	82.0
20.03.2003	0.33	230.0	76.0
25.03.2003	0.03	-999.0	-999.0
30.11.2003	0.27	150.0	41.0
20.12.2003	0.29	150.0	44.0
31.12.2003	0.33	170.0	56.0
20.01.2004	0.36	180.0	65.0
31.01.2004	0.46	170.0	78.0
15.02.2004	0.49	180.0	88.0
20.02.2004	0.49	180.0	88.0
25.02.2004	0.51	180.0	92.0
29.02.2004	0.58	180.0	104.0
10.03.2004	0.46	210.0	97.0
15.03.2004	0.46	220.0	101.0
20.03.2004	0.47	220.0	103.0
25.03.2004	0.32	320.0	102.0
31.03.2004	0.07	110.0	8.0
10.03.2005	0.46	190.0	87.0
15.03.2005	0.46	190.0	87.0
20.03.2005	0.33	260.0	86.0
25.03.2005	0.35	230.0	81.0
31.03.2005	0.35	230.0	81.0
10.04.2005	0.12	310.0	37.0
20.12.2005	0.31	130.0	40.0
31.12.2005	0.31	130.0	40.0
20.01.2006	0.4	150.0	60.0
31.01.2006	0.4	160.0	64.0
15.02.2006	0.5	160.0	80.0
20.02.2006	0.48	170.0	82.0
25.02.2006	0.48	180.0	86.0
28.02.2006	0.56	180.0	101.0
