date	SS4	S2	S1
20.01.1997	0.03	-999.0	-999.0
31.01.1997	0.03	-999.0	-999.0
20.02.1997	0.02	-999.0	-999.0
28.02.1997	0.01	-999.0	-999.0
31.12.1997	0.01	-999.0	-999.0
20.01.1998	0.02	-999.0	-999.0
31.01.1998	0.01	-999.0	-999.0
20.03.1998	0.02	-999.0	-999.0
23.10.1998	0.01	-999.0	-999.0
29.10.1998	0.01	-999.0	-999.0
03.11.1998	0.0	-999.0	-999.0
11.11.1998	0.01	-999.0	-999.0
15.11.1998	0.03	-999.0	-999.0
21.11.1998	0.02	-999.0	-999.0
20.12.1998	0.02	-999.0	-999.0
31.12.1998	0.02	-999.0	-999.0
20.01.1999	0.02	-999.0	-999.0
31.01.1999	0.02	-999.0	-999.0
20.02.1999	0.01	-999.0	-999.0
30.11.1999	0.02	-999.0	-999.0
20.12.1999	0.02	-999.0	-999.0
31.12.1999	0.02	-999.0	-999.0
20.01.2000	0.04	-999.0	-999.0
31.01.2000	0.04	-999.0	-999.0
20.02.2000	0.03	-999.0	-999.0
29.02.2000	0.02	-999.0	-999.0
25.03.2000	0.0	-999.0	-999.0
10.11.2000	0.05	-999.0	-999.0
20.11.2000	0.04	-999.0	-999.0
30.11.2000	0.03	-999.0	-999.0
20.12.2000	0.04	-999.0	-999.0
31.12.2000	0.04	-999.0	-999.0
20.01.2001	0.12	140.0	17.0
31.01.2001	0.12	170.0	20.0
20.02.2001	0.06	200.0	12.0
28.02.2001	0.07	120.0	8.0
10.03.2001	0.08	140.0	11.0
15.03.2001	0.07	150.0	11.0
20.03.2001	0.05	-999.0	-999.0
25.03.2001	0.03	-999.0	-999.0
07.05.2001	0.01	-999.0	-999.0
24.11.2001	0.03	-999.0	-999.0
30.11.2001	0.03	-999.0	-999.0
20.12.2001	0.03	-999.0	-999.0
31.12.2001	0.02	-999.0	-999.0
20.01.2002	0.07	160.0	11.0
31.01.2002	0.04	-999.0	-999.0
20.02.2002	0.03	-999.0	-999.0
07.04.2002	0.18	150.0	27.0
10.04.2002	0.14	230.0	32.0
21.04.2002	0.04	-999.0	-999.0
31.10.2002	0.01	-999.0	-999.0
20.11.2002	0.01	-999.0	-999.0
30.11.2002	0.01	-999.0	-999.0
20.12.2002	0.01	-999.0	-999.0
31.12.2002	0.01	-999.0	-999.0
20.01.2003	0.01	-999.0	-999.0
31.01.2003	0.02	-999.0	-999.0
24.02.2003	0.01	-999.0	-999.0
28.02.2003	0.02	-999.0	-999.0
15.04.2003	0.03	-999.0	-999.0
29.04.2003	0.02	-999.0	-999.0
10.11.2003	0.03	-999.0	-999.0
20.11.2003	0.04	-999.0	-999.0
30.11.2003	0.11	-999.0	-999.0
20.12.2003	0.12	150.0	18.0
31.12.2003	0.12	150.0	18.0
20.01.2004	0.1	170.0	17.0
31.01.2004	0.1	180.0	18.0
20.02.2004	0.1	180.0	18.0
29.02.2004	0.08	180.0	14.0
10.03.2004	0.12	230.0	28.0
15.03.2004	0.04	-999.0	-999.0
20.03.2004	0.03	-999.0	-999.0
10.11.2004	0.07	130.0	9.0
20.11.2004	0.02	-999.0	-999.0
30.11.2004	0.02	-999.0	-999.0
20.12.2004	0.05	140.0	7.0
30.12.2004	0.05	120.0	6.0
20.01.2005	0.05	-999.0	-999.0
31.01.2005	0.04	-999.0	-999.0
20.02.2005	0.06	130.0	8.0
28.02.2005	0.05	-999.0	-999.0
10.03.2005	0.03	-999.0	-999.0
15.03.2005	0.02	-999.0	-999.0
19.04.2005	0.02	-999.0	-999.0
11.12.2005	0.01	-999.0	-999.0
30.12.2005	0.03	-999.0	-999.0
17.03.2006	0.08	110.0	9.0
10.04.2006	0.04	-999.0	-999.0
17.04.2006	0.08	110.0	9.0
20.04.2006	0.05	-999.0	-999.0
