25767;1966; 1; 1;  20
25767;1966; 1; 2;  46
25767;1966; 1; 3;  41
25767;1966; 1; 4;  37
25767;1966; 1; 5;  37
25767;1966; 1; 6;  38
25767;1966; 1; 7;  44
25767;1966; 1; 8;  45
25767;1966; 1; 9;  50
25767;1966; 1;10;  45
25767;1966; 1;11;  34
25767;1966; 1;12;  36
25767;1966; 1;13;  36
25767;1966; 1;14;  36
25767;1966; 1;15;  35
25767;1966; 1;16;  35
25767;1966; 1;17;  35
25767;1966; 1;18;  35
25767;1966; 1;19;  35
25767;1966; 1;20;  35
25767;1966; 1;21;  35
25767;1966; 1;22;  35
25767;1966; 1;23;  35
25767;1966; 1;24;  35
25767;1966; 1;25;  35
25767;1966; 1;26;  36
25767;1966; 1;27;  35
25767;1966; 1;28;  36
25767;1966; 1;29;  43
25767;1966; 1;30;  47
25767;1966; 1;31;  67
25767;1966; 2; 1;  65
25767;1966; 2; 2;  62
25767;1966; 2; 3;  62
25767;1966; 2; 4;  59
25767;1966; 2; 5;  57
25767;1966; 2; 6;  54
25767;1966; 2; 7;  55
25767;1966; 2; 8;  49
25767;1966; 2; 9;  46
25767;1966; 2;10;  46
25767;1966; 2;11;  42
25767;1966; 2;12;  32
25767;1966; 2;13;  34
25767;1966; 2;14;  37
25767;1966; 2;15;  39
25767;1966; 2;16;  44
25767;1966; 2;17;  38
25767;1966; 2;18;  44
25767;1966; 2;19;  35
25767;1966; 2;20;  51
25767;1966; 2;21;  71
25767;1966; 2;22;  60
25767;1966; 2;23;  60
25767;1966; 2;24;  62
25767;1966; 2;25;  67
25767;1966; 2;26;  65
25767;1966; 2;27;  64
25767;1966; 2;28;  65
25767;1966; 3; 1;  66
25767;1966; 3; 2;  69
25767;1966; 3; 3;  67
25767;1966; 3; 4;  67
25767;1966; 3; 5;  68
25767;1966; 3; 6;  70
25767;1966; 3; 7;  68
25767;1966; 3; 8;  70
25767;1966; 3; 9;  71
25767;1966; 3;10;  72
25767;1966; 3;11; 102
25767;1966; 3;12; 101
25767;1966; 3;13;  99
25767;1966; 3;14;  99
25767;1966; 3;15;  91
25767;1966; 3;16;  92
25767;1966; 3;17;  89
25767;1966; 3;18;  89
25767;1966; 3;19;  89
25767;1966; 3;20;  91
25767;1966; 3;21;  92
25767;1966; 3;22;  93
25767;1966; 3;23;  93
25767;1966; 3;24;  86
25767;1966; 3;25;  89
25767;1966; 3;26;  78
25767;1966; 3;27;  76
25767;1966; 3;28;  74
25767;1966; 3;29;  74
25767;1966; 3;30;  71
25767;1966; 3;31;  67
25767;1966; 4; 1;  68
25767;1966; 4; 2;  68
25767;1966; 4; 3;  68
25767;1966; 4; 4;  68
25767;1966; 4; 5;  68
25767;1966; 4; 6;  67
25767;1966; 4; 7;  67
25767;1966; 4; 8;  70
25767;1966; 4; 9;  72
25767;1966; 4;10;  82
25767;1966; 4;11;  82
25767;1966; 4;12;  80
25767;1966; 4;13;  80
25767;1966; 4;14;  80
25767;1966; 4;15;  80
25767;1966; 4;16;  79
25767;1966; 4;17;  82
25767;1966; 4;18;  98
25767;1966; 4;19;  90
25767;1966; 4;20;  90
25767;1966; 4;21;  91
25767;1966; 4;22;  91
25767;1966; 4;23;  91
25767;1966; 4;24;  87
25767;1966; 4;25;  85
25767;1966; 4;26;  87
25767;1966; 4;27;  84
25767;1966; 4;28;  85
25767;1966; 4;29;  78
25767;1966; 4;30;  78
25767;1966; 5; 1;  77
25767;1966; 5; 2;  81
25767;1966; 5; 3;  74
25767;1966; 5; 4;  72
25767;1966; 5; 5;  71
25767;1966; 5; 6;  71
25767;1966; 5; 7;  67
