31092;1953; 1; 1;9999
31092;1953; 1; 2;9999
31092;1953; 1; 3;9999
31092;1953; 1; 4;9999
31092;1953; 1; 5;9999
31092;1953; 1; 6;9999
31092;1953; 1; 7;9999
31092;1953; 1; 8;9999
31092;1953; 1; 9;9999
31092;1953; 1;10;9999
31092;1953; 1;11;9999
31092;1953; 1;12;9999
31092;1953; 1;13;9999
31092;1953; 1;14;9999
31092;1953; 1;15;9999
31092;1953; 1;16;9999
31092;1953; 1;17;9999
31092;1953; 1;18;9999
31092;1953; 1;19;9999
31092;1953; 1;20;9999
31092;1953; 1;21;9999
31092;1953; 1;22;9999
31092;1953; 1;23;9999
31092;1953; 1;24;9999
31092;1953; 1;25;9999
31092;1953; 1;26;9999
31092;1953; 1;27;9999
31092;1953; 1;28;9999
31092;1953; 1;29;9999
31092;1953; 1;30;9999
31092;1953; 1;31;9999
31092;1953; 2; 1;9999
31092;1953; 2; 2;9999
31092;1953; 2; 3;9999
31092;1953; 2; 4;9999
31092;1953; 2; 5;9999
31092;1953; 2; 6;9999
31092;1953; 2; 7;9999
31092;1953; 2; 8;9999
31092;1953; 2; 9;9999
31092;1953; 2;10;9999
31092;1953; 2;11;9999
31092;1953; 2;12;9999
31092;1953; 2;13;9999
31092;1953; 2;14;9999
31092;1953; 2;15;9999
31092;1953; 2;16;9999
31092;1953; 2;17;9999
31092;1953; 2;18;9999
31092;1953; 2;19;9999
31092;1953; 2;20;9999
31092;1953; 2;21;9999
31092;1953; 2;22;9999
31092;1953; 2;23;9999
31092;1953; 2;24;9999
31092;1953; 2;25;9999
31092;1953; 2;26;9999
31092;1953; 2;27;9999
31092;1953; 2;28;9999
31092;1953; 3; 1;9999
31092;1953; 3; 2;9999
31092;1953; 3; 3;9999
31092;1953; 3; 4;9999
31092;1953; 3; 5;9999
31092;1953; 3; 6;9999
31092;1953; 3; 7;9999
31092;1953; 3; 8;9999
31092;1953; 3; 9;9999
31092;1953; 3;10;9999
31092;1953; 3;11;9999
31092;1953; 3;12;9999
31092;1953; 3;13;9999
31092;1953; 3;14;9999
31092;1953; 3;15;9999
31092;1953; 3;16;9999
31092;1953; 3;17;9999
31092;1953; 3;18;9999
31092;1953; 3;19;9999
31092;1953; 3;20;9999
31092;1953; 3;21;9999
31092;1953; 3;22;9999
31092;1953; 3;23;9999
31092;1953; 3;24;9999
31092;1953; 3;25;9999
31092;1953; 3;26;9999
31092;1953; 3;27;9999
31092;1953; 3;28;9999
31092;1953; 3;29;9999
31092;1953; 3;30;9999
31092;1953; 3;31;9999
31092;1953; 4; 1;9999
31092;1953; 4; 2;9999
31092;1953; 4; 3;9999
31092;1953; 4; 4;9999
31092;1953; 4; 5;9999
31092;1953; 4; 6;9999
31092;1953; 4; 7;9999
31092;1953; 4; 8;9999
31092;1953; 4; 9;9999
31092;1953; 4;10;9999
31092;1953; 4;11;9999
31092;1953; 4;12;9999
31092;1953; 4;13;9999
31092;1953; 4;14;9999
31092;1953; 4;15;9999
31092;1953; 4;16;9999
31092;1953; 4;17;9999
31092;1953; 4;18;9999
31092;1953; 4;19;9999
31092;1953; 4;20;9999
31092;1953; 4;21;9999
31092;1953; 4;22;9999
31092;1953; 4;23;9999
31092;1953; 4;24;9999
31092;1953; 4;25;9999
31092;1953; 4;26;9999
31092;1953; 4;27;9999
31092;1953; 4;28;9999
31092;1953; 4;29;9999
31092;1953; 4;30;9999
31092;1953; 5; 1;9999
31092;1953; 5; 2;  42
31092;1953; 5; 3;9999
31092;1953; 5; 4;9999
31092;1953; 5; 5;  33
31092;1953; 5; 6;  28
31092;1953; 5; 7;  22
31092;1953; 5; 8;  18
31092;1953; 5; 9;  14
31092;1953; 5;10;  11
31092;1953; 5;11;   7
31092;1953; 5;12;   0
31092;1953; 5;13;   0
31092;1953; 5;14;   0
31092;1953; 5;15;   0
31092;1953; 5;16;   0
31092;1953; 5;17;   0
31092;1953; 5;18;   0
31092;1953; 5;19;   0
31092;1953; 5;20;   0
31092;1953; 5;21;   0
31092;1953; 5;22;   0
31092;1953; 5;23;   0
31092;1953; 5;24;   0
31092;1953; 5;25;   0
31092;1953; 5;26;   0
31092;1953; 5;27;   0
31092;1953; 5;28;   0
31092;1953; 5;29;   0
31092;1953; 5;30;   0
31092;1953; 5;31;   0
31092;1953; 6; 1;   0
31092;1953; 6; 2;   0
31092;1953; 6; 3;   0
31092;1953; 6; 4;   0
31092;1953; 6; 5;   0
31092;1953; 6; 6;   0
31092;1953; 6; 7;   0
31092;1953; 6; 8;   0
31092;1953; 6; 9;   0
31092;1953; 6;10;   0
31092;1953; 6;11;   0
31092;1953; 6;12;   0
31092;1953; 6;13;   0
31092;1953; 6;14;   0
31092;1953; 6;15;   0
31092;1953; 6;16;   0
31092;1953; 6;17;   0
31092;1953; 6;18;   0
31092;1953; 6;19;   0
31092;1953; 6;20;   0
31092;1953; 6;21;   0
31092;1953; 6;22;   0
31092;1953; 6;23;   0
31092;1953; 6;24;   0
31092;1953; 6;25;   0
31092;1953; 6;26;   0
31092;1953; 6;27;   0
31092;1953; 6;28;   0
31092;1953; 6;29;   0
31092;1953; 6;30;   0
31092;1953; 7; 1;   0
31092;1953; 7; 2;   0
31092;1953; 7; 3;   0
31092;1953; 7; 4;   0
31092;1953; 7; 5;   0
31092;1953; 7; 6;   0
31092;1953; 7; 7;   0
31092;1953; 7; 8;   0
31092;1953; 7; 9;   0
31092;1953; 7;10;   0
31092;1953; 7;11;   0
31092;1953; 7;12;   0
31092;1953; 7;13;   0
31092;1953; 7;14;   0
31092;1953; 7;15;   0
31092;1953; 7;16;   0
31092;1953; 7;17;   0
31092;1953; 7;18;   0
31092;1953; 7;19;   0
31092;1953; 7;20;   0
31092;1953; 7;21;   0
31092;1953; 7;22;   0
31092;1953; 7;23;   0
31092;1953; 7;24;   0
31092;1953; 7;25;   0
31092;1953; 7;26;   0
31092;1953; 7;27;   0
31092;1953; 7;28;   0
31092;1953; 7;29;   0
31092;1953; 7;30;   0
31092;1953; 7;31;   0
31092;1953; 8; 1;   0
31092;1953; 8; 2;   0
31092;1953; 8; 3;   0
31092;1953; 8; 4;   0
31092;1953; 8; 5;   0
31092;1953; 8; 6;   0
31092;1953; 8; 7;9999
31092;1953; 8; 8;9999
31092;1953; 8; 9;9999
31092;1953; 8;10;9999
31092;1953; 8;11;9999
31092;1953; 8;12;9999
31092;1953; 8;13;9999
31092;1953; 8;14;9999
31092;1953; 8;15;9999
31092;1953; 8;16;   0
31092;1953; 8;17;9999
31092;1953; 8;18;9999
31092;1953; 8;19;9999
31092;1953; 8;20;9999
31092;1953; 8;21;9999
31092;1953; 8;22;9999
31092;1953; 8;23;   0
31092;1953; 8;24;   0
31092;1953; 8;25;   0
31092;1953; 8;26;   0
31092;1953; 8;27;   0
31092;1953; 8;28;   0
31092;1953; 8;29;   0
31092;1953; 8;30;   0
31092;1953; 8;31;   0
31092;1953; 9; 1;   0
31092;1953; 9; 2;   0
31092;1953; 9; 3;   0
31092;1953; 9; 4;   0
31092;1953; 9; 5;   0
31092;1953; 9; 6;   0
31092;1953; 9; 7;   0
31092;1953; 9; 8;   0
31092;1953; 9; 9;   0
31092;1953; 9;10;   0
31092;1953; 9;11;   0
31092;1953; 9;12;   0
31092;1953; 9;13;   0
31092;1953; 9;14;   0
31092;1953; 9;15;   0
31092;1953; 9;16;   0
31092;1953; 9;17;   0
31092;1953; 9;18;   0
31092;1953; 9;19;   0
31092;1953; 9;20;   0
31092;1953; 9;21;   0
31092;1953; 9;22;   0
31092;1953; 9;23;   0
31092;1953; 9;24;   0
31092;1953; 9;25;   0
31092;1953; 9;26;   0
31092;1953; 9;27;   0
31092;1953; 9;28;   0
31092;1953; 9;29;   0
31092;1953; 9;30;   0
31092;1953;10; 1;   0
31092;1953;10; 2;   0
31092;1953;10; 3;   0
31092;1953;10; 4;   0
31092;1953;10; 5;   0
31092;1953;10; 6;   0
31092;1953;10; 7;   0
31092;1953;10; 8;   0
31092;1953;10; 9;   3
31092;1953;10;10;   0
31092;1953;10;11;   0
31092;1953;10;12;   0
31092;1953;10;13;   0
31092;1953;10;14;   0
31092;1953;10;15;   0
31092;1953;10;16;   0
31092;1953;10;17;   0
31092;1953;10;18;  12
31092;1953;10;19;  14
31092;1953;10;20;  12
31092;1953;10;21;  12
31092;1953;10;22;  10
31092;1953;10;23;  10
31092;1953;10;24;  26
31092;1953;10;25;  38
31092;1953;10;26;  33
31092;1953;10;27;  32
31092;1953;10;28;  37
31092;1953;10;29;  43
31092;1953;10;30;  51
31092;1953;10;31;  49
31092;1953;11; 1;  48
31092;1953;11; 2;  48
31092;1953;11; 3;  52
31092;1953;11; 4;  54
31092;1953;11; 5;  54
31092;1953;11; 6;  53
31092;1953;11; 7;  53
31092;1953;11; 8;  49
31092;1953;11; 9;  49
31092;1953;11;10;  49
31092;1953;11;11;  49
31092;1953;11;12;  48
31092;1953;11;13;  48
31092;1953;11;14;  48
31092;1953;11;15;  48
31092;1953;11;16;  47
31092;1953;11;17;  47
31092;1953;11;18;  47
31092;1953;11;19;  47
31092;1953;11;20;  47
31092;1953;11;21;  47
31092;1953;11;22;  46
31092;1953;11;23;  46
31092;1953;11;24;  49
31092;1953;11;25;  61
31092;1953;11;26;  61
31092;1953;11;27;  59
31092;1953;11;28;  57
31092;1953;11;29;  57
31092;1953;11;30;  56
31092;1953;12; 1;  55
31092;1953;12; 2;  55
31092;1953;12; 3;  54
31092;1953;12; 4;  54
31092;1953;12; 5;  54
31092;1953;12; 6;  54
31092;1953;12; 7;  54
31092;1953;12; 8;  54
31092;1953;12; 9;  54
31092;1953;12;10;  53
31092;1953;12;11;  53
31092;1953;12;12;  53
31092;1953;12;13;  53
31092;1953;12;14;  53
31092;1953;12;15;  54
31092;1953;12;16;  64
31092;1953;12;17;  65
31092;1953;12;18;  67
31092;1953;12;19; 102
31092;1953;12;20; 107
31092;1953;12;21; 106
31092;1953;12;22;  98
31092;1953;12;23;  93
31092;1953;12;24;  90
31092;1953;12;25;  87
31092;1953;12;26;  83
31092;1953;12;27;  81
31092;1953;12;28;  75
31092;1953;12;29;  75
31092;1953;12;30;  75
31092;1953;12;31;  75
31092;1954; 1; 1;  75
31092;1954; 1; 2;  75
31092;1954; 1; 3;  75
31092;1954; 1; 4;9999
31092;1954; 1; 5;9999
31092;1954; 1; 6;  75
31092;1954; 1; 7;  75
31092;1954; 1; 8;  75
31092;1954; 1; 9;  75
31092;1954; 1;10;  77
31092;1954; 1;11;  77
31092;1954; 1;12;  77
31092;1954; 1;13;  77
31092;1954; 1;14;  77
31092;1954; 1;15;  77
31092;1954; 1;16;  77
31092;1954; 1;17;  77
31092;1954; 1;18;  77
31092;1954; 1;19;  77
31092;1954; 1;20;  77
