date	SS4	S2	S1
10.01.1966	0.08	220.0	18.0
20.01.1966	0.08	220.0	18.0
31.01.1966	0.14	180.0	25.0
10.02.1966	0.16	180.0	29.0
20.02.1966	0.18	180.0	32.0
28.02.1966	0.22	150.0	33.0
10.03.1966	0.28	150.0	42.0
20.03.1966	0.26	150.0	39.0
31.03.1966	0.25	150.0	38.0
05.04.1966	0.24	170.0	41.0
10.04.1966	0.2	250.0	50.0
15.04.1966	0.21	250.0	53.0
20.04.1966	0.21	220.0	46.0
25.04.1966	0.2	230.0	46.0
30.04.1966	0.18	230.0	41.0
05.05.1966	0.17	260.0	44.0
10.10.1966	0.03	-999.0	-999.0
20.10.1966	0.04	-999.0	-999.0
31.10.1966	0.11	110.0	12.0
10.11.1966	0.21	130.0	27.0
20.11.1966	0.21	130.0	27.0
30.11.1966	0.12	210.0	25.0
10.12.1966	0.15	210.0	32.0
20.12.1966	0.18	210.0	38.0
31.12.1966	0.18	210.0	38.0
10.01.1967	0.18	180.0	32.0
20.01.1967	0.2	200.0	40.0
31.01.1967	0.21	200.0	42.0
10.02.1967	0.23	200.0	46.0
20.02.1967	0.24	200.0	48.0
28.02.1967	0.21	230.0	48.0
10.03.1967	0.21	230.0	48.0
20.03.1967	0.2	260.0	52.0
31.03.1967	0.25	280.0	70.0
05.04.1967	0.22	260.0	57.0
10.04.1967	0.22	260.0	57.0
15.04.1967	0.22	250.0	55.0
20.04.1967	0.2	280.0	56.0
25.04.1967	0.18	280.0	50.0
30.04.1967	0.16	280.0	45.0
05.06.1967	0.1	180.0	18.0
30.09.1967	0.13	140.0	18.0
10.10.1967	0.12	150.0	18.0
20.10.1967	0.17	150.0	26.0
31.10.1967	0.15	190.0	29.0
10.11.1967	0.16	150.0	24.0
20.11.1967	0.16	150.0	24.0
30.11.1967	0.18	150.0	27.0
10.12.1967	0.2	150.0	30.0
20.12.1967	0.2	160.0	32.0
31.12.1967	0.21	160.0	34.0
10.01.1968	0.22	160.0	35.0
20.01.1968	0.24	150.0	36.0
31.01.1968	0.28	160.0	45.0
10.02.1968	0.29	160.0	46.0
20.02.1968	0.3	160.0	48.0
29.02.1968	0.31	180.0	56.0
10.03.1968	0.25	190.0	48.0
20.03.1968	0.28	170.0	48.0
31.03.1968	0.28	190.0	53.0
05.04.1968	0.27	220.0	59.0
10.04.1968	0.25	240.0	60.0
15.04.1968	0.24	230.0	55.0
20.04.1968	0.23	240.0	55.0
25.04.1968	0.3	170.0	51.0
30.04.1968	0.29	170.0	49.0
05.05.1968	0.28	180.0	50.0
10.05.1968	0.25	260.0	65.0
30.09.1968	0.02	-999.0	-999.0
10.10.1968	0.05	90.0	5.0
20.10.1968	0.09	90.0	8.0
31.10.1968	0.09	110.0	10.0
10.11.1968	0.14	140.0	20.0
20.11.1968	0.15	160.0	24.0
