date	SS4	S2	S1
10.02.1974	0.64	180.0	115.0
20.02.1974	0.64	180.0	115.0
28.02.1974	0.65	180.0	117.0
10.03.1974	0.65	180.0	117.0
20.03.1974	0.64	190.0	122.0
31.03.1974	0.63	200.0	126.0
10.04.1974	0.6	190.0	114.0
15.04.1974	0.59	190.0	112.0
20.04.1974	0.57	190.0	108.0
25.04.1974	0.47	200.0	94.0
30.04.1974	0.38	250.0	95.0
10.01.1975	-999.0	-999.0	0.0
10.02.1975	0.6	160.0	96.0
10.03.1975	0.67	170.0	114.0
10.04.1975	0.54	200.0	108.0
15.04.1975	0.49	200.0	98.0
20.04.1975	0.22	230.0	51.0
25.04.1975	0.01	-999.0	-999.0
30.04.1975	-999.0	-999.0	0.0
10.10.1975	-999.0	-999.0	0.0
20.10.1975	-999.0	-999.0	0.0
31.10.1975	-999.0	-999.0	0.0
10.11.1975	-999.0	-999.0	0.0
10.12.1975	0.12	140.0	17.0
10.01.1976	-999.0	-999.0	0.0
10.02.1976	0.54	170.0	92.0
10.03.1976	0.59	170.0	100.0
10.04.1976	0.35	220.0	77.0
15.04.1976	0.3	250.0	75.0
20.04.1976	0.24	300.0	72.0
25.04.1976	0.14	300.0	42.0
30.04.1976	0.05	260.0	13.0
10.05.1976	-999.0	-999.0	0.0
15.05.1976	-999.0	-999.0	0.0
20.05.1976	-999.0	-999.0	0.0
25.05.1976	-999.0	-999.0	0.0
31.05.1976	-999.0	-999.0	0.0
10.10.1976	-999.0	-999.0	0.0
10.11.1976	-999.0	-999.0	0.0
10.12.1976	-999.0	-999.0	0.0
