date	SS4	S2	S1
10.01.1966	0.12	210.0	25.0
20.01.1966	0.16	190.0	30.0
31.01.1966	0.15	220.0	33.0
05.02.1966	-999.0	-999.0	0.0
10.02.1966	0.11	240.0	26.0
15.02.1966	0.12	220.0	26.0
20.02.1966	0.12	240.0	29.0
25.02.1966	0.13	210.0	27.0
28.02.1966	0.09	290.0	26.0
05.03.1966	0.09	290.0	26.0
10.03.1966	0.05	280.0	14.0
15.03.1966	0.04	-999.0	-999.0
10.11.1966	0.01	-999.0	-999.0
20.11.1966	0.03	-999.0	-999.0
30.11.1966	0.03	-999.0	-999.0
10.12.1966	0.06	120.0	7.0
20.12.1966	0.08	130.0	10.0
31.12.1966	0.09	150.0	14.0
10.01.1967	0.11	170.0	19.0
20.01.1967	0.08	200.0	16.0
31.01.1967	0.05	200.0	10.0
10.02.1967	0.11	260.0	29.0
20.02.1967	0.1	200.0	20.0
25.02.1967	0.06	210.0	13.0
28.02.1967	0.05	240.0	12.0
05.03.1967	0.06	280.0	17.0
10.03.1967	0.04	-999.0	-999.0
05.04.1967	0.02	-999.0	-999.0
10.11.1967	0.05	700.0	4.0
20.11.1967	0.06	100.0	6.0
30.11.1967	0.08	100.0	8.0
10.12.1967	0.07	100.0	7.0
20.12.1967	0.12	130.0	16.0
31.12.1967	0.12	130.0	16.0
10.01.1968	0.16	170.0	27.0
20.01.1968	0.14	180.0	25.0
31.01.1968	0.14	190.0	27.0
10.02.1968	0.15	190.0	29.0
20.02.1968	0.13	170.0	22.0
25.02.1968	0.12	200.0	24.0
29.02.1968	0.12	210.0	25.0
05.03.1968	0.14	170.0	24.0
10.03.1968	0.1	210.0	21.0
10.04.1968	0.02	-999.0	-999.0
10.11.1968	0.03	-999.0	-999.0
20.11.1968	0.04	-999.0	-999.0
30.11.1968	0.06	100.0	6.0
10.12.1968	0.05	120.0	6.0
20.12.1968	0.05	160.0	8.0
31.12.1968	0.09	120.0	11.0
10.01.1969	0.08	190.0	15.0
20.01.1969	0.09	140.0	13.0
31.01.1969	0.09	180.0	16.0
10.02.1969	0.1	160.0	16.0
20.02.1969	0.1	200.0	20.0
28.02.1969	0.1	200.0	20.0
05.03.1969	0.07	190.0	13.0
10.03.1969	0.06	180.0	11.0
15.03.1969	0.01	-999.0	-999.0
20.03.1969	0.02	-999.0	-999.0
25.04.1969	0.03	-999.0	-999.0
10.11.1969	0.0	-999.0	0.0
20.11.1969	0.01	-999.0	-999.0
30.11.1969	0.09	120.0	11.0
10.12.1969	0.12	130.0	16.0
20.12.1969	0.12	150.0	18.0
31.12.1969	0.12	190.0	23.0
10.01.1970	0.15	190.0	29.0
20.01.1970	0.15	190.0	29.0
31.01.1970	0.16	180.0	29.0
10.02.1970	0.12	190.0	23.0
20.02.1970	0.13	200.0	26.0
28.02.1970	0.12	200.0	24.0
05.03.1970	0.15	200.0	30.0
10.03.1970	0.14	200.0	28.0
15.03.1970	0.12	210.0	25.0
20.03.1970	0.11	200.0	22.0
25.03.1970	0.01	-999.0	-999.0
10.10.1970	0.03	-999.0	-999.0
20.10.1970	0.01	-999.0	-999.0
10.11.1970	0.01	-999.0	-999.0
20.11.1970	0.03	-999.0	-999.0
30.11.1970	0.03	-999.0	-999.0
10.12.1970	0.03	-999.0	-999.0
20.12.1970	0.05	160.0	8.0
31.12.1970	0.08	110.0	9.0
10.01.1971	0.09	120.0	11.0
20.01.1971	0.09	140.0	13.0
31.01.1971	0.09	140.0	13.0
10.02.1971	0.09	140.0	13.0
20.02.1971	0.09	150.0	14.0
25.02.1971	0.08	150.0	12.0
28.02.1971	0.09	150.0	14.0
05.03.1971	0.07	150.0	11.0
10.03.1971	0.06	160.0	10.0
15.03.1971	0.0	-999.0	0.0
20.03.1971	0.02	-999.0	-999.0
25.03.1971	0.01	-999.0	-999.0
30.11.1971	0.13	140.0	18.0
10.12.1971	0.16	150.0	24.0
20.12.1971	0.14	150.0	21.0
31.12.1971	0.12	180.0	22.0
10.01.1972	0.12	190.0	23.0
