date	SS4	S2	S1
10.01.1966	0.15	190.0	29.0
20.01.1966	0.21	190.0	40.0
31.01.1966	0.2	220.0	44.0
10.02.1966	0.2	210.0	42.0
15.02.1966	0.19	200.0	38.0
20.02.1966	0.19	210.0	40.0
25.02.1966	0.2	220.0	44.0
28.02.1966	0.14	230.0	32.0
05.03.1966	0.19	180.0	34.0
10.03.1966	0.18	240.0	43.0
15.03.1966	0.15	220.0	33.0
20.03.1966	0.05	170.0	9.0
31.10.1966	0.01	-999.0	-999.0
10.11.1966	0.08	210.0	17.0
20.11.1966	0.1	200.0	20.0
30.11.1966	0.11	190.0	21.0
10.12.1966	0.14	210.0	29.0
20.12.1966	0.14	200.0	28.0
31.12.1966	0.12	200.0	24.0
10.01.1967	0.14	210.0	29.0
20.01.1967	0.14	250.0	35.0
31.01.1967	0.11	210.0	23.0
10.02.1967	0.13	190.0	25.0
15.02.1967	0.12	210.0	25.0
20.02.1967	0.14	250.0	35.0
25.02.1967	0.13	230.0	30.0
28.02.1967	0.13	200.0	26.0
05.03.1967	0.13	230.0	30.0
10.03.1967	0.15	230.0	35.0
15.03.1967	0.14	220.0	31.0
20.03.1967	0.07	220.0	15.0
25.03.1967	0.03	-999.0	-999.0
31.10.1967	0.01	-999.0	-999.0
10.11.1967	0.0	-999.0	0.0
20.11.1967	0.02	-999.0	-999.0
30.11.1967	0.03	-999.0	-999.0
10.12.1967	0.1	100.0	10.0
20.12.1967	0.1	160.0	16.0
31.12.1967	0.12	180.0	22.0
10.01.1968	0.14	180.0	25.0
20.01.1968	0.15	200.0	30.0
31.01.1968	0.15	210.0	32.0
10.02.1968	0.15	220.0	33.0
15.02.1968	0.19	210.0	40.0
20.02.1968	0.19	220.0	42.0
25.02.1968	0.19	210.0	40.0
29.02.1968	0.17	210.0	36.0
05.03.1968	0.17	210.0	36.0
10.03.1968	0.16	210.0	34.0
15.03.1968	0.16	190.0	30.0
20.03.1968	0.1	230.0	23.0
20.11.1968	0.02	-999.0	-999.0
30.11.1968	0.04	-999.0	-999.0
10.12.1968	0.08	170.0	14.0
20.12.1968	0.1	170.0	17.0
31.12.1968	0.08	170.0	14.0
10.01.1969	0.1	210.0	21.0
20.01.1969	0.1	210.0	21.0
31.01.1969	0.1	210.0	21.0
10.02.1969	0.1	220.0	22.0
15.02.1969	0.09	230.0	21.0
20.02.1969	0.1	220.0	22.0
25.02.1969	0.09	210.0	19.0
28.02.1969	0.07	240.0	17.0
05.03.1969	0.09	240.0	22.0
10.03.1969	0.12	200.0	24.0
15.03.1969	0.13	230.0	30.0
20.03.1969	0.2	190.0	38.0
25.03.1969	0.09	240.0	22.0
10.04.1969	0.02	-999.0	-999.0
10.11.1969	0.05	200.0	10.0
20.11.1969	0.09	210.0	19.0
30.11.1969	0.19	130.0	25.0
10.12.1969	0.17	180.0	31.0
20.12.1969	0.15	200.0	30.0
31.12.1969	0.16	200.0	32.0
10.01.1970	0.16	210.0	34.0
20.01.1970	0.16	230.0	37.0
31.01.1970	0.17	200.0	34.0
05.02.1970	-999.0	-999.0	0.0
10.02.1970	0.2	200.0	40.0
15.02.1970	0.2	220.0	44.0
20.02.1970	0.19	210.0	40.0
25.02.1970	0.18	200.0	36.0
28.02.1970	0.17	210.0	36.0
05.03.1970	0.19	210.0	40.0
10.03.1970	0.2	210.0	42.0
15.03.1970	0.19	220.0	42.0
20.03.1970	0.19	220.0	42.0
25.03.1970	0.19	220.0	42.0
10.11.1970	0.01	-999.0	-999.0
20.11.1970	0.03	-999.0	-999.0
30.11.1970	0.02	-999.0	-999.0
10.12.1970	0.04	-999.0	-999.0
20.12.1970	0.14	160.0	22.0
31.12.1970	0.13	160.0	21.0
10.01.1971	0.13	150.0	20.0
20.01.1971	0.19	210.0	40.0
31.01.1971	0.19	220.0	42.0
10.02.1971	0.19	220.0	42.0
15.02.1971	0.2	220.0	44.0
20.02.1971	0.21	220.0	46.0
25.02.1971	0.22	220.0	48.0
28.02.1971	0.22	220.0	48.0
05.03.1971	0.18	230.0	41.0
10.03.1971	0.18	210.0	38.0
15.03.1971	0.18	220.0	40.0
20.03.1971	0.18	220.0	40.0
25.03.1971	0.2	220.0	44.0
31.03.1971	0.18	230.0	41.0
05.04.1971	0.2	210.0	42.0
10.04.1971	0.21	220.0	46.0
20.11.1971	0.03	-999.0	-999.0
30.11.1971	0.04	-999.0	-999.0
10.12.1971	0.07	140.0	10.0
20.12.1971	0.11	180.0	20.0
31.12.1971	0.14	180.0	25.0
10.01.1973	0.27	210.0	57.0
20.01.1973	0.25	210.0	52.0
31.01.1973	0.24	210.0	50.0
10.02.1973	0.27	220.0	59.0
15.02.1973	0.31	230.0	71.0
20.02.1973	0.3	220.0	66.0
25.02.1973	0.29	220.0	64.0
28.02.1973	0.28	230.0	64.0
05.03.1973	0.28	220.0	62.0
10.03.1973	0.28	220.0	62.0
15.03.1973	0.28	220.0	62.0
20.03.1973	0.26	230.0	60.0
25.03.1973	0.21	220.0	46.0
31.03.1973	0.19	250.0	48.0
05.04.1973	0.08	230.0	18.0
10.04.1973	0.03	-999.0	-999.0
31.10.1973	0.03	-999.0	-999.0
10.11.1973	0.02	-999.0	-999.0
20.11.1973	0.03	-999.0	-999.0
30.11.1973	0.03	-999.0	-999.0
10.12.1973	0.1	220.0	22.0
20.12.1973	0.11	200.0	22.0
31.12.1973	0.1	230.0	23.0
10.02.1974	0.15	220.0	33.0
15.02.1974	0.15	220.0	33.0
20.02.1974	0.15	220.0	33.0
25.02.1974	0.15	230.0	34.0
28.02.1974	0.15	220.0	33.0
05.03.1974	0.12	220.0	26.0
10.03.1974	0.1	160.0	16.0
15.03.1974	0.07	200.0	14.0
10.12.1974	-999.0	-999.0	0.0
20.12.1974	0.25	180.0	31.0
31.12.1974	-999.0	-999.0	0.0
10.01.1975	0.17	220.0	37.0
20.01.1975	0.18	220.0	40.0
31.01.1975	0.19	220.0	42.0
05.03.1975	0.16	230.0	37.0
10.03.1975	0.15	230.0	34.0
15.03.1975	0.06	230.0	13.0
20.03.1975	0.03	-999.0	-999.0
25.03.1975	0.01	-999.0	-999.0
30.03.1975	-999.0	-999.0	0.0
10.11.1975	-999.0	-999.0	0.0
20.11.1975	0.06	-999.0	-999.0
NaT	-999.0	-999.0	0.0
10.12.1975	0.03	-999.0	-999.0
10.01.1976	0.07	160.0	11.0
05.02.1976	-999.0	-999.0	0.0
05.03.1976	0.19	200.0	38.0
05.04.1976	-999.0	-999.0	0.0
10.04.1976	-999.0	-999.0	0.0
15.04.1976	-999.0	-999.0	0.0
20.04.1976	-999.0	-999.0	0.0
25.04.1976	-999.0	-999.0	0.0
30.04.1976	-999.0	-999.0	0.0
10.11.1976	-999.0	-999.0	0.0
10.12.1976	0.09	160.0	14.0
10.01.1977	0.16	120.0	19.0
20.01.1977	0.16	120.0	19.0
31.01.1977	0.17	140.0	24.0
10.02.1977	0.17	140.0	24.0
15.02.1977	0.17	150.0	26.0
20.02.1977	0.17	160.0	27.0
25.02.1977	0.17	160.0	27.0
28.02.1977	0.17	200.0	34.0
05.03.1977	0.19	200.0	38.0
10.03.1977	0.15	240.0	36.0
15.03.1977	0.06	250.0	15.0
25.03.1977	0.2	170.0	34.0
31.03.1977	0.06	180.0	11.0
31.10.1977	0.01	0.0	0.0
10.11.1977	0.03	0.0	0.0
20.11.1977	0.05	60.0	3.0
30.11.1977	0.1	90.0	9.0
10.12.1977	0.1	90.0	9.0
20.12.1977	0.15	130.0	20.0
31.12.1977	0.15	130.0	20.0
10.01.1978	0.14	160.0	22.0
20.01.1978	0.15	160.0	24.0
31.01.1978	0.15	160.0	24.0
10.02.1978	0.16	160.0	26.0
15.02.1978	0.16	160.0	26.0
20.02.1978	0.16	170.0	27.0
25.02.1978	0.14	190.0	27.0
28.02.1978	0.2	210.0	42.0
05.03.1978	0.2	210.0	42.0
10.03.1978	0.28	220.0	62.0
15.03.1978	0.24	200.0	48.0
20.03.1978	0.2	240.0	48.0
25.03.1978	0.06	220.0	13.0
31.10.1978	0.0	0.0	0.0
10.12.1978	0.07	80.0	6.0
20.12.1978	0.1	100.0	10.0
31.12.1978	0.12	130.0	16.0
10.01.1979	0.14	160.0	22.0
20.01.1979	0.14	170.0	24.0
31.01.1979	0.15	140.0	21.0
10.02.1979	0.21	220.0	46.0
15.02.1979	0.24	230.0	55.0
20.02.1979	0.23	190.0	44.0
25.02.1979	0.25	220.0	55.0
28.02.1979	0.25	220.0	55.0
05.03.1979	0.25	220.0	55.0
10.03.1979	0.24	200.0	48.0
15.03.1979	0.24	220.0	53.0
20.03.1979	0.24	230.0	55.0
25.03.1979	0.17	230.0	39.0
31.10.1979	0.06	120.0	7.0
10.11.1979	0.13	120.0	16.0
20.11.1979	0.13	140.0	18.0
30.11.1979	0.12	160.0	19.0
10.12.1979	0.13	160.0	21.0
20.12.1979	0.23	170.0	39.0
31.12.1979	0.24	180.0	43.0
10.01.1980	0.24	180.0	43.0
20.01.1980	0.25	180.0	45.0
31.01.1980	0.23	200.0	46.0
10.02.1980	0.26	210.0	55.0
15.02.1980	0.26	220.0	57.0
20.02.1980	0.25	220.0	55.0
25.02.1980	0.26	210.0	55.0
29.02.1980	0.26	220.0	57.0
05.03.1980	0.23	230.0	53.0
10.03.1980	0.21	210.0	44.0
15.03.1980	0.2	210.0	42.0
20.03.1980	0.2	220.0	44.0
25.03.1980	0.16	250.0	40.0
05.04.1980	0.01	-999.0	-999.0
31.10.1980	0.1	160.0	16.0
10.11.1980	0.06	200.0	12.0
20.11.1980	0.03	140.0	4.0
30.11.1980	0.05	150.0	8.0
10.12.1980	0.21	140.0	29.0
20.12.1980	0.18	170.0	31.0
31.12.1980	0.21	150.0	32.0
10.01.1981	0.22	170.0	37.0
20.01.1981	0.21	170.0	36.0
31.01.1981	0.2	170.0	34.0
10.02.1981	0.2	170.0	34.0
15.02.1981	0.2	170.0	34.0
20.02.1981	0.21	180.0	38.0
25.02.1981	0.21	180.0	38.0
28.02.1981	0.21	180.0	38.0
05.03.1981	0.24	180.0	43.0
10.03.1981	0.2	190.0	38.0
15.03.1981	0.14	210.0	29.0
20.03.1981	0.09	240.0	22.0
25.03.1981	0.01	-999.0	-999.0
31.10.1981	0.04	0.0	0.0
10.11.1981	0.06	120.0	7.0
20.11.1981	0.1	140.0	14.0
30.11.1981	0.15	130.0	20.0
10.12.1981	0.16	120.0	19.0
20.12.1981	0.17	140.0	24.0
31.12.1981	0.16	150.0	24.0
10.01.1982	0.19	140.0	27.0
20.01.1982	0.25	160.0	40.0
31.01.1982	0.26	180.0	47.0
10.02.1982	0.25	190.0	48.0
15.02.1982	0.26	190.0	49.0
20.02.1982	0.33	190.0	63.0
25.02.1982	0.35	190.0	67.0
28.02.1982	0.34	200.0	68.0
05.03.1982	0.31	220.0	68.0
10.03.1982	0.29	220.0	64.0
15.03.1982	0.27	230.0	62.0
20.03.1982	0.25	240.0	60.0
25.03.1982	0.29	240.0	70.0
31.03.1982	0.23	240.0	55.0
