date	SS4	S2	S1
10.01.1966	0.09	140.0	13.0
20.01.1966	0.09	180.0	16.0
31.01.1966	0.09	200.0	18.0
10.02.1966	0.13	180.0	23.0
20.02.1966	0.13	180.0	23.0
25.02.1966	0.11	180.0	20.0
28.02.1966	0.11	200.0	22.0
10.03.1966	0.11	190.0	21.0
15.03.1966	0.05	210.0	11.0
20.03.1966	0.03	-999.0	-999.0
25.03.1966	0.04	-999.0	-999.0
10.11.1966	0.01	-999.0	-999.0
20.11.1966	0.02	-999.0	-999.0
30.11.1966	0.01	-999.0	-999.0
10.12.1966	0.04	-999.0	-999.0
20.12.1966	0.05	140.0	7.0
31.12.1966	0.05	200.0	10.0
10.01.1967	0.04	-999.0	-999.0
20.01.1967	0.02	-999.0	-999.0
31.01.1967	0.02	-999.0	-999.0
10.02.1967	0.02	-999.0	-999.0
20.02.1967	0.01	-999.0	-999.0
25.02.1967	0.01	-999.0	-999.0
05.03.1967	0.03	-999.0	-999.0
10.03.1967	0.03	-999.0	-999.0
15.03.1967	0.02	-999.0	-999.0
20.03.1967	0.08	140.0	11.0
10.11.1967	0.01	-999.0	-999.0
20.11.1967	0.04	-999.0	-999.0
30.11.1967	0.04	-999.0	-999.0
10.12.1967	0.04	-999.0	-999.0
20.12.1967	0.04	-999.0	-999.0
31.12.1967	0.04	-999.0	-999.0
10.01.1968	0.05	210.0	11.0
20.01.1968	0.06	210.0	13.0
31.01.1968	0.05	220.0	11.0
10.02.1968	0.06	210.0	13.0
20.02.1968	0.06	190.0	11.0
25.02.1968	0.05	180.0	9.0
29.02.1968	0.1	140.0	14.0
05.03.1968	0.1	170.0	17.0
10.03.1968	0.07	220.0	15.0
05.04.1968	0.02	-999.0	-999.0
20.04.1968	0.11	200.0	22.0
25.04.1968	0.05	280.0	14.0
10.12.1968	0.01	-999.0	-999.0
20.12.1968	0.01	-999.0	-999.0
31.12.1968	0.01	-999.0	-999.0
10.01.1969	0.03	-999.0	-999.0
20.01.1969	0.02	-999.0	-999.0
31.01.1969	0.02	-999.0	-999.0
10.02.1969	0.02	-999.0	-999.0
20.02.1969	0.02	-999.0	-999.0
28.02.1969	0.02	-999.0	-999.0
05.03.1969	0.01	-999.0	-999.0
10.03.1969	0.0	-999.0	0.0
20.03.1969	0.05	170.0	9.0
