date	SS4	S2	S1
20.11.1970	0.21	180.0	38.0
20.12.1970	0.33	170.0	56.0
20.01.1971	0.37	180.0	67.0
31.01.1971	0.37	180.0	67.0
10.02.1971	0.38	180.0	68.0
20.02.1971	0.42	170.0	71.0
28.02.1971	0.54	160.0	86.0
05.03.1971	0.54	170.0	92.0
10.03.1971	0.57	170.0	97.0
15.03.1971	0.54	170.0	92.0
20.03.1971	0.57	160.0	91.0
25.03.1971	0.59	160.0	94.0
31.03.1971	0.52	200.0	104.0
05.04.1971	0.57	200.0	114.0
10.04.1971	0.5	200.0	100.0
15.04.1971	0.3	270.0	81.0
20.04.1971	0.09	290.0	26.0
20.11.1971	0.08	120.0	10.0
20.12.1971	0.3	140.0	42.0
20.11.1975	-999.0	-999.0	0.0
NaT	0.04	-999.0	-999.0
