date	SS4	S2	S1
10.01.1966	0.24	150.0	36.0
20.01.1966	0.26	140.0	36.0
31.01.1966	0.26	140.0	36.0
10.02.1966	0.27	170.0	46.0
20.02.1966	0.22	190.0	42.0
28.02.1966	0.22	200.0	44.0
05.03.1966	0.2	220.0	44.0
10.03.1966	0.21	220.0	46.0
15.03.1966	0.2	230.0	46.0
20.03.1966	0.19	250.0	48.0
25.03.1966	0.17	240.0	41.0
05.04.1966	0.1	-999.0	-999.0
10.04.1966	0.06	-999.0	-999.0
10.11.1966	0.01	-999.0	-999.0
20.11.1966	0.06	120.0	7.0
30.11.1966	0.09	150.0	14.0
10.12.1966	0.17	140.0	24.0
20.12.1966	0.18	140.0	25.0
31.12.1966	0.2	140.0	28.0
10.01.1967	0.23	140.0	32.0
20.01.1967	0.17	140.0	24.0
31.01.1967	0.19	210.0	40.0
10.02.1967	0.16	220.0	35.0
20.02.1967	0.18	220.0	40.0
28.02.1967	0.17	230.0	39.0
05.03.1967	0.2	280.0	56.0
10.03.1967	0.19	240.0	46.0
15.03.1967	0.17	250.0	43.0
20.03.1967	0.11	260.0	29.0
25.03.1967	0.04	-999.0	-999.0
31.10.1967	0.07	200.0	14.0
10.11.1967	0.1	180.0	18.0
20.11.1967	0.12	170.0	20.0
30.11.1967	0.13	190.0	25.0
10.12.1967	0.18	170.0	31.0
20.12.1967	0.17	210.0	36.0
31.12.1967	0.21	200.0	42.0
10.01.1968	0.29	180.0	52.0
20.01.1968	0.24	200.0	48.0
31.01.1968	0.25	200.0	50.0
10.02.1968	0.29	200.0	58.0
20.02.1968	0.28	200.0	56.0
29.02.1968	0.29	190.0	55.0
05.03.1968	0.28	220.0	62.0
10.03.1968	0.26	240.0	62.0
15.03.1968	0.25	240.0	60.0
20.03.1968	0.21	230.0	48.0
25.03.1968	0.19	240.0	46.0
31.03.1968	0.17	280.0	48.0
05.04.1968	0.08	260.0	21.0
10.04.1968	0.09	-999.0	-999.0
31.10.1968	0.01	-999.0	-999.0
10.11.1968	0.01	-999.0	-999.0
20.11.1968	0.05	800.0	4.0
30.11.1968	0.1	100.0	10.0
10.12.1968	0.12	120.0	14.0
20.12.1968	0.15	130.0	20.0
31.12.1968	0.16	140.0	22.0
10.01.1969	0.18	170.0	31.0
20.01.1969	0.19	170.0	32.0
31.01.1969	0.16	190.0	30.0
10.02.1969	0.2	210.0	42.0
20.02.1969	0.26	180.0	47.0
28.02.1969	0.25	190.0	48.0
05.03.1969	0.18	210.0	38.0
10.03.1969	0.17	210.0	36.0
15.03.1969	0.16	220.0	35.0
20.03.1969	0.17	240.0	41.0
25.03.1969	0.15	240.0	36.0
31.03.1969	0.1	230.0	23.0
05.04.1969	0.11	200.0	22.0
10.11.1970	0.01	-999.0	-999.0
20.11.1970	0.05	130.0	7.0
30.11.1970	0.06	150.0	9.0
10.12.1970	0.1	130.0	13.0
20.12.1970	0.12	120.0	14.0
31.12.1970	0.12	130.0	16.0
10.01.1971	0.16	130.0	21.0
20.01.1971	0.18	150.0	27.0
31.01.1971	0.17	150.0	26.0
10.02.1971	0.22	110.0	24.0
20.02.1971	0.22	130.0	29.0
28.02.1971	0.26	150.0	39.0
05.03.1971	0.22	150.0	33.0
10.03.1971	0.22	150.0	33.0
15.03.1971	0.22	160.0	35.0
20.03.1971	0.2	160.0	35.0
25.03.1971	0.24	170.0	41.0
31.03.1971	0.15	220.0	33.0
05.04.1971	0.14	230.0	32.0
30.11.1971	0.17	150.0	26.0
10.12.1971	0.17	160.0	27.0
20.12.1971	0.2	140.0	28.0
31.12.1971	0.18	150.0	27.0
10.02.1974	0.29	160.0	46.0
20.02.1974	0.32	170.0	54.0
28.02.1974	0.3	170.0	51.0
05.03.1974	0.16	250.0	40.0
10.03.1974	0.13	280.0	36.0
15.03.1974	0.12	280.0	34.0
20.03.1974	0.12	280.0	34.0
25.03.1974	0.13	300.0	39.0
31.03.1974	0.15	260.0	39.0
05.04.1974	0.05	260.0	13.0
10.04.1974	-999.0	-999.0	0.0
15.04.1974	-999.0	-999.0	0.0
20.04.1974	-999.0	-999.0	0.0
25.04.1974	-999.0	-999.0	0.0
30.04.1974	-999.0	-999.0	0.0
10.10.1974	-999.0	-999.0	0.0
20.10.1974	-999.0	-999.0	0.0
31.10.1974	0.05	90.0	4.0
10.11.1974	0.08	190.0	15.0
20.11.1974	0.08	180.0	14.0
30.11.1974	0.07	190.0	13.0
10.12.1974	0.15	160.0	24.0
20.12.1974	0.31	170.0	53.0
31.12.1974	0.32	190.0	61.0
10.01.1975	0.33	200.0	66.0
10.02.1975	0.44	170.0	75.0
05.03.1975	0.33	210.0	69.0
05.04.1975	0.09	390.0	35.0
10.10.1975	-999.0	-999.0	0.0
10.11.1975	0.08	90.0	7.0
10.12.1975	0.08	120.0	10.0
10.01.1976	0.12	150.0	18.0
20.01.1976	0.14	160.0	22.0
31.01.1976	0.18	190.0	27.0
10.02.1976	0.2	3200.0	640.0
20.02.1976	0.2	3200.0	640.0
29.02.1976	0.17	3200.0	544.0
05.03.1976	0.17	200.0	34.0
10.03.1976	0.16	220.0	35.0
15.03.1976	0.15	220.0	33.0
20.03.1976	0.17	200.0	34.0
25.03.1976	0.15	220.0	33.0
31.03.1976	0.15	220.0	33.0
