date	SS4	S2	S1
20.10.1970	0.18	140.0	25.0
20.11.1970	0.27	150.0	41.0
20.12.1970	0.33	130.0	43.0
20.01.1971	0.38	150.0	57.0
31.01.1971	0.37	170.0	63.0
10.02.1971	0.38	160.0	61.0
20.02.1971	0.42	150.0	63.0
28.02.1971	0.41	160.0	66.0
10.03.1971	0.42	150.0	63.0
15.03.1971	0.4	170.0	68.0
20.03.1971	0.41	150.0	62.0
25.03.1971	0.42	160.0	67.0
31.03.1971	0.79	150.0	119.0
05.04.1971	0.72	180.0	130.0
10.04.1971	0.65	170.0	111.0
15.04.1971	0.56	190.0	106.0
20.04.1971	0.45	250.0	113.0
25.04.1971	0.46	250.0	115.0
30.04.1971	0.42	240.0	101.0
20.11.1971	0.09	110.0	10.0
20.12.1971	0.17	160.0	27.0
10.04.1976	-999.0	-999.0	0.0
15.04.1976	-999.0	-999.0	0.0
20.04.1976	-999.0	-999.0	0.0
25.04.1976	-999.0	-999.0	0.0
30.04.1976	-999.0	-999.0	0.0
