25777;1936; 1; 1;9999
25777;1936; 1; 2;9999
25777;1936; 1; 3;9999
25777;1936; 1; 4;9999
25777;1936; 1; 5;9999
25777;1936; 1; 6;9999
25777;1936; 1; 7;9999
25777;1936; 1; 8;9999
25777;1936; 1; 9;9999
25777;1936; 1;10;9999
25777;1936; 1;11;9999
25777;1936; 1;12;9999
25777;1936; 1;13;9999
25777;1936; 1;14;9999
25777;1936; 1;15;9999
25777;1936; 1;16;9999
25777;1936; 1;17;9999
25777;1936; 1;18;9999
25777;1936; 1;19;9999
25777;1936; 1;20;9999
25777;1936; 1;21;9999
25777;1936; 1;22;9999
25777;1936; 1;23;9999
25777;1936; 1;24;9999
25777;1936; 1;25;9999
25777;1936; 1;26;9999
25777;1936; 1;27;9999
25777;1936; 1;28;9999
25777;1936; 1;29;9999
25777;1936; 1;30;9999
25777;1936; 1;31;9999
25777;1936; 2; 1;9999
25777;1936; 2; 2;9999
25777;1936; 2; 3;9999
25777;1936; 2; 4;9999
25777;1936; 2; 5;9999
25777;1936; 2; 6;9999
25777;1936; 2; 7;9999
25777;1936; 2; 8;9999
25777;1936; 2; 9;9999
25777;1936; 2;10;9999
25777;1936; 2;11;9999
25777;1936; 2;12;9999
25777;1936; 2;13;9999
25777;1936; 2;14;9999
25777;1936; 2;15;9999
25777;1936; 2;16;9999
25777;1936; 2;17;9999
25777;1936; 2;18;9999
25777;1936; 2;19;9999
25777;1936; 2;20;9999
25777;1936; 2;21;9999
25777;1936; 2;22;9999
25777;1936; 2;23;9999
25777;1936; 2;24;9999
25777;1936; 2;25;9999
25777;1936; 2;26;9999
25777;1936; 2;27;9999
25777;1936; 2;28;9999
25777;1936; 2;29;9999
25777;1936; 3; 1;9999
25777;1936; 3; 2;9999
25777;1936; 3; 3;9999
25777;1936; 3; 4;9999
25777;1936; 3; 5;9999
25777;1936; 3; 6;9999
25777;1936; 3; 7;9999
25777;1936; 3; 8;9999
25777;1936; 3; 9;9999
25777;1936; 3;10;9999
25777;1936; 3;11;9999
25777;1936; 3;12;9999
25777;1936; 3;13;9999
25777;1936; 3;14;9999
25777;1936; 3;15;9999
25777;1936; 3;16;9999
25777;1936; 3;17;9999
25777;1936; 3;18;9999
25777;1936; 3;19;9999
25777;1936; 3;20;9999
25777;1936; 3;21;9999
25777;1936; 3;22;9999
25777;1936; 3;23;9999
25777;1936; 3;24;9999
25777;1936; 3;25;9999
25777;1936; 3;26;9999
25777;1936; 3;27;9999
25777;1936; 3;28;9999
25777;1936; 3;29;9999
25777;1936; 3;30;9999
25777;1936; 3;31;9999
25777;1936; 4; 1;9999
25777;1936; 4; 2;9999
25777;1936; 4; 3;9999
25777;1936; 4; 4;9999
25777;1936; 4; 5;9999
25777;1936; 4; 6;9999
25777;1936; 4; 7;9999
25777;1936; 4; 8;9999
25777;1936; 4; 9;9999
25777;1936; 4;10;9999
25777;1936; 4;11;9999
25777;1936; 4;12;9999
25777;1936; 4;13;9999
25777;1936; 4;14;9999
25777;1936; 4;15;9999
25777;1936; 4;16;9999
25777;1936; 4;17;9999
25777;1936; 4;18;9999
25777;1936; 4;19;9999
25777;1936; 4;20;9999
25777;1936; 4;21;9999
25777;1936; 4;22;9999
25777;1936; 4;23;9999
25777;1936; 4;24;9999
25777;1936; 4;25;9999
25777;1936; 4;26;9999
25777;1936; 4;27;9999
25777;1936; 4;28;9999
25777;1936; 4;29;9999
25777;1936; 4;30;9999
25777;1936; 5; 1;9999
25777;1936; 5; 2;9999
25777;1936; 5; 3;9999
25777;1936; 5; 4;9999
25777;1936; 5; 5;9999
