date	SS4	S2	S1
10.01.1966	0.03	-999.0	-999.0
20.01.1966	0.01	-999.0	-999.0
31.01.1966	0.01	-999.0	-999.0
10.02.1966	0.04	-999.0	-999.0
20.02.1966	0.05	-999.0	-999.0
25.02.1966	0.06	-999.0	-999.0
28.02.1966	0.03	-999.0	-999.0
10.03.1966	0.03	-999.0	-999.0
15.03.1966	0.02	-999.0	-999.0
20.03.1966	0.02	-999.0	-999.0
25.03.1966	0.02	-999.0	-999.0
20.11.1966	0.02	-999.0	-999.0
30.11.1966	0.01	-999.0	-999.0
10.12.1966	0.03	-999.0	-999.0
20.12.1966	0.02	-999.0	-999.0
31.12.1966	0.02	-999.0	-999.0
10.01.1967	0.02	-999.0	-999.0
20.01.1967	0.01	-999.0	-999.0
31.01.1967	0.01	-999.0	-999.0
10.02.1967	0.01	-999.0	-999.0
20.02.1967	0.0	-999.0	0.0
05.03.1967	0.04	-999.0	-999.0
10.03.1967	0.03	-999.0	-999.0
31.10.1967	0.1	170.0	17.0
10.11.1967	0.08	200.0	16.0
20.11.1967	0.1	210.0	21.0
30.11.1967	0.1	250.0	25.0
10.12.1967	0.09	240.0	22.0
20.12.1967	0.1	240.0	24.0
31.12.1967	0.1	240.0	24.0
10.01.1968	0.1	-999.0	-999.0
20.01.1968	0.11	-999.0	-999.0
31.01.1968	0.11	-999.0	-999.0
10.02.1968	0.1	-999.0	-999.0
20.02.1968	0.09	-999.0	-999.0
25.02.1968	0.09	290.0	26.0
29.02.1968	0.13	250.0	33.0
05.03.1968	0.08	220.0	18.0
10.03.1968	0.1	-999.0	-999.0
15.03.1968	0.08	-999.0	-999.0
20.03.1968	0.04	-999.0	-999.0
05.04.1968	0.06	190.0	11.0
20.11.1968	0.0	-999.0	0.0
10.12.1968	0.01	-999.0	-999.0
20.12.1968	0.01	-999.0	-999.0
31.12.1968	0.02	-999.0	-999.0
10.01.1969	0.02	-999.0	-999.0
20.01.1969	0.02	-999.0	-999.0
31.01.1969	0.01	-999.0	-999.0
10.02.1969	0.02	-999.0	-999.0
20.02.1969	0.01	-999.0	-999.0
28.02.1969	0.0	-999.0	0.0
20.03.1969	0.01	-999.0	-999.0
20.11.1969	0.04	-999.0	-999.0
30.11.1969	0.03	-999.0	-999.0
10.12.1969	0.06	100.0	6.0
20.12.1969	0.04	-999.0	-999.0
31.12.1969	0.04	-999.0	-999.0
10.01.1970	0.06	-999.0	-999.0
20.01.1970	0.04	-999.0	-999.0
31.01.1970	0.05	-999.0	-999.0
10.02.1970	0.02	-999.0	-999.0
20.02.1970	0.02	-999.0	-999.0
28.02.1970	0.02	-999.0	-999.0
05.03.1970	0.01	-999.0	-999.0
10.03.1970	0.01	-999.0	-999.0
20.03.1970	0.0	-999.0	0.0
10.10.1970	0.01	-999.0	-999.0
20.10.1970	0.07	170.0	12.0
20.12.1970	0.0	-999.0	0.0
20.02.1971	0.0	-999.0	0.0
25.02.1971	0.01	-999.0	-999.0
28.02.1971	0.01	-999.0	-999.0
05.03.1971	0.0	-999.0	0.0
05.04.1971	0.07	200.0	14.0
10.04.1971	0.05	220.0	11.0
05.09.1971	0.07	200.0	14.0
10.09.1971	0.05	220.0	11.0
20.10.1971	0.02	-999.0	-999.0
20.11.1971	0.1	700.0	7.0
30.11.1971	0.07	130.0	9.0
10.12.1971	0.05	180.0	9.0
20.12.1971	0.03	-999.0	-999.0
31.12.1971	0.03	-999.0	-999.0
10.01.1972	0.01	-999.0	-999.0
20.01.1972	0.01	-999.0	-999.0
31.01.1972	0.02	-999.0	-999.0
10.02.1972	0.02	-999.0	-999.0
20.02.1972	0.01	-999.0	-999.0
25.02.1972	0.01	-999.0	-999.0
29.02.1972	0.0	-999.0	0.0
10.03.1972	0.0	-999.0	0.0
31.03.1972	0.0	-999.0	0.0
10.10.1972	0.12	60.0	7.0
20.10.1972	0.09	80.0	7.0
31.10.1972	0.07	100.0	7.0
10.11.1972	0.06	130.0	8.0
20.11.1972	0.03	-999.0	-999.0
30.11.1972	0.03	-999.0	-999.0
10.12.1972	0.02	-999.0	-999.0
20.12.1972	0.04	-999.0	-999.0
31.12.1972	0.05	180.0	9.0
10.01.1973	0.04	-999.0	-999.0
20.01.1973	0.04	-999.0	-999.0
31.01.1973	0.04	-999.0	-999.0
10.02.1973	0.03	-999.0	-999.0
20.02.1973	0.04	-999.0	-999.0
25.02.1973	0.03	-999.0	-999.0
28.02.1973	0.03	-999.0	-999.0
05.03.1973	0.02	-999.0	-999.0
10.03.1973	0.03	-999.0	-999.0
15.03.1973	0.01	-999.0	-999.0
15.04.1973	0.01	-999.0	-999.0
20.04.1973	0.1	100.0	10.0
20.11.1973	0.02	-999.0	-999.0
31.12.1973	0.01	-999.0	-999.0
10.01.1975	0.02	-999.0	-999.0
20.01.1975	0.02	-999.0	-999.0
30.01.1975	0.02	-999.0	-999.0
10.02.1975	0.02	-999.0	-999.0
20.02.1975	0.02	-999.0	-999.0
28.02.1975	0.06	170.0	10.0
05.03.1975	0.07	160.0	11.0
10.03.1975	0.06	200.0	12.0
15.03.1975	0.06	210.0	13.0
20.03.1975	0.04	-999.0	-999.0
25.03.1975	0.0	-999.0	0.0
10.04.1975	0.0	-999.0	0.0
15.04.1975	0.0	-999.0	0.0
20.10.1975	0.02	-999.0	-999.0
30.11.1975	0.02	-999.0	-999.0
10.12.1975	0.02	-999.0	-999.0
20.12.1975	0.01	-999.0	-999.0
31.12.1975	0.01	-999.0	-999.0
10.01.1976	0.01	-999.0	-999.0
20.01.1976	0.01	-999.0	-999.0
31.01.1976	0.01	-999.0	-999.0
20.10.1976	0.03	-999.0	-999.0
31.10.1976	0.01	-999.0	-999.0
10.11.1976	0.0	-999.0	0.0
20.11.1976	0.01	-999.0	-999.0
30.11.1976	0.0	-999.0	0.0
10.12.1976	0.06	70.0	4.0
20.12.1976	0.02	-999.0	-999.0
31.12.1976	0.01	-999.0	-999.0
10.01.1977	0.01	-999.0	-999.0
20.01.1977	0.02	-999.0	-999.0
31.01.1977	0.02	-999.0	-999.0
10.02.1977	0.02	-999.0	-999.0
20.02.1977	0.01	-999.0	-999.0
28.02.1977	0.02	-999.0	-999.0
05.03.1977	0.03	-999.0	-999.0
10.03.1977	0.01	-999.0	-999.0
22.03.1977	0.02	-999.0	-999.0
