date	SS4	S2	S1
10.01.1966	0.18	170.0	31.0
20.01.1966	0.17	180.0	31.0
31.01.1966	0.16	170.0	27.0
10.02.1966	0.18	180.0	32.0
20.02.1966	0.19	190.0	36.0
25.02.1966	0.17	200.0	34.0
28.02.1966	0.17	210.0	36.0
10.03.1966	0.16	220.0	35.0
15.03.1966	0.16	240.0	38.0
20.03.1966	0.17	200.0	34.0
25.03.1966	0.17	180.0	31.0
05.04.1966	0.0	-999.0	0.0
10.10.1966	0.09	-999.0	-999.0
20.11.1966	0.05	100.0	5.0
20.12.1966	0.07	130.0	9.0
20.01.1967	0.08	140.0	11.0
20.02.1967	0.08	150.0	12.0
25.02.1967	0.08	120.0	10.0
28.02.1967	0.08	140.0	11.0
05.03.1967	0.06	130.0	8.0
15.04.1967	0.12	200.0	24.0
20.10.1967	0.09	150.0	14.0
31.10.1967	0.07	170.0	12.0
10.11.1967	0.08	150.0	12.0
20.11.1967	0.09	160.0	14.0
30.11.1967	0.1	140.0	14.0
10.12.1967	0.1	150.0	15.0
20.12.1967	0.1	140.0	14.0
31.12.1967	0.12	140.0	17.0
20.01.1968	0.13	150.0	20.0
20.02.1968	0.15	130.0	20.0
25.02.1968	0.16	120.0	19.0
29.02.1968	0.16	140.0	22.0
05.03.1968	0.2	160.0	32.0
10.03.1968	0.17	160.0	27.0
15.03.1968	0.14	170.0	24.0
20.03.1968	0.13	190.0	25.0
25.03.1968	0.05	310.0	16.0
05.04.1968	0.02	-999.0	-999.0
10.04.1968	0.0	-999.0	0.0
20.04.1968	0.02	-999.0	-999.0
10.10.1968	0.0	-999.0	0.0
20.10.1968	0.01	-999.0	-999.0
31.10.1968	0.02	-999.0	-999.0
10.11.1968	0.02	-999.0	-999.0
20.11.1968	0.04	-999.0	-999.0
20.12.1968	0.06	120.0	7.0
31.12.1968	0.08	150.0	12.0
10.01.1969	0.08	150.0	12.0
20.01.1969	0.08	140.0	11.0
31.01.1969	0.08	150.0	12.0
10.02.1969	0.08	140.0	11.0
20.02.1969	0.09	160.0	14.0
28.02.1969	0.07	150.0	11.0
05.03.1969	0.07	140.0	10.0
10.03.1969	0.06	160.0	10.0
25.03.1969	0.01	-999.0	-999.0
31.03.1969	0.0	-999.0	0.0
20.04.1969	0.02	-999.0	-999.0
31.10.1969	0.01	-999.0	-999.0
10.11.1969	0.0	-999.0	0.0
20.11.1969	0.0	-999.0	0.0
30.11.1969	0.01	-999.0	-999.0
10.12.1969	0.04	-999.0	-999.0
20.12.1969	0.0	-999.0	0.0
31.12.1969	0.01	-999.0	-999.0
10.01.1970	0.02	-999.0	-999.0
20.01.1970	0.02	-999.0	-999.0
31.01.1970	0.02	-999.0	-999.0
10.02.1970	0.02	-999.0	-999.0
20.02.1970	0.04	-999.0	-999.0
28.02.1970	0.01	-999.0	-999.0
05.03.1970	0.01	-999.0	-999.0
10.03.1970	0.01	-999.0	-999.0
15.03.1970	0.01	-999.0	-999.0
20.03.1970	0.0	-999.0	0.0
25.03.1970	0.0	-999.0	0.0
10.10.1970	0.11	140.0	15.0
20.10.1970	0.03	-999.0	-999.0
10.11.1970	0.0	-999.0	0.0
20.11.1970	0.03	-999.0	-999.0
30.11.1970	0.02	-999.0	-999.0
10.12.1970	0.04	-999.0	-999.0
20.12.1970	0.04	-999.0	-999.0
31.12.1970	0.02	-999.0	-999.0
10.01.1971	0.06	190.0	11.0
20.01.1971	0.06	200.0	12.0
31.01.1971	0.07	170.0	12.0
10.02.1971	0.07	160.0	11.0
20.02.1971	0.06	150.0	9.0
25.02.1971	0.06	160.0	10.0
28.02.1971	0.06	140.0	8.0
05.03.1971	0.05	140.0	7.0
10.03.1971	0.04	-999.0	-999.0
15.03.1971	0.03	-999.0	-999.0
20.03.1971	0.01	-999.0	-999.0
25.03.1971	0.0	-999.0	0.0
05.04.1971	0.01	-999.0	-999.0
10.04.1971	0.0	-999.0	0.0
05.09.1971	0.01	-999.0	-999.0
10.09.1971	0.0	-999.0	0.0
10.11.1971	0.01	-999.0	-999.0
20.11.1971	0.0	-999.0	0.0
30.11.1971	0.01	-999.0	-999.0
10.12.1971	0.01	-999.0	-999.0
20.12.1971	0.01	-999.0	-999.0
31.12.1971	0.02	-999.0	-999.0
10.01.1972	0.06	120.0	7.0
20.01.1972	0.09	110.0	10.0
31.01.1972	0.12	150.0	18.0
05.02.1972	-999.0	-999.0	0.0
10.02.1972	0.12	130.0	16.0
15.02.1972	-999.0	-999.0	0.0
20.02.1972	0.11	110.0	12.0
25.02.1972	0.1	130.0	13.0
29.02.1972	0.1	150.0	15.0
05.03.1972	0.1	160.0	16.0
10.03.1972	0.09	150.0	14.0
15.03.1972	0.13	140.0	18.0
20.03.1972	0.12	170.0	20.0
25.03.1972	0.03	-999.0	-999.0
05.04.1972	0.0	-999.0	0.0
10.10.1972	0.03	-999.0	-999.0
20.10.1972	0.01	-999.0	-999.0
31.10.1972	0.01	-999.0	-999.0
10.11.1972	0.0	-999.0	0.0
20.11.1972	0.01	-999.0	-999.0
30.11.1972	0.03	-999.0	-999.0
10.12.1972	0.03	-999.0	-999.0
20.12.1972	0.04	-999.0	-999.0
31.12.1972	0.04	-999.0	-999.0
10.01.1973	0.08	190.0	15.0
20.01.1973	0.08	170.0	14.0
31.01.1973	0.08	170.0	14.0
10.02.1973	0.08	-999.0	-999.0
20.02.1973	0.11	140.0	15.0
25.02.1973	0.08	150.0	12.0
28.02.1973	0.08	160.0	13.0
05.03.1973	0.08	160.0	13.0
10.03.1973	0.06	180.0	11.0
15.03.1973	0.04	-999.0	-999.0
25.03.1973	0.06	180.0	11.0
10.10.1973	0.01	-999.0	-999.0
20.10.1973	0.05	120.0	6.0
10.11.1973	0.0	-999.0	0.0
20.11.1973	0.06	100.0	6.0
30.11.1973	0.09	140.0	13.0
10.12.1973	0.1	130.0	13.0
20.12.1973	0.1	160.0	16.0
31.12.1973	0.09	160.0	14.0
10.01.1975	0.09	170.0	15.0
20.01.1975	0.09	150.0	14.0
31.01.1975	0.07	180.0	13.0
10.02.1975	0.09	140.0	13.0
20.02.1975	0.08	180.0	14.0
28.02.1975	0.09	190.0	17.0
