date	SS4	S2	S1
20.11.1970	0.11	90.0	10.0
20.12.1970	0.16	120.0	19.0
20.01.1971	0.18	130.0	23.0
31.01.1971	0.2	130.0	26.0
10.02.1971	0.35	150.0	53.0
20.02.1971	0.34	160.0	54.0
28.02.1971	0.36	160.0	58.0
10.03.1971	0.47	160.0	75.0
15.03.1971	0.46	160.0	74.0
20.03.1971	0.44	180.0	79.0
25.03.1971	0.43	190.0	82.0
31.03.1971	0.53	180.0	95.0
05.04.1971	0.55	190.0	105.0
10.04.1971	0.53	220.0	117.0
15.04.1971	0.47	240.0	113.0
20.04.1971	0.31	250.0	78.0
25.04.1971	0.03	-999.0	-999.0
30.04.1971	0.09	100.0	9.0
20.05.1971	0.03	-999.0	-999.0
20.12.1971	0.3	150.0	45.0
