date	SS4	S2	S1
10.01.1966	0.38	180.0	68.0
20.01.1966	0.4	170.0	68.0
31.01.1966	0.39	210.0	82.0
10.02.1966	0.46	200.0	92.0
20.02.1966	0.5	190.0	95.0
28.02.1966	0.5	190.0	95.0
10.03.1966	0.5	210.0	105.0
20.03.1966	0.5	210.0	105.0
31.03.1966	0.5	220.0	110.0
05.04.1966	0.52	210.0	109.0
10.04.1966	0.5	220.0	110.0
15.04.1966	0.51	200.0	102.0
20.04.1966	0.45	220.0	-999.0
25.04.1966	0.4	230.0	92.0
30.04.1966	0.24	280.0	67.0
31.10.1966	0.14	100.0	14.0
10.11.1966	0.13	140.0	18.0
20.11.1966	0.23	120.0	28.0
30.11.1966	0.25	140.0	35.0
10.12.1966	0.37	170.0	63.0
20.12.1966	0.37	150.0	56.0
31.12.1966	0.43	170.0	73.0
10.01.1967	0.47	210.0	-999.0
20.01.1967	0.39	200.0	78.0
31.01.1967	0.4	180.0	72.0
10.02.1967	0.46	170.0	78.0
20.02.1967	0.46	180.0	83.0
28.02.1967	0.48	190.0	91.0
10.03.1967	0.47	210.0	-999.0
15.03.1967	0.49	200.0	98.0
20.03.1967	0.51	190.0	97.0
25.03.1967	0.51	200.0	102.0
31.03.1967	0.51	200.0	102.0
05.04.1967	0.56	200.0	112.0
10.04.1967	0.53	220.0	117.0
15.04.1967	0.52	210.0	109.0
20.04.1967	0.24	260.0	62.0
25.04.1967	0.04	-999.0	-999.0
31.10.1967	0.03	-999.0	-999.0
10.11.1967	0.08	220.0	18.0
20.11.1967	0.1	200.0	20.0
30.11.1967	0.14	200.0	28.0
10.12.1967	0.19	180.0	34.0
20.12.1967	0.23	170.0	39.0
31.12.1967	0.31	150.0	47.0
10.01.1968	0.29	200.0	58.0
20.01.1968	0.32	190.0	61.0
31.01.1968	0.31	190.0	59.0
10.02.1968	0.36	190.0	68.0
20.02.1968	0.37	200.0	74.0
29.02.1968	0.38	200.0	76.0
10.03.1968	0.35	220.0	77.0
20.03.1968	0.34	220.0	75.0
25.03.1968	0.28	230.0	64.0
31.03.1968	0.2	270.0	54.0
05.04.1968	0.17	270.0	46.0
10.04.1968	0.32	220.0	70.0
15.04.1968	0.22	330.0	73.0
10.11.1968	0.1	120.0	12.0
20.11.1968	0.11	120.0	13.0
30.11.1968	0.16	130.0	21.0
10.12.1968	0.17	160.0	27.0
20.12.1968	0.2	170.0	34.0
31.12.1968	0.22	180.0	40.0
10.01.1969	0.25	150.0	38.0
20.01.1969	0.27	150.0	41.0
31.01.1969	0.3	140.0	42.0
10.02.1969	0.32	170.0	54.0
20.02.1969	0.34	170.0	58.0
28.02.1969	0.33	170.0	56.0
10.03.1969	0.36	-999.0	-999.0
15.03.1969	0.35	170.0	60.0
20.03.1969	0.37	180.0	67.0
25.03.1969	0.39	190.0	74.0
31.03.1969	0.34	200.0	68.0
05.04.1969	0.36	200.0	72.0
10.04.1969	0.27	240.0	65.0
15.04.1969	0.25	270.0	68.0
20.04.1969	0.12	330.0	40.0
25.04.1969	0.19	230.0	44.0
31.10.1970	0.07	150.0	11.0
10.11.1970	0.11	140.0	15.0
20.11.1970	0.1	180.0	18.0
30.11.1970	0.16	180.0	29.0
10.12.1970	0.21	170.0	36.0
20.12.1970	0.22	150.0	33.0
31.12.1970	0.26	150.0	39.0
10.01.1971	0.28	180.0	50.0
20.01.1971	0.31	200.0	62.0
31.01.1971	0.36	180.0	65.0
10.02.1971	0.38	190.0	72.0
20.02.1971	0.38	190.0	72.0
28.02.1971	0.39	190.0	74.0
10.03.1971	0.38	190.0	72.0
15.03.1971	0.39	190.0	74.0
20.03.1971	0.47	190.0	89.0
25.03.1971	0.46	190.0	87.0
31.03.1971	0.46	200.0	92.0
05.04.1971	0.45	200.0	90.0
10.04.1971	0.35	230.0	81.0
15.04.1971	0.28	240.0	67.0
31.10.1971	0.04	-999.0	-999.0
10.11.1971	0.06	150.0	9.0
20.11.1971	0.09	150.0	14.0
30.11.1971	0.16	190.0	30.0
10.12.1971	0.19	200.0	38.0
20.12.1971	0.26	150.0	39.0
31.12.1971	0.3	170.0	51.0
10.02.1974	0.49	210.0	103.0
20.02.1974	0.47	-999.0	-999.0
28.02.1974	0.51	210.0	107.0
05.03.1974	-999.0	-999.0	0.0
10.03.1974	0.51	220.0	112.0
15.03.1974	0.5	220.0	110.0
