date	SS4	S2	S1
10.01.1966	0.14	140.0	20.0
20.01.1966	0.14	120.0	17.0
31.01.1966	0.14	170.0	24.0
10.02.1966	0.17	160.0	27.0
20.02.1966	0.18	180.0	32.0
25.02.1966	0.17	160.0	27.0
28.02.1966	0.17	170.0	29.0
10.03.1966	0.17	190.0	32.0
15.03.1966	0.18	170.0	31.0
20.03.1966	0.17	160.0	27.0
25.03.1966	0.15	200.0	30.0
31.03.1966	0.16	180.0	29.0
05.04.1966	0.17	200.0	34.0
10.04.1966	0.16	200.0	32.0
15.04.1966	0.08	180.0	14.0
05.05.1966	0.02	-999.0	-999.0
31.10.1966	0.05	160.0	8.0
10.11.1966	0.03	-999.0	-999.0
20.11.1966	0.07	150.0	11.0
30.11.1966	0.07	130.0	9.0
10.12.1966	0.09	160.0	14.0
20.12.1966	0.09	130.0	12.0
31.12.1966	0.1	120.0	12.0
10.01.1967	0.09	170.0	15.0
20.01.1967	0.1	150.0	15.0
31.01.1967	0.08	180.0	14.0
10.02.1967	0.09	170.0	15.0
20.02.1967	0.08	200.0	16.0
25.02.1967	0.11	160.0	18.0
28.02.1967	0.11	160.0	18.0
05.03.1967	0.1	190.0	19.0
10.03.1967	0.13	180.0	23.0
15.03.1967	0.12	220.0	26.0
20.03.1967	0.13	190.0	25.0
25.03.1967	0.13	200.0	26.0
31.03.1967	0.05	-999.0	-999.0
05.04.1967	0.05	180.0	9.0
31.10.1967	0.01	-999.0	-999.0
10.11.1967	0.07	100.0	7.0
20.11.1967	0.08	110.0	9.0
30.11.1967	0.08	120.0	10.0
10.12.1967	0.09	130.0	12.0
20.12.1967	0.1	130.0	13.0
31.12.1967	0.1	140.0	14.0
10.01.1968	0.08	110.0	9.0
20.01.1968	0.1	160.0	16.0
31.01.1968	0.11	160.0	18.0
10.02.1968	0.11	190.0	21.0
20.02.1968	0.11	170.0	19.0
25.02.1968	0.11	190.0	21.0
29.02.1968	0.1	180.0	18.0
05.03.1968	0.11	170.0	19.0
10.03.1968	0.11	200.0	22.0
15.03.1968	0.11	170.0	19.0
20.03.1968	0.07	210.0	15.0
25.03.1968	0.05	260.0	13.0
31.03.1968	0.03	-999.0	-999.0
05.04.1968	0.11	200.0	22.0
10.04.1968	0.02	-999.0	-999.0
10.11.1968	0.06	150.0	9.0
20.11.1968	0.07	160.0	11.0
30.11.1968	0.06	180.0	11.0
10.12.1968	0.08	190.0	15.0
20.12.1968	0.07	180.0	13.0
31.12.1968	0.08	180.0	14.0
10.01.1969	0.09	210.0	19.0
20.01.1969	0.09	240.0	22.0
31.01.1969	0.09	210.0	19.0
10.02.1969	0.09	220.0	20.0
20.02.1969	0.09	210.0	19.0
28.02.1969	0.09	270.0	24.0
05.03.1969	0.09	260.0	23.0
10.03.1969	0.08	280.0	22.0
15.03.1969	0.09	290.0	26.0
20.03.1969	0.07	250.0	18.0
25.03.1969	0.04	-999.0	-999.0
31.10.1969	0.03	-999.0	-999.0
10.11.1969	0.01	-999.0	-999.0
20.11.1969	0.11	120.0	13.0
30.11.1969	0.13	140.0	18.0
10.12.1969	0.13	130.0	17.0
20.12.1969	0.14	130.0	18.0
31.12.1969	0.16	130.0	21.0
10.01.1970	0.17	140.0	24.0
20.01.1970	0.17	150.0	26.0
31.01.1970	0.17	180.0	31.0
10.02.1970	0.17	160.0	27.0
20.02.1970	0.17	180.0	31.0
28.02.1970	0.17	170.0	29.0
05.03.1970	0.17	170.0	29.0
10.03.1970	0.19	180.0	34.0
15.03.1970	0.18	190.0	34.0
20.03.1970	0.18	160.0	29.0
25.03.1970	0.17	190.0	32.0
31.03.1970	0.17	160.0	27.0
05.04.1970	0.12	210.0	25.0
10.04.1970	0.1	190.0	19.0
25.04.1970	0.06	170.0	10.0
05.05.1970	0.12	210.0	25.0
10.05.1970	0.1	190.0	19.0
25.05.1970	0.06	170.0	10.0
05.09.1970	0.12	210.0	25.0
10.09.1970	0.1	190.0	19.0
25.09.1970	0.06	170.0	10.0
10.10.1970	0.08	140.0	11.0
20.10.1970	0.06	190.0	11.0
31.10.1970	0.11	170.0	19.0
10.11.1970	0.11	170.0	19.0
20.11.1970	0.11	160.0	18.0
30.11.1970	0.12	150.0	18.0
10.12.1970	0.11	200.0	22.0
20.12.1970	0.13	160.0	21.0
31.12.1970	0.14	160.0	22.0
10.01.1971	0.14	160.0	22.0
20.01.1971	0.16	160.0	26.0
31.01.1971	0.14	200.0	28.0
10.02.1971	0.14	200.0	28.0
20.02.1971	0.13	210.0	27.0
25.02.1971	0.15	230.0	35.0
28.02.1971	0.15	180.0	27.0
