date	SS4	S2	S1
10.01.1966	0.11	110.0	12.0
20.01.1966	0.11	110.0	12.0
31.01.1966	0.12	120.0	14.0
10.02.1966	0.09	110.0	10.0
20.02.1966	0.11	120.0	13.0
25.02.1966	0.12	120.0	14.0
28.02.1966	0.15	150.0	23.0
05.03.1966	-999.0	-999.0	0.0
10.03.1966	0.12	170.0	20.0
15.03.1966	0.12	210.0	25.0
20.03.1966	0.11	160.0	18.0
25.03.1966	0.12	140.0	17.0
31.03.1966	0.11	160.0	18.0
05.04.1966	0.12	180.0	22.0
10.04.1966	0.1	180.0	18.0
15.04.1966	0.13	180.0	23.0
20.04.1966	0.1	230.0	23.0
25.04.1966	0.06	180.0	11.0
10.05.1966	0.13	80.0	10.0
31.10.1966	0.1	80.0	8.0
10.11.1966	0.1	90.0	9.0
20.11.1966	0.11	90.0	10.0
30.11.1966	0.12	90.0	11.0
10.12.1966	0.15	110.0	17.0
20.12.1966	0.15	110.0	17.0
31.12.1966	0.16	100.0	16.0
10.01.1967	0.16	120.0	19.0
20.01.1967	0.16	100.0	16.0
31.01.1967	0.15	120.0	18.0
10.02.1967	0.16	110.0	18.0
20.02.1967	0.15	130.0	20.0
28.02.1967	0.18	130.0	23.0
10.03.1967	0.16	120.0	19.0
20.03.1967	0.19	110.0	21.0
31.03.1967	0.21	130.0	27.0
10.04.1967	0.2	140.0	28.0
10.10.1967	0.11	100.0	11.0
20.10.1967	0.05	190.0	10.0
10.11.1967	0.1	130.0	13.0
20.11.1967	0.11	120.0	13.0
30.11.1967	0.11	120.0	13.0
10.12.1967	0.11	160.0	18.0
20.12.1967	0.11	120.0	13.0
31.12.1967	0.12	110.0	13.0
10.01.1968	0.11	110.0	12.0
20.01.1968	0.11	130.0	14.0
31.01.1968	0.12	130.0	16.0
10.02.1968	0.11	120.0	13.0
20.02.1968	0.11	130.0	14.0
25.02.1968	0.11	120.0	13.0
29.02.1968	0.12	110.0	13.0
05.03.1968	0.12	110.0	13.0
10.03.1968	0.11	120.0	13.0
15.03.1968	0.11	140.0	15.0
20.03.1968	0.13	120.0	16.0
25.03.1968	0.12	130.0	16.0
31.03.1968	0.09	160.0	14.0
05.04.1968	0.23	150.0	35.0
10.04.1968	0.27	140.0	38.0
15.04.1968	0.17	180.0	31.0
20.04.1968	0.13	200.0	26.0
25.04.1968	0.2	160.0	32.0
20.11.1968	0.03	-999.0	-999.0
30.11.1968	0.03	-999.0	-999.0
10.12.1968	0.13	100.0	13.0
20.12.1968	0.15	110.0	17.0
31.12.1968	0.16	110.0	18.0
10.01.1969	0.17	110.0	19.0
20.01.1969	0.19	130.0	25.0
31.01.1969	0.17	110.0	19.0
10.02.1969	0.21	160.0	34.0
20.02.1969	0.16	-999.0	-999.0
28.02.1969	0.16	170.0	27.0
05.03.1969	0.18	170.0	31.0
10.03.1969	0.17	140.0	24.0
15.03.1969	0.18	220.0	40.0
20.03.1969	0.16	230.0	37.0
25.03.1969	0.15	240.0	36.0
31.03.1969	0.14	250.0	35.0
05.04.1969	0.14	260.0	36.0
10.04.1969	0.07	310.0	22.0
15.04.1969	0.09	-999.0	-999.0
10.10.1969	0.12	170.0	20.0
20.10.1969	0.17	160.0	27.0
31.10.1969	0.2	140.0	28.0
10.11.1969	0.2	160.0	32.0
20.11.1969	0.26	150.0	39.0
30.11.1969	0.26	180.0	47.0
10.12.1969	0.27	160.0	43.0
20.12.1969	0.24	150.0	36.0
31.12.1969	0.24	180.0	43.0
10.01.1970	0.26	160.0	42.0
20.01.1970	0.25	190.0	48.0
31.01.1970	0.28	190.0	53.0
10.02.1970	0.27	180.0	49.0
20.02.1970	0.28	200.0	56.0
28.02.1970	0.27	170.0	46.0
05.03.1970	0.28	190.0	53.0
10.03.1970	0.28	180.0	50.0
15.03.1970	0.26	160.0	42.0
20.03.1970	0.28	210.0	59.0
25.03.1970	0.27	210.0	57.0
31.03.1970	0.27	190.0	51.0
05.04.1970	0.27	180.0	49.0
10.04.1970	0.26	180.0	47.0
15.04.1970	0.26	210.0	55.0
20.04.1970	0.1	280.0	28.0
25.04.1970	0.05	-999.0	-999.0
30.04.1970	0.11	180.0	20.0
05.05.1970	0.27	180.0	49.0
10.05.1970	0.26	180.0	47.0
15.05.1970	0.26	210.0	55.0
20.05.1970	0.1	280.0	28.0
25.05.1970	0.05	-999.0	-999.0
30.05.1970	0.11	180.0	20.0
05.09.1970	0.27	180.0	49.0
10.09.1970	0.26	180.0	47.0
15.09.1970	0.26	210.0	55.0
20.09.1970	0.1	280.0	28.0
25.09.1970	0.05	-999.0	-999.0
30.09.1970	0.11	180.0	20.0
10.10.1970	0.13	100.0	13.0
20.10.1970	0.12	140.0	17.0
31.10.1970	0.12	160.0	19.0
10.11.1970	0.12	160.0	19.0
20.11.1970	0.12	170.0	20.0
30.11.1970	0.12	170.0	20.0
10.12.1970	0.16	140.0	22.0
20.12.1970	0.16	180.0	29.0
31.12.1970	0.16	190.0	30.0
10.01.1971	0.17	140.0	24.0
20.01.1971	0.15	190.0	29.0
31.01.1971	0.15	150.0	23.0
10.02.1971	0.19	150.0	29.0
20.02.1971	0.21	150.0	32.0
25.02.1971	0.19	170.0	32.0
28.02.1971	0.22	170.0	37.0
05.03.1971	0.21	170.0	36.0
10.03.1971	0.2	190.0	38.0
15.03.1971	0.2	210.0	42.0
20.03.1971	0.2	260.0	52.0
25.03.1971	0.18	260.0	47.0
31.03.1971	0.18	-999.0	-999.0
05.04.1971	0.19	240.0	46.0
10.04.1971	0.17	270.0	46.0
15.04.1971	0.13	250.0	33.0
30.04.1971	0.13	240.0	31.0
05.05.1971	0.19	240.0	46.0
10.05.1971	0.17	270.0	46.0
15.05.1971	0.13	250.0	33.0
30.05.1971	0.13	-999.0	-999.0
31.10.1971	0.04	-999.0	-999.0
10.11.1971	0.06	100.0	6.0
20.11.1971	0.08	-999.0	-999.0
30.11.1971	0.08	110.0	9.0
10.12.1971	0.1	120.0	12.0
20.12.1971	0.11	110.0	12.0
31.12.1971	0.11	120.0	13.0
10.01.1972	0.11	120.0	13.0
20.01.1972	0.11	120.0	13.0
31.01.1972	0.12	120.0	14.0
05.02.1972	-999.0	-999.0	0.0
10.02.1972	0.12	120.0	14.0
15.02.1972	-999.0	-999.0	0.0
20.02.1972	0.14	120.0	17.0
25.02.1972	0.13	110.0	14.0
29.02.1972	0.12	140.0	17.0
05.03.1972	0.12	150.0	18.0
10.03.1972	0.13	120.0	16.0
15.03.1972	0.13	140.0	18.0
20.03.1972	0.15	150.0	23.0
25.03.1972	0.14	130.0	18.0
31.03.1972	0.14	140.0	20.0
05.04.1972	0.13	150.0	20.0
15.04.1972	0.13	120.0	16.0
05.05.1972	0.13	150.0	20.0
15.05.1972	0.13	120.0	16.0
05.06.1972	0.13	150.0	20.0
15.06.1972	0.13	120.0	16.0
05.09.1972	0.13	150.0	20.0
15.09.1972	0.13	120.0	16.0
10.10.1972	-999.0	-999.0	0.0
20.10.1972	0.16	100.0	16.0
31.10.1972	0.15	110.0	17.0
10.11.1972	0.15	110.0	17.0
20.11.1972	0.19	120.0	23.0
30.11.1972	0.18	120.0	22.0
10.12.1972	0.19	190.0	36.0
20.12.1972	0.2	220.0	44.0
31.12.1972	0.18	240.0	43.0
10.01.1973	0.18	180.0	32.0
20.01.1973	0.19	180.0	34.0
31.01.1973	0.2	180.0	36.0
10.02.1973	0.19	180.0	34.0
20.02.1973	0.21	170.0	36.0
25.02.1973	0.23	160.0	37.0
28.02.1973	0.22	170.0	37.0
05.03.1973	0.2	210.0	42.0
10.03.1973	0.2	210.0	42.0
15.03.1973	0.19	200.0	38.0
20.03.1973	0.21	220.0	46.0
25.03.1973	0.18	230.0	41.0
31.03.1973	0.2	150.0	30.0
05.04.1973	0.18	150.0	27.0
10.04.1973	0.16	180.0	29.0
15.04.1973	0.24	160.0	38.0
20.04.1973	0.24	200.0	48.0
25.04.1973	0.26	230.0	60.0
31.10.1973	0.06	90.0	5.0
10.11.1973	0.09	120.0	11.0
20.11.1973	0.1	110.0	11.0
30.11.1973	0.12	120.0	14.0
10.12.1973	0.12	120.0	14.0
20.12.1973	0.12	130.0	16.0
31.12.1973	0.12	120.0	14.0
10.01.1975	0.19	110.0	21.0
20.01.1975	0.18	120.0	22.0
31.01.1975	0.19	110.0	21.0
10.02.1975	0.22	110.0	24.0
20.02.1975	0.2	150.0	30.0
28.02.1975	0.21	150.0	32.0
05.03.1975	0.25	120.0	30.0
10.03.1975	0.2	170.0	34.0
15.03.1975	0.2	180.0	36.0
20.03.1975	0.23	170.0	39.0
25.03.1975	0.22	180.0	40.0
31.03.1975	0.24	180.0	43.0
05.04.1975	0.22	170.0	37.0
10.04.1975	0.22	190.0	42.0
15.04.1975	0.28	180.0	50.0
20.04.1975	0.13	220.0	29.0
25.04.1975	0.16	110.0	18.0
30.04.1975	0.04	-999.0	-999.0
05.05.1975	0.03	-999.0	-999.0
20.10.1975	0.03	-999.0	-999.0
10.11.1975	0.03	-999.0	-999.0
20.11.1975	0.04	-999.0	-999.0
30.11.1975	0.03	-999.0	-999.0
10.12.1975	0.09	90.0	8.0
20.12.1975	0.1	100.0	10.0
31.12.1975	0.1	110.0	11.0
10.01.1976	0.11	100.0	11.0
20.01.1976	0.13	100.0	13.0
31.01.1976	0.12	110.0	13.0
05.05.1976	0.11	180.0	20.0
10.05.1976	0.05	80.0	4.0
10.10.1976	0.04	-999.0	-999.0
20.10.1976	0.04	-999.0	-999.0
31.10.1976	0.05	-999.0	-999.0
10.12.1976	0.09	130.0	12.0
20.12.1976	0.1	110.0	11.0
31.12.1976	0.11	120.0	13.0
10.01.1977	0.1	100.0	10.0
20.01.1977	0.11	100.0	11.0
31.01.1977	0.12	100.0	12.0
10.02.1977	0.12	90.0	11.0
20.02.1977	0.11	90.0	10.0
25.02.1977	0.12	90.0	11.0
28.02.1977	0.12	100.0	12.0
05.03.1977	0.13	120.0	16.0
10.03.1977	0.12	100.0	12.0
15.03.1977	0.13	100.0	13.0
20.03.1977	0.09	130.0	12.0
25.03.1977	0.1	120.0	12.0
05.04.1977	0.45	70.0	32.0
10.04.1977	0.31	150.0	47.0
15.04.1977	0.29	220.0	64.0
20.04.1977	0.2	220.0	44.0
25.04.1977	0.14	160.0	22.0
30.04.1977	0.09	240.0	22.0
05.05.1977	0.09	180.0	16.0
16.05.1977	0.02	-999.0	-999.0
25.05.1977	0.02	-999.0	-999.0
09.09.1977	0.14	130.0	18.0
08.10.1977	0.11	100.0	11.0
10.10.1977	0.08	140.0	11.0
25.10.1977	0.08	100.0	8.0
31.10.1977	0.07	110.0	8.0
10.11.1977	0.09	110.0	10.0
20.11.1977	0.1	100.0	10.0
30.11.1977	0.12	120.0	14.0
10.12.1977	0.12	120.0	14.0
20.12.1977	0.13	110.0	14.0
31.12.1977	0.12	110.0	13.0
10.01.1978	0.14	120.0	17.0
20.01.1978	0.13	110.0	14.0
31.01.1978	0.14	110.0	15.0
10.02.1978	0.14	120.0	17.0
20.02.1978	0.13	140.0	18.0
28.02.1978	0.13	140.0	18.0
05.03.1978	0.15	160.0	24.0
10.03.1978	0.14	150.0	21.0
15.03.1978	0.15	160.0	24.0
20.03.1978	0.15	140.0	21.0
25.03.1978	0.14	140.0	20.0
31.03.1978	0.13	140.0	18.0
05.04.1978	0.18	150.0	27.0
10.04.1978	0.13	140.0	18.0
15.04.1978	0.09	180.0	16.0
30.04.1978	0.17	100.0	17.0
15.09.1978	0.03	-999.0	-999.0
16.09.1978	0.02	-999.0	-999.0
08.10.1978	0.07	90.0	6.0
10.10.1978	0.07	100.0	7.0
30.10.1978	0.04	-999.0	-999.0
31.10.1978	0.03	-999.0	-999.0
10.11.1978	0.04	-999.0	-999.0
20.11.1978	0.04	-999.0	-999.0
30.11.1978	0.04	-999.0	-999.0
10.12.1978	0.08	100.0	8.0
20.12.1978	0.1	90.0	9.0
31.12.1978	0.09	100.0	9.0
10.01.1979	0.09	120.0	11.0
20.01.1979	0.11	120.0	13.0
31.01.1979	0.1	120.0	12.0
10.02.1979	0.11	130.0	14.0
21.02.1979	0.12	140.0	17.0
28.02.1979	0.12	150.0	18.0
05.03.1979	0.11	150.0	17.0
10.03.1979	0.11	140.0	15.0
15.03.1979	0.12	140.0	17.0
20.03.1979	0.12	150.0	18.0
25.03.1979	0.11	140.0	15.0
31.03.1979	0.11	140.0	15.0
08.04.1979	0.15	160.0	24.0
10.04.1979	0.15	170.0	26.0
15.04.1979	0.14	180.0	25.0
20.04.1979	0.11	210.0	23.0
25.04.1979	0.08	210.0	17.0
02.05.1979	0.02	-999.0	-999.0
05.05.1979	0.29	100.0	29.0
10.05.1979	0.15	180.0	27.0
13.09.1979	0.13	130.0	17.0
15.10.1979	0.04	-999.0	-999.0
20.10.1979	0.0	-999.0	0.0
26.10.1979	0.03	-999.0	-999.0
31.10.1979	0.03	-999.0	-999.0
10.11.1979	0.03	-999.0	-999.0
20.11.1979	0.05	-999.0	-999.0
30.11.1979	0.06	110.0	7.0
10.12.1979	0.08	130.0	10.0
20.12.1979	0.08	110.0	9.0
31.12.1979	0.1	130.0	13.0
10.01.1980	0.09	120.0	11.0
20.01.1980	0.1	110.0	11.0
31.01.1980	0.09	100.0	9.0
10.02.1980	0.11	140.0	15.0
20.02.1980	0.09	130.0	12.0
29.02.1980	0.11	130.0	14.0
05.03.1980	0.09	120.0	11.0
10.03.1980	0.1	120.0	12.0
15.03.1980	0.11	120.0	13.0
20.03.1980	0.11	120.0	13.0
25.03.1980	0.1	140.0	14.0
01.04.1980	0.04	160.0	6.0
05.04.1980	0.08	120.0	10.0
10.04.1980	0.07	120.0	8.0
18.04.1980	0.02	120.0	2.0
29.04.1980	0.02	-999.0	-999.0
04.05.1980	0.24	150.0	36.0
05.05.1980	0.21	140.0	29.0
18.05.1980	0.09	100.0	9.0
22.05.1980	0.04	-999.0	-999.0
27.05.1980	0.01	-999.0	-999.0
31.05.1980	0.12	130.0	16.0
15.10.1980	0.06	110.0	7.0
20.10.1980	0.04	-999.0	-999.0
31.10.1980	0.03	-999.0	-999.0
10.11.1980	0.01	-999.0	-999.0
20.11.1980	0.07	100.0	7.0
30.11.1980	0.11	110.0	12.0
