date	SS4	S2	S1
31.01.1997	0.3	140.0	42.0
20.02.1997	0.28	150.0	42.0
28.02.1997	0.25	140.0	35.0
10.03.1997	0.25	140.0	35.0
15.03.1997	0.25	150.0	38.0
20.03.1997	0.27	160.0	43.0
25.03.1997	0.23	170.0	39.0
31.03.1997	0.21	160.0	34.0
20.10.1997	0.1	130.0	13.0
31.01.1998	0.1	140.0	14.0
20.02.1998	0.1	180.0	18.0
28.02.1998	0.09	200.0	18.0
10.03.1998	0.09	220.0	20.0
15.03.1998	0.07	210.0	15.0
20.03.1998	0.11	180.0	20.0
25.03.1998	0.1	190.0	19.0
31.03.1998	0.13	180.0	23.0
10.10.1998	0.05	100.0	5.0
16.10.1998	0.04	-999.0	-999.0
20.11.1998	0.03	-999.0	-999.0
31.01.1999	0.14	110.0	15.0
20.02.1999	0.13	160.0	21.0
28.02.1999	0.12	140.0	17.0
10.03.1999	0.13	150.0	20.0
15.03.1999	0.13	150.0	20.0
20.03.1999	0.13	150.0	20.0
25.03.1999	0.11	150.0	17.0
31.03.1999	0.11	160.0	18.0
20.04.1999	0.02	-999.0	-999.0
31.01.2000	0.15	140.0	21.0
20.02.2000	0.15	150.0	23.0
29.02.2000	0.14	170.0	24.0
10.03.2000	0.15	190.0	29.0
15.03.2000	0.15	200.0	30.0
20.03.2000	0.14	220.0	31.0
25.03.2000	0.14	230.0	32.0
31.03.2000	0.1	210.0	21.0
31.01.2001	0.27	170.0	46.0
20.02.2001	0.27	170.0	46.0
28.02.2001	0.27	170.0	46.0
10.03.2001	0.28	200.0	56.0
15.03.2001	0.3	200.0	60.0
20.03.2001	0.29	210.0	61.0
25.03.2001	0.29	210.0	61.0
31.03.2001	0.28	230.0	64.0
10.04.2001	0.26	220.0	57.0
15.04.2001	0.2	260.0	52.0
20.04.2001	0.11	370.0	41.0
25.04.2001	0.02	-999.0	-999.0
30.04.2001	0.12	140.0	17.0
31.01.2002	0.06	160.0	10.0
20.02.2002	0.07	170.0	12.0
28.02.2002	0.07	150.0	11.0
10.03.2002	0.05	200.0	10.0
20.03.2002	0.03	-999.0	-999.0
25.03.2002	0.03	-999.0	-999.0
10.04.2002	0.07	150.0	11.0
15.04.2002	0.03	-999.0	-999.0
31.01.2003	0.08	140.0	11.0
20.02.2003	0.07	180.0	13.0
28.02.2003	0.08	180.0	14.0
10.03.2003	0.08	180.0	14.0
15.03.2003	0.07	190.0	13.0
20.03.2003	0.04	230.0	9.0
25.03.2003	0.02	-999.0	-999.0
29.03.2003	0.01	-999.0	-999.0
31.01.2004	0.08	150.0	12.0
20.02.2004	0.09	160.0	14.0
29.02.2004	0.08	200.0	16.0
10.03.2004	0.11	180.0	20.0
15.03.2004	0.12	160.0	19.0
20.03.2004	0.11	230.0	25.0
25.03.2004	0.11	190.0	21.0
31.03.2004	0.04	-999.0	-999.0
22.04.2004	0.07	180.0	13.0
05.05.2004	0.01	-999.0	-999.0
07.05.2004	0.09	190.0	17.0
08.05.2004	0.06	220.0	13.0
27.05.2004	0.02	-999.0	-999.0
31.01.2005	0.07	140.0	10.0
20.02.2005	0.09	120.0	11.0
28.02.2005	0.08	130.0	10.0
10.03.2005	0.08	160.0	13.0
15.03.2005	0.03	-999.0	-999.0
20.03.2005	0.03	-999.0	-999.0
25.03.2005	0.02	-999.0	-999.0
23.04.2005	0.06	130.0	8.0
27.04.2005	0.04	-999.0	-999.0
30.04.2005	0.08	150.0	12.0
10.03.2006	0.19	150.0	29.0
15.03.2006	0.18	170.0	31.0
20.03.2006	0.17	160.0	27.0
25.03.2006	0.2	170.0	34.0
31.03.2006	0.19	190.0	36.0
10.04.2006	0.27	180.0	49.0
15.04.2006	0.23	200.0	46.0
20.04.2006	0.19	230.0	44.0
25.04.2006	0.12	290.0	35.0
30.04.2006	0.05	300.0	15.0
