date	SS4	S2	S1
21.01.1997	0.37	120.0	44.0
31.01.1997	0.37	120.0	44.0
20.02.1997	0.36	120.0	43.0
28.02.1997	0.35	120.0	42.0
20.03.1997	0.29	110.0	32.0
31.03.1997	0.24	130.0	31.0
28.02.1998	0.19	140.0	27.0
20.03.1998	0.14	-999.0	-999.0
31.03.1998	0.12	200.0	24.0
31.01.1999	0.24	120.0	29.0
20.02.1999	0.21	120.0	25.0
28.02.1999	0.23	150.0	35.0
20.03.1999	0.2	150.0	30.0
31.03.1999	0.19	160.0	30.0
31.01.2000	0.13	160.0	21.0
20.02.2000	0.13	160.0	21.0
29.02.2000	0.13	160.0	21.0
20.03.2000	0.13	150.0	20.0
31.03.2000	0.06	210.0	13.0
15.04.2000	0.13	150.0	20.0
21.04.2000	0.06	150.0	9.0
22.04.2001	0.09	110.0	10.0
28.04.2001	0.06	150.0	9.0
31.01.2002	0.13	120.0	16.0
20.02.2002	0.13	120.0	16.0
28.02.2002	0.1	110.0	11.0
10.03.2002	0.1	190.0	19.0
15.03.2002	0.09	220.0	20.0
20.03.2002	0.1	170.0	17.0
25.03.2002	0.11	170.0	19.0
31.03.2002	0.1	160.0	16.0
10.04.2002	0.06	240.0	14.0
15.04.2002	0.23	70.0	16.0
20.04.2002	0.18	200.0	36.0
25.04.2002	0.07	390.0	27.0
11.10.2002	0.08	150.0	12.0
20.10.2002	0.09	170.0	15.0
31.01.2003	0.11	180.0	20.0
20.02.2003	0.1	170.0	17.0
28.02.2003	0.13	160.0	21.0
20.03.2003	0.12	160.0	19.0
26.03.2003	0.12	140.0	17.0
31.03.2003	0.13	140.0	18.0
10.04.2003	0.09	240.0	22.0
15.04.2003	0.05	200.0	10.0
31.01.2004	0.06	110.0	7.0
20.02.2004	0.08	130.0	10.0
29.02.2004	0.08	110.0	9.0
20.03.2004	0.09	170.0	15.0
31.03.2004	0.05	210.0	11.0
20.10.2004	0.03	100.0	3.0
20.11.2004	0.06	100.0	6.0
31.01.2005	0.07	100.0	7.0
20.02.2005	0.07	80.0	6.0
28.02.2005	0.06	100.0	6.0
20.03.2005	0.04	-999.0	-999.0
31.03.2005	0.02	-999.0	-999.0
11.04.2005	0.12	100.0	12.0
15.04.2005	0.07	100.0	7.0
20.03.2006	0.08	160.0	13.0
31.03.2006	0.08	140.0	11.0
20.04.2006	0.05	100.0	5.0
