date	SS4	S2	S1
28.02.1997	0.67	150.0	101.0
20.03.1997	0.76	160.0	122.0
31.03.1997	0.74	170.0	126.0
20.04.1997	0.7	190.0	133.0
25.04.1997	0.66	200.0	132.0
30.04.1997	0.66	200.0	132.0
10.05.1997	0.56	240.0	134.0
15.05.1997	0.48	250.0	120.0
20.05.1997	0.47	260.0	122.0
25.05.1997	0.35	300.0	105.0
20.03.1999	0.73	190.0	139.0
31.03.1999	0.72	190.0	137.0
20.04.1999	0.69	210.0	145.0
26.04.1999	0.68	200.0	136.0
30.04.1999	0.65	200.0	130.0
10.05.1999	0.27	280.0	76.0
15.05.1999	0.22	270.0	59.0
29.02.2000	0.44	140.0	62.0
20.03.2000	0.45	160.0	72.0
31.03.2000	0.44	170.0	75.0
20.04.2000	0.34	230.0	78.0
25.04.2000	0.3	190.0	57.0
30.04.2000	0.35	190.0	67.0
28.02.2001	0.68	160.0	109.0
20.03.2001	0.68	-999.0	-999.0
31.03.2001	0.63	-999.0	-999.0
20.04.2001	0.62	-999.0	-999.0
25.04.2001	0.53	250.0	133.0
30.04.2001	0.48	230.0	110.0
28.02.2002	0.49	160.0	78.0
20.03.2002	0.63	-999.0	-999.0
31.03.2002	0.69	-999.0	-999.0
20.04.2002	0.67	-999.0	-999.0
30.04.2002	0.58	180.0	104.0
10.05.2002	0.32	200.0	64.0
28.02.2003	0.57	160.0	91.0
20.03.2003	0.66	150.0	99.0
31.03.2003	0.61	180.0	110.0
20.04.2003	0.55	200.0	110.0
25.04.2003	0.54	200.0	108.0
30.04.2003	0.52	220.0	114.0
10.05.2003	0.45	230.0	104.0
15.05.2003	0.3	230.0	69.0
29.02.2004	0.6	200.0	120.0
20.03.2004	0.58	210.0	122.0
31.03.2004	0.65	210.0	137.0
20.04.2004	0.64	210.0	134.0
25.04.2004	0.61	210.0	128.0
30.04.2004	0.56	220.0	123.0
10.05.2004	0.54	230.0	124.0
15.05.2004	0.42	250.0	105.0
20.05.2004	0.14	290.0	41.0
