date	SS4	S2	S1
28.02.1997	0.61	190.0	116.0
20.03.1997	0.67	200.0	134.0
31.03.1997	0.63	210.0	132.0
20.04.1997	0.65	210.0	137.0
25.04.1997	0.65	210.0	137.0
30.04.1997	0.64	210.0	134.0
10.05.1997	0.39	300.0	117.0
15.05.1997	0.29	320.0	93.0
20.05.1997	0.23	320.0	74.0
28.02.1998	0.61	180.0	110.0
20.03.1998	0.88	160.0	141.0
31.03.1998	0.85	170.0	145.0
20.04.1998	0.8	200.0	160.0
25.04.1998	0.8	210.0	168.0
30.04.1998	0.81	220.0	178.0
10.05.1998	0.77	230.0	177.0
15.05.1998	0.74	240.0	178.0
20.05.1998	0.64	270.0	173.0
25.05.1998	0.44	300.0	132.0
28.02.1999	0.51	170.0	87.0
20.03.1999	0.54	180.0	97.0
31.03.1999	0.54	180.0	97.0
20.04.1999	0.53	180.0	95.0
25.04.1999	0.6	170.0	102.0
30.04.1999	0.65	180.0	117.0
10.05.1999	0.6	180.0	108.0
15.05.1999	0.56	190.0	106.0
20.05.1999	0.3	270.0	81.0
29.02.2000	0.61	200.0	122.0
20.03.2000	0.61	200.0	122.0
31.03.2000	0.6	200.0	120.0
20.04.2000	0.64	220.0	141.0
25.04.2000	0.58	220.0	128.0
30.04.2000	0.6	220.0	132.0
10.05.2000	0.62	240.0	149.0
15.05.2000	0.07	220.0	15.0
31.05.2000	0.07	230.0	16.0
28.02.2001	0.57	180.0	103.0
20.03.2001	0.63	180.0	113.0
31.03.2001	0.6	190.0	114.0
20.04.2001	0.63	210.0	132.0
25.04.2001	0.6	220.0	132.0
30.04.2001	0.55	230.0	127.0
10.05.2001	0.47	240.0	113.0
15.05.2001	0.33	280.0	92.0
28.02.2002	0.61	140.0	85.0
20.03.2002	0.59	160.0	94.0
31.03.2002	0.58	180.0	104.0
20.04.2002	0.52	210.0	109.0
25.04.2002	0.53	210.0	111.0
30.04.2002	0.52	230.0	120.0
10.05.2002	0.34	250.0	85.0
15.05.2002	0.34	260.0	88.0
20.05.2002	0.21	330.0	69.0
28.02.2003	0.32	140.0	45.0
20.03.2003	0.32	150.0	48.0
31.03.2003	0.33	150.0	50.0
20.04.2003	0.36	170.0	61.0
25.04.2003	0.33	180.0	59.0
30.04.2003	0.25	220.0	55.0
29.02.2004	0.5	180.0	90.0
20.04.2005	0.87	210.0	183.0
25.04.2005	0.84	210.0	176.0
30.04.2005	0.71	250.0	178.0
10.05.2005	0.6	270.0	162.0
15.05.2005	0.51	280.0	143.0
20.05.2005	0.26	300.0	78.0
