date	SS4	S2	S1
20.01.1997	0.17	150.0	26.0
31.01.1997	0.18	150.0	27.0
20.02.1997	0.2	180.0	36.0
28.02.1997	0.19	160.0	30.0
10.03.1997	0.18	140.0	25.0
15.03.1997	0.18	140.0	25.0
20.03.1997	0.15	230.0	35.0
24.11.1997	0.03	-999.0	-999.0
30.11.1997	0.03	-999.0	-999.0
20.12.1997	0.04	-999.0	-999.0
31.12.1997	0.06	120.0	7.0
20.01.1998	0.09	120.0	11.0
31.01.1998	0.09	130.0	12.0
20.02.1998	0.09	130.0	12.0
28.02.1998	0.08	130.0	10.0
20.11.1998	0.1	120.0	12.0
30.11.1998	0.12	110.0	13.0
20.12.1998	0.12	130.0	16.0
31.12.1998	0.16	140.0	22.0
20.01.1999	0.15	140.0	21.0
31.01.1999	0.16	140.0	22.0
20.02.1999	0.16	150.0	24.0
28.02.1999	0.16	170.0	27.0
10.03.1999	0.14	150.0	21.0
15.03.1999	0.15	170.0	26.0
20.03.1999	0.16	150.0	24.0
25.03.1999	0.14	190.0	27.0
31.03.1999	0.12	180.0	22.0
30.11.1999	0.04	-999.0	-999.0
20.12.1999	0.07	90.0	6.0
30.12.1999	0.09	120.0	11.0
20.01.2000	0.1	110.0	11.0
31.01.2000	0.11	100.0	11.0
20.02.2000	0.13	120.0	16.0
29.02.2000	0.12	130.0	16.0
10.03.2000	0.12	130.0	16.0
15.03.2000	0.11	150.0	17.0
20.11.2000	0.07	120.0	8.0
30.11.2000	0.07	120.0	8.0
20.12.2000	0.09	130.0	12.0
30.12.2000	0.11	110.0	12.0
20.01.2001	0.16	120.0	19.0
31.01.2001	0.17	130.0	22.0
20.02.2001	0.16	140.0	22.0
28.02.2001	0.16	140.0	22.0
10.03.2001	0.16	140.0	22.0
15.03.2001	0.14	160.0	22.0
20.03.2001	0.1	140.0	14.0
25.03.2001	0.16	140.0	22.0
31.03.2001	0.14	200.0	28.0
30.04.2001	0.0	-999.0	-999.0
20.11.2001	0.03	-999.0	-999.0
30.11.2001	0.04	-999.0	-999.0
20.12.2001	0.08	130.0	10.0
30.12.2001	0.09	130.0	12.0
20.01.2002	0.14	110.0	15.0
31.01.2002	0.13	130.0	17.0
20.02.2002	0.21	110.0	23.0
28.02.2002	0.18	130.0	23.0
10.03.2002	0.15	140.0	21.0
15.03.2002	0.12	170.0	20.0
20.03.2002	0.13	160.0	21.0
25.03.2002	0.1	190.0	19.0
20.11.2002	0.09	110.0	10.0
30.11.2002	0.09	120.0	11.0
20.12.2002	0.16	120.0	19.0
30.12.2002	0.18	130.0	23.0
20.01.2003	0.19	130.0	25.0
31.01.2003	0.2	140.0	28.0
20.02.2003	0.18	130.0	23.0
28.02.2003	0.21	140.0	29.0
10.03.2003	0.24	130.0	31.0
15.03.2003	0.22	140.0	31.0
20.03.2003	0.19	140.0	27.0
25.03.2003	0.17	160.0	27.0
11.04.2003	0.05	-999.0	-999.0
14.04.2003	0.03	-999.0	-999.0
10.11.2003	0.03	-999.0	-999.0
20.11.2003	0.1	140.0	14.0
30.11.2003	0.17	140.0	24.0
20.12.2003	0.18	140.0	25.0
30.12.2003	0.17	140.0	24.0
20.01.2004	0.17	160.0	27.0
31.01.2004	0.2	130.0	26.0
20.02.2004	0.23	160.0	37.0
29.02.2004	0.21	170.0	36.0
10.03.2004	0.22	180.0	40.0
15.03.2004	0.18	170.0	31.0
20.03.2004	0.18	170.0	31.0
25.03.2004	0.17	180.0	31.0
12.04.2004	0.01	-999.0	-999.0
30.09.2004	0.08	80.0	6.0
20.11.2004	0.03	-999.0	-999.0
30.11.2004	0.03	-999.0	-999.0
20.12.2004	0.18	120.0	22.0
30.12.2004	0.18	140.0	25.0
20.01.2005	0.18	120.0	22.0
31.01.2005	0.2	130.0	26.0
20.02.2005	0.21	130.0	27.0
28.02.2005	0.21	180.0	38.0
10.03.2005	0.2	170.0	34.0
15.03.2005	0.21	140.0	29.0
20.03.2005	0.17	160.0	27.0
25.03.2005	0.15	190.0	29.0
31.03.2005	0.04	-999.0	-999.0
09.04.2005	0.01	-999.0	-999.0
13.04.2005	0.01	-999.0	-999.0
18.04.2005	0.04	-999.0	-999.0
20.04.2005	0.08	170.0	14.0
04.05.2005	0.04	-999.0	-999.0
26.10.2005	0.02	-999.0	-999.0
10.11.2005	0.01	-999.0	-999.0
20.11.2005	0.01	-999.0	-999.0
30.11.2005	0.02	-999.0	-999.0
20.12.2005	0.05	110.0	6.0
30.12.2005	0.1	140.0	14.0
10.03.2006	0.1	140.0	14.0
15.03.2006	0.08	10.0	1.0
26.03.2006	0.02	-999.0	-999.0
10.04.2006	0.09	100.0	9.0
15.04.2006	0.03	-999.0	-999.0
29.04.2006	0.03	-999.0	-999.0
