date	SS4	S2	S1
20.01.1995	0.24	170.0	41.0
31.01.1995	0.26	150.0	39.0
15.02.1995	0.27	170.0	46.0
20.02.1995	0.29	160.0	46.0
25.02.1995	0.26	160.0	42.0
28.02.1995	0.24	180.0	43.0
10.03.1995	0.14	260.0	36.0
20.03.1995	0.02	-999.0	-999.0
20.11.1995	0.11	140.0	15.0
30.11.1995	0.15	140.0	21.0
20.12.1995	0.22	180.0	40.0
31.12.1995	0.39	150.0	59.0
20.01.1997	0.39	180.0	70.0
31.01.1997	0.41	160.0	66.0
15.02.1997	0.4	170.0	68.0
20.02.1997	0.47	170.0	80.0
25.02.1997	0.45	130.0	59.0
28.02.1997	0.42	180.0	76.0
10.03.1997	0.38	200.0	76.0
15.03.1997	0.39	210.0	82.0
20.03.1997	0.36	250.0	90.0
25.03.1997	0.19	240.0	46.0
31.03.1997	0.09	120.0	11.0
20.11.1997	0.02	-999.0	-999.0
30.11.1997	0.04	170.0	7.0
20.12.1997	0.12	130.0	16.0
31.12.1997	0.14	130.0	18.0
20.01.1998	0.25	120.0	30.0
31.01.1998	0.25	170.0	43.0
15.02.1998	0.24	160.0	38.0
20.02.1998	0.21	120.0	25.0
25.02.1998	0.19	200.0	38.0
28.02.1998	0.1	210.0	21.0
20.11.1998	0.01	-999.0	-999.0
30.11.1998	0.05	80.0	4.0
20.12.1998	0.17	180.0	31.0
31.12.1998	0.18	180.0	32.0
20.01.1999	0.2	190.0	38.0
31.01.1999	0.21	180.0	38.0
15.02.1999	0.28	190.0	53.0
20.02.1999	0.26	170.0	44.0
25.02.1999	0.28	180.0	50.0
28.02.1999	0.22	200.0	44.0
10.03.1999	0.43	170.0	73.0
15.03.1999	0.4	180.0	72.0
20.03.1999	0.34	230.0	78.0
25.03.1999	0.38	200.0	76.0
31.03.1999	0.17	330.0	56.0
20.12.1999	0.25	120.0	30.0
31.12.1999	0.25	140.0	35.0
20.01.2000	0.24	150.0	36.0
31.01.2000	0.26	150.0	39.0
15.02.2000	0.24	240.0	58.0
20.02.2000	0.23	290.0	67.0
25.02.2000	0.23	300.0	69.0
29.02.2000	0.27	320.0	86.0
10.03.2000	0.3	300.0	90.0
15.03.2000	0.25	190.0	48.0
20.03.2000	0.22	170.0	37.0
25.03.2000	0.36	200.0	72.0
31.03.2000	0.16	240.0	38.0
30.11.2000	0.26	150.0	39.0
20.12.2000	0.38	150.0	57.0
31.12.2000	0.44	150.0	66.0
20.01.2001	0.45	170.0	77.0
31.01.2001	0.44	180.0	79.0
15.02.2001	0.44	160.0	70.0
20.02.2001	0.43	160.0	69.0
25.02.2001	0.38	170.0	65.0
28.02.2001	0.4	220.0	88.0
10.03.2001	0.43	200.0	86.0
15.03.2001	0.4	220.0	88.0
20.03.2001	0.27	250.0	68.0
25.03.2001	0.24	240.0	58.0
31.03.2001	0.13	180.0	23.0
20.12.2001	0.1	150.0	15.0
31.12.2001	0.09	150.0	14.0
20.01.2002	0.2	160.0	32.0
31.01.2002	0.33	130.0	43.0
15.02.2002	0.3	200.0	60.0
20.02.2002	0.3	200.0	60.0
25.02.2002	0.34	190.0	65.0
28.02.2002	0.28	130.0	36.0
10.03.2002	0.19	190.0	36.0
20.11.2002	0.33	240.0	67.0
30.11.2002	0.37	230.0	85.0
20.12.2002	0.37	250.0	93.0
31.12.2002	0.34	240.0	82.0
20.01.2003	0.43	230.0	99.0
31.01.2003	0.51	230.0	117.0
15.02.2003	0.51	220.0	112.0
20.02.2003	0.48	220.0	106.0
25.02.2003	0.48	210.0	101.0
28.02.2003	0.48	210.0	101.0
10.03.2003	0.32	190.0	61.0
15.03.2003	0.29	250.0	73.0
20.03.2003	0.23	290.0	61.0
20.12.2003	0.24	130.0	31.0
31.12.2003	0.33	170.0	56.0
20.01.2004	0.41	100.0	41.0
31.01.2004	0.41	190.0	78.0
15.02.2004	0.48	160.0	77.0
20.02.2004	0.47	190.0	89.0
25.02.2004	0.54	150.0	81.0
29.02.2004	0.49	150.0	74.0
10.03.2004	0.41	210.0	86.0
15.03.2004	0.22	260.0	57.0
20.03.2004	0.17	330.0	50.0
25.03.2004	0.02	-999.0	-999.0
31.03.2004	0.04	-999.0	-999.0
10.03.2005	0.45	180.0	81.0
15.03.2005	0.46	160.0	74.0
20.03.2005	0.31	260.0	81.0
25.03.2005	0.19	250.0	48.0
31.03.2005	0.09	300.0	27.0
21.12.2005	0.18	110.0	20.0
31.12.2005	0.19	120.0	23.0
21.01.2006	0.27	150.0	41.0
31.01.2006	0.3	150.0	45.0
15.02.2006	0.36	180.0	65.0
20.02.2006	0.34	140.0	48.0
25.02.2006	0.27	430.0	116.0
28.02.2006	0.36	150.0	54.0
