date	SS4	S2	S1
31.01.1995	0.13	120.0	16.0
15.02.1995	0.1	170.0	17.0
20.02.1995	0.09	150.0	14.0
25.02.1995	0.06	160.0	10.0
28.02.1995	0.06	130.0	8.0
31.01.1997	0.35	190.0	67.0
15.02.1997	0.33	210.0	69.0
20.02.1997	0.38	200.0	76.0
25.02.1997	0.37	210.0	78.0
28.02.1997	0.39	200.0	78.0
10.03.1997	0.41	240.0	98.0
15.03.1997	0.43	290.0	125.0
20.03.1997	0.37	270.0	100.0
25.03.1997	0.26	320.0	83.0
31.03.1997	0.04	-999.0	-999.0
31.01.1998	0.15	110.0	17.0
15.02.1998	0.19	140.0	27.0
20.02.1998	0.15	160.0	24.0
25.02.1998	0.11	190.0	21.0
28.02.1998	0.07	210.0	15.0
31.01.1999	0.32	170.0	54.0
15.02.1999	0.34	180.0	61.0
20.02.1999	0.33	200.0	66.0
25.02.1999	0.32	210.0	67.0
28.02.1999	0.3	210.0	63.0
10.03.1999	0.51	150.0	77.0
15.03.1999	0.44	230.0	101.0
20.03.1999	0.41	250.0	103.0
25.03.1999	0.41	270.0	111.0
31.03.1999	0.29	330.0	96.0
31.01.2000	0.21	150.0	32.0
15.02.2000	0.19	190.0	36.0
20.02.2000	0.17	190.0	32.0
25.02.2000	0.17	190.0	32.0
29.02.2000	0.31	130.0	40.0
10.03.2000	0.29	210.0	61.0
15.03.2000	0.24	230.0	55.0
20.03.2000	0.17	280.0	48.0
25.03.2000	0.13	250.0	33.0
31.01.2001	0.51	210.0	107.0
15.02.2001	0.51	210.0	107.0
20.02.2001	0.48	220.0	106.0
25.02.2001	0.48	220.0	106.0
28.02.2001	0.47	230.0	108.0
10.03.2001	0.76	230.0	175.0
15.03.2001	0.72	240.0	173.0
20.03.2001	0.6	250.0	150.0
25.03.2001	0.5	260.0	130.0
31.03.2001	0.37	280.0	104.0
31.01.2002	0.25	170.0	43.0
15.02.2002	0.23	200.0	46.0
20.02.2002	0.24	200.0	48.0
25.02.2002	0.22	210.0	46.0
28.02.2002	0.17	240.0	41.0
20.03.2002	0.04	-999.0	-999.0
31.01.2003	0.2	220.0	44.0
15.02.2003	0.2	240.0	48.0
20.02.2003	0.2	240.0	48.0
25.02.2003	0.2	240.0	48.0
28.02.2003	0.19	250.0	48.0
10.03.2003	0.08	300.0	24.0
15.03.2003	0.03	-999.0	-999.0
31.01.2004	0.06	110.0	7.0
15.02.2004	0.18	120.0	22.0
20.02.2004	0.18	150.0	27.0
25.02.2004	0.32	150.0	48.0
29.02.2004	0.32	170.0	54.0
10.03.2004	0.24	220.0	53.0
15.03.2004	0.1	300.0	30.0
20.03.2004	0.06	290.0	17.0
11.03.2005	0.38	160.0	61.0
15.03.2005	0.32	190.0	61.0
20.03.2005	0.22	230.0	51.0
25.03.2005	0.07	300.0	21.0
31.01.2006	0.26	160.0	42.0
15.02.2006	0.27	140.0	38.0
20.02.2006	0.22	190.0	42.0
25.02.2006	0.26	190.0	49.0
28.02.2006	0.68	150.0	102.0
