date	SS4	S2	S1
28.02.1997	0.51	150.0	77.0
20.03.1997	0.54	170.0	92.0
31.03.1997	0.55	170.0	94.0
20.04.1997	0.57	190.0	108.0
25.04.1997	0.55	180.0	99.0
30.04.1997	0.55	180.0	99.0
05.05.1997	0.52	170.0	88.0
10.05.1997	0.45	200.0	90.0
20.05.1997	0.39	210.0	82.0
25.05.1997	0.21	270.0	57.0
30.04.1998	0.44	180.0	79.0
20.04.1999	0.53	190.0	101.0
30.04.1999	0.5	200.0	100.0
20.04.2000	0.44	190.0	84.0
30.04.2000	0.43	190.0	82.0
20.04.2001	0.44	160.0	70.0
30.04.2001	0.35	190.0	67.0
20.04.2002	0.46	20.0	9.0
30.04.2002	0.48	200.0	96.0
20.05.2002	0.21	240.0	50.0
20.04.2003	0.38	190.0	72.0
30.04.2003	0.32	190.0	61.0
20.04.2005	0.4	160.0	64.0
30.04.2005	0.33	180.0	59.0
10.04.2006	0.37	160.0	59.0
20.04.2006	0.38	180.0	68.0
30.04.2006	0.34	190.0	65.0
