date	T0.00	T0.05	T0.10	T1.20	T1.60	T2.40	T3.20
01.01.1963				2.1	3.2	5.0	6.1
02.01.1963				2.0	3.0	5.0	6.0
03.01.1963				1.9	2.9	4.9	5.9
04.01.1963				1.9	2.9	4.8	5.8
05.01.1963				1.9	2.9	4.8	5.8
06.01.1963				1.9	2.9	4.7	5.8
07.01.1963				1.9	2.9	4.7	5.8
08.01.1963				1.8	2.8	4.6	5.7
09.01.1963				1.8	2.8	4.6	5.7
10.01.1963				1.7	2.8	4.5	5.6
11.01.1963				1.7	2.8	4.4	5.6
12.01.1963				1.6	2.7	4.4	5.6
13.01.1963				1.6	2.7	4.3	5.6
14.01.1963				1.6	2.6	4.3	5.4
15.01.1963				1.6	2.6	4.3	5.4
16.01.1963				1.5	2.5	4.3	5.4
17.01.1963				1.5	2.5	4.3	5.4
18.01.1963				1.5	2.5	4.2	5.3
19.01.1963				1.5	2.5	4.2	5.3
20.01.1963				1.4	2.4	4.0	5.3
21.01.1963				1.4	2.4	4.0	5.3
22.01.1963				1.4	2.3	4.0	5.2
23.01.1963				1.4	2.3	4.0	5.1
24.01.1963				1.3	2.3	3.9	5.1
25.01.1963				1.3	2.3	3.9	5.1
26.01.1963				1.2	2.2	3.9	5.0
27.01.1963				1.1	2.1	3.7	4.9
28.01.1963				1.1	2.1	3.7	4.9
29.01.1963				1.1	2.1	3.7	4.9
30.01.1963							
31.01.1963				1.0	1.9	3.6	4.8
01.02.1963				1.0	1.9	3.6	4.8
02.02.1963				0.9	1.9	3.6	4.7
03.02.1963				0.9	1.8	3.6	4.7
04.02.1963				0.9	1.9	3.6	4.7
05.02.1963				0.8	1.8	3.5	4.7
06.02.1963				0.8	1.8	3.4	4.6
07.02.1963							
08.02.1963				0.8	1.8	3.3	4.5
09.02.1963				0.7	1.7	3.3	4.5
10.02.1963				0.7	1.6	3.3	4.5
11.02.1963				0.7	1.6	3.2	4.5
12.02.1963				0.7	1.6	3.2	4.4
13.02.1963				0.7	1.5	3.2	4.4
14.02.1963				0.7	1.5	3.2	4.4
15.02.1963				0.6	1.5	3.1	4.3
16.02.1963				0.6	1.4	3.1	4.3
17.02.1963				0.6	1.4	3.1	4.3
18.02.1963				0.6	1.4	3.1	4.3
19.02.1963				0.5	1.3	3.0	4.2
20.02.1963				0.5	1.3	2.9	4.2
21.02.1963				0.5	1.3	2.9	4.1
22.02.1963				0.5	1.3	2.9	4.1
23.02.1963				0.5	1.3	2.9	4.1
24.02.1963				0.5	1.3	2.8	4.1
25.02.1963				0.5	1.2	2.8	4.1
26.02.1963				0.5	1.2	2.8	4.0
27.02.1963				0.5	1.2	2.8	4.0
28.02.1963				0.5	1.2	2.7	3.9
NaT							
NaT							
NaT							
01.03.1963				0.5	1.2	2.7	3.9
02.03.1963				0.5	1.2	2.7	3.9
03.03.1963							
04.03.1963				0.6	1.3	2.7	3.9
05.03.1963				0.5	1.2	2.6	3.9
06.03.1963				0.6	1.3	2.6	3.9
07.03.1963				0.5	1.2	2.6	3.8
08.03.1963				0.5	1.2	2.6	3.8
09.03.1963				0.6	1.2	2.6	3.8
10.03.1963				0.6	1.2	2.6	3.8
11.03.1963				0.6	1.2	2.5	3.7
12.03.1963				0.6	1.1	2.5	3.7
13.03.1963				0.6	1.1	2.5	3.7
14.03.1963				0.6	1.1	2.5	3.7
15.03.1963				0.6	1.1	2.5	3.6
16.03.1963				0.6	1.1	2.5	3.7
17.03.1963				0.6	1.1	2.4	3.6
18.03.1963				0.6	1.1	2.4	3.6
19.03.1963				0.6	1.1	2.4	3.6
20.03.1963				0.6	1.1	2.3	3.5
21.03.1963				0.6	1.1	2.3	3.5
22.03.1963				0.6	1.1	2.3	3.5
23.03.1963				0.7	1.2	2.3	3.5
24.03.1963				0.7	1.2	2.3	3.5
25.03.1963				0.7	1.2	2.3	3.5
26.03.1963				0.8	1.2	2.3	3.5
27.03.1963				0.8	1.3	2.3	3.5
28.03.1963							
29.03.1963				0.8	1.3	2.3	3.4
30.03.1963				0.8	1.3	2.3	3.4
31.03.1963				0.8	1.3	2.3	3.4
01.04.1963				0.8	1.3	2.3	3.4
02.04.1963				0.8	1.3	2.3	3.4
03.04.1963				0.8	1.3	2.3	3.4
04.04.1963				0.8	1.3	2.3	3.3
