date	SS4	S2	S1
20.11.1966	0.09	100.0	9.0
20.12.1966	0.11	120.0	13.0
10.01.1967	-999.0	-999.0	0.0
20.01.1967	0.12	150.0	18.0
31.01.1967	0.11	140.0	15.0
05.02.1967	-999.0	-999.0	0.0
10.02.1967	0.14	130.0	18.0
15.02.1967	-999.0	-999.0	0.0
20.02.1967	0.15	150.0	23.0
25.02.1967	-999.0	-999.0	0.0
28.02.1967	0.15	140.0	21.0
05.03.1967	0.16	140.0	22.0
10.03.1967	0.18	160.0	29.0
15.03.1967	0.17	190.0	32.0
20.03.1967	0.18	150.0	27.0
25.03.1967	0.16	140.0	22.0
31.03.1967	0.12	200.0	24.0
05.04.1967	0.1	190.0	19.0
10.04.1967	0.09	190.0	17.0
15.04.1967	-999.0	-999.0	0.0
20.04.1967	-999.0	-999.0	0.0
25.04.1967	-999.0	-999.0	0.0
30.04.1967	-999.0	-999.0	0.0
20.11.1968	0.06	800.0	5.0
20.12.1968	0.1	140.0	14.0
20.01.1969	0.13	130.0	17.0
31.01.1969	0.14	130.0	18.0
10.02.1969	0.15	110.0	17.0
20.02.1969	0.15	130.0	20.0
28.02.1969	0.15	120.0	18.0
05.03.1969	0.14	130.0	18.0
10.03.1969	0.16	120.0	19.0
15.03.1969	0.16	140.0	22.0
20.03.1969	0.19	140.0	27.0
25.03.1969	0.17	150.0	26.0
31.03.1969	0.17	150.0	26.0
05.04.1969	0.14	180.0	25.0
15.04.1969	0.01	-999.0	-999.0
20.11.1969	0.14	110.0	15.0
20.12.1969	0.19	120.0	23.0
20.01.1970	0.22	150.0	33.0
31.01.1970	0.22	150.0	33.0
10.02.1970	0.24	150.0	36.0
20.02.1970	0.26	160.0	42.0
28.02.1970	0.26	150.0	39.0
05.03.1970	0.27	150.0	41.0
10.03.1970	0.28	160.0	45.0
15.03.1970	0.31	160.0	50.0
20.03.1970	0.31	160.0	50.0
25.03.1970	0.29	170.0	49.0
31.03.1970	0.29	160.0	46.0
