date	SS4	S2	S1
10.01.1966	-999.0	-999.0	0.0
20.01.1966	0.36	170.0	61.0
31.01.1966	0.38	170.0	65.0
05.02.1966	-999.0	-999.0	0.0
10.02.1966	0.39	160.0	62.0
15.02.1966	-999.0	-999.0	0.0
20.02.1966	0.41	160.0	66.0
25.02.1966	-999.0	-999.0	0.0
28.02.1966	0.42	170.0	71.0
05.03.1966	-999.0	-999.0	0.0
10.03.1966	0.45	170.0	77.0
15.03.1966	-999.0	-999.0	0.0
20.03.1966	0.42	170.0	71.0
25.03.1966	0.51	160.0	82.0
31.03.1966	0.47	160.0	75.0
05.04.1966	0.48	170.0	82.0
10.04.1966	0.46	180.0	83.0
15.04.1966	0.46	180.0	83.0
20.04.1966	0.37	210.0	78.0
25.04.1966	0.35	210.0	74.0
30.04.1966	0.25	210.0	53.0
05.05.1966	0.01	-999.0	-999.0
20.10.1966	0.3	190.0	57.0
20.11.1966	0.46	160.0	74.0
20.12.1966	0.52	160.0	83.0
10.01.1967	-999.0	-999.0	0.0
20.01.1967	0.56	150.0	84.0
31.01.1967	0.51	170.0	87.0
10.02.1967	0.59	170.0	100.0
20.02.1967	0.62	180.0	112.0
28.02.1967	0.65	190.0	124.0
05.03.1967	-999.0	-999.0	0.0
10.03.1967	0.64	190.0	122.0
15.03.1967	0.72	180.0	130.0
20.03.1967	0.7	180.0	126.0
25.03.1967	0.68	190.0	129.0
31.03.1967	0.68	200.0	136.0
05.04.1967	-999.0	-999.0	0.0
10.04.1967	0.64	210.0	134.0
15.04.1967	0.7	200.0	140.0
20.04.1967	0.57	230.0	131.0
25.04.1967	0.54	220.0	119.0
30.04.1967	0.55	220.0	121.0
05.05.1967	0.35	240.0	84.0
10.05.1967	0.21	340.0	71.0
20.10.1967	0.08	120.0	10.0
20.11.1967	0.29	140.0	41.0
20.12.1967	0.39	130.0	51.0
10.01.1968	-999.0	-999.0	0.0
20.01.1968	0.42	150.0	63.0
31.01.1968	0.39	160.0	62.0
10.02.1968	0.41	160.0	66.0
20.02.1968	0.41	170.0	70.0
29.02.1968	0.41	170.0	70.0
10.03.1968	0.52	180.0	94.0
20.03.1968	0.55	170.0	94.0
31.03.1968	0.43	200.0	86.0
05.04.1968	-999.0	-999.0	0.0
10.04.1968	0.48	200.0	96.0
15.04.1968	0.45	200.0	90.0
20.04.1968	0.38	210.0	80.0
25.04.1968	0.26	240.0	62.0
30.04.1968	0.15	230.0	35.0
05.05.1968	0.12	230.0	28.0
20.10.1968	0.17	120.0	20.0
20.11.1968	0.5	170.0	85.0
20.12.1968	0.6	160.0	96.0
10.01.1969	0.55	190.0	105.0
20.01.1969	-999.0	-999.0	0.0
31.01.1969	0.6	190.0	114.0
10.02.1969	0.6	190.0	114.0
20.02.1969	0.6	190.0	114.0
28.02.1969	0.58	190.0	110.0
10.03.1969	0.56	180.0	101.0
20.03.1969	0.56	200.0	112.0
31.03.1969	0.6	190.0	114.0
05.04.1969	0.65	180.0	117.0
10.04.1969	0.69	180.0	124.0
15.04.1969	0.64	180.0	115.0
20.04.1969	0.66	190.0	125.0
25.04.1969	0.68	200.0	136.0
30.04.1969	0.66	210.0	139.0
05.05.1969	0.62	210.0	130.0
10.05.1969	0.45	220.0	-999.0
15.05.1969	0.24	310.0	74.0
20.05.1969	0.04	-999.0	-999.0
20.10.1969	0.05	70.0	4.0
20.11.1969	0.23	140.0	32.0
20.12.1969	0.27	140.0	38.0
10.01.1970	-999.0	-999.0	0.0
20.01.1970	0.29	140.0	41.0
31.01.1970	0.29	140.0	41.0
10.02.1970	0.3	150.0	45.0
20.02.1970	0.33	140.0	46.0
28.02.1970	0.32	150.0	48.0
10.03.1970	0.34	170.0	58.0
20.03.1970	0.34	170.0	58.0
31.03.1970	0.36	170.0	61.0
05.04.1970	-999.0	-999.0	0.0
10.04.1970	0.38	170.0	65.0
15.04.1970	0.41	180.0	74.0
20.04.1970	0.52	140.0	73.0
25.04.1970	0.49	180.0	88.0
30.04.1970	0.48	180.0	86.0
20.10.1970	0.1	130.0	13.0
20.11.1970	0.28	130.0	36.0
20.12.1970	0.33	130.0	43.0
20.01.1971	0.35	150.0	53.0
31.01.1971	0.4	150.0	60.0
10.02.1971	0.37	150.0	56.0
20.02.1971	0.37	150.0	56.0
28.02.1971	0.39	150.0	59.0
05.03.1971	-999.0	-999.0	0.0
10.03.1971	0.43	160.0	69.0
15.03.1971	-999.0	-999.0	0.0
20.03.1971	0.41	170.0	70.0
25.03.1971	-999.0	-999.0	0.0
31.03.1971	0.42	170.0	71.0
05.04.1971	-999.0	-999.0	0.0
10.04.1971	0.44	160.0	70.0
15.04.1971	-999.0	-999.0	0.0
20.04.1971	0.5	170.0	85.0
25.04.1971	-999.0	-999.0	0.0
30.04.1971	0.36	200.0	72.0
15.05.1971	0.02	-999.0	-999.0
20.10.1971	0.38	90.0	34.0
20.11.1971	0.49	140.0	69.0
20.12.1971	0.53	180.0	95.0
10.01.1972	-999.0	-999.0	0.0
20.01.1972	0.58	180.0	104.0
31.01.1972	0.6	180.0	108.0
10.02.1972	0.59	180.0	106.0
20.02.1972	0.62	190.0	118.0
29.02.1972	0.63	190.0	120.0
05.03.1972	-999.0	-999.0	0.0
10.03.1972	0.61	190.0	116.0
15.03.1972	-999.0	-999.0	0.0
20.03.1972	0.64	190.0	122.0
25.03.1972	-999.0	-999.0	0.0
