date	SS4	S2	S1
10.01.1966	-999.0	-999.0	0.0
20.01.1966	0.21	150.0	32.0
31.01.1966	0.26	160.0	42.0
05.02.1966	-999.0	-999.0	0.0
10.02.1966	0.23	150.0	35.0
15.02.1966	-999.0	-999.0	0.0
20.02.1966	0.25	160.0	40.0
25.02.1966	-999.0	-999.0	0.0
28.02.1966	0.24	160.0	38.0
05.03.1966	-999.0	-999.0	0.0
10.03.1966	0.26	140.0	36.0
15.03.1966	0.27	150.0	41.0
20.03.1966	0.27	160.0	43.0
25.03.1966	0.28	150.0	42.0
31.03.1966	0.28	170.0	48.0
05.04.1966	0.37	160.0	59.0
10.04.1966	0.32	190.0	61.0
15.04.1966	0.31	160.0	50.0
20.04.1966	0.25	200.0	50.0
25.04.1966	0.11	250.0	28.0
20.10.1966	0.05	130.0	7.0
20.11.1966	0.2	130.0	26.0
20.12.1966	0.23	130.0	30.0
10.01.1967	-999.0	-999.0	0.0
20.01.1967	0.3	160.0	48.0
31.01.1967	0.3	150.0	45.0
10.02.1967	0.3	150.0	45.0
20.02.1967	0.33	160.0	53.0
28.02.1967	0.34	150.0	51.0
05.03.1967	-999.0	-999.0	0.0
10.03.1967	0.35	170.0	60.0
15.03.1967	-999.0	-999.0	0.0
20.03.1967	0.36	180.0	65.0
25.03.1967	0.35	170.0	60.0
31.03.1967	0.37	190.0	70.0
05.04.1967	0.36	180.0	65.0
10.04.1967	0.35	190.0	67.0
15.04.1967	0.34	180.0	61.0
20.04.1967	0.19	280.0	53.0
25.04.1967	0.06	260.0	16.0
20.11.1967	0.17	130.0	22.0
20.12.1967	0.26	140.0	36.0
20.01.1968	0.27	160.0	43.0
10.02.1968	0.31	140.0	43.0
20.02.1968	0.31	150.0	47.0
29.02.1968	-999.0	-999.0	0.0
05.03.1968	-999.0	-999.0	0.0
10.03.1968	0.34	170.0	58.0
15.03.1968	0.34	180.0	61.0
20.03.1968	0.35	180.0	63.0
25.03.1968	0.35	180.0	63.0
31.03.1968	0.33	190.0	63.0
05.04.1968	0.32	190.0	61.0
10.04.1968	0.29	200.0	58.0
15.04.1968	0.31	210.0	65.0
20.04.1968	0.03	-999.0	-999.0
25.04.1968	-999.0	-999.0	0.0
30.04.1968	-999.0	-999.0	0.0
20.10.1968	0.04	-999.0	-999.0
20.11.1968	0.24	130.0	31.0
20.12.1968	0.26	170.0	44.0
10.01.1969	-999.0	-999.0	0.0
20.01.1969	0.29	150.0	44.0
31.01.1969	0.3	150.0	45.0
10.02.1969	0.32	170.0	54.0
20.02.1969	0.32	170.0	54.0
28.02.1969	0.32	170.0	54.0
05.03.1969	-999.0	-999.0	0.0
10.03.1969	0.31	170.0	53.0
15.03.1969	0.32	180.0	58.0
20.03.1969	0.29	170.0	49.0
25.03.1969	-999.0	-999.0	0.0
31.03.1969	0.31	170.0	53.0
05.04.1969	0.34	170.0	58.0
10.04.1969	0.33	180.0	59.0
15.04.1969	0.31	190.0	59.0
20.04.1969	0.27	190.0	51.0
25.04.1969	0.28	190.0	53.0
30.04.1969	0.27	210.0	57.0
05.05.1969	0.23	260.0	60.0
10.05.1969	0.13	250.0	33.0
15.05.1969	0.01	-999.0	-999.0
10.10.1970	0.17	130.0	22.0
20.10.1970	-999.0	-999.0	0.0
31.10.1970	-999.0	-999.0	0.0
10.11.1970	-999.0	-999.0	0.0
20.11.1970	0.28	140.0	39.0
30.11.1970	-999.0	-999.0	0.0
10.12.1970	-999.0	-999.0	0.0
20.12.1970	0.35	150.0	53.0
31.12.1970	-999.0	-999.0	0.0
