date	SS4	S2	S1
20.01.1966	0.26	150.0	39.0
20.02.1966	0.26	200.0	52.0
10.03.1966	0.32	200.0	64.0
23.03.1966	0.91	130.0	118.0
31.03.1966	0.89	200.0	178.0
10.04.1966	0.89	220.0	196.0
21.04.1966	0.78	260.0	203.0
30.04.1966	0.58	330.0	191.0
10.05.1966	0.72	290.0	109.0
20.05.1966	0.15	430.0	64.0
20.11.1966	0.06	120.0	7.0
20.12.1966	0.15	140.0	21.0
20.01.1967	0.15	170.0	26.0
20.02.1967	0.17	210.0	36.0
10.03.1967	0.23	220.0	51.0
20.03.1967	0.24	-999.0	-999.0
31.03.1967	0.24	220.0	53.0
10.04.1967	0.25	220.0	55.0
20.11.1967	0.14	200.0	28.0
20.12.1967	0.31	160.0	50.0
20.01.1968	0.95	120.0	114.0
20.02.1968	1.11	200.0	222.0
10.03.1968	0.87	240.0	209.0
20.03.1968	0.86	280.0	241.0
31.03.1968	1.18	210.0	248.0
10.04.1968	1.15	240.0	281.0
20.04.1968	0.78	400.0	312.0
30.04.1968	0.55	400.0	220.0
10.05.1968	0.38	440.0	173.0
20.10.1968	0.08	150.0	12.0
20.11.1968	0.14	140.0	20.0
20.12.1968	0.21	220.0	46.0
20.01.1969	0.84	280.0	235.0
20.02.1969	0.71	300.0	213.0
10.03.1969	0.85	290.0	246.0
20.03.1969	0.83	270.0	224.0
31.03.1969	0.66	290.0	191.0
10.04.1969	0.66	250.0	165.0
20.04.1969	0.55	270.0	148.0
30.04.1969	0.61	340.0	207.0
10.05.1969	0.55	310.0	170.0
20.05.1969	0.15	290.0	44.0
20.10.1969	0.03	-999.0	-999.0
20.11.1969	0.85	160.0	136.0
20.12.1969	0.66	260.0	172.0
20.01.1970	0.67	310.0	208.0
20.02.1970	0.69	-999.0	-999.0
10.03.1970	0.95	250.0	238.0
20.03.1970	0.95	230.0	218.0
31.03.1970	0.89	250.0	222.0
10.04.1970	-999.0	280.0	0.0
20.04.1970	0.85	350.0	298.0
30.04.1970	0.76	380.0	289.0
10.05.1970	0.61	340.0	207.0
20.05.1970	0.03	-999.0	-999.0
20.11.1970	0.37	110.0	41.0
20.12.1970	0.27	270.0	73.0
20.01.1971	0.3	190.0	57.0
20.02.1971	0.54	170.0	92.0
10.03.1971	0.56	240.0	134.0
20.03.1971	0.57	230.0	131.0
31.03.1971	0.73	240.0	175.0
10.04.1971	0.86	220.0	189.0
20.04.1971	0.75	350.0	262.0
30.04.1971	0.65	360.0	234.0
