date	SS4	S2	S1
10.01.1966	-999.0	-999.0	0.0
20.01.1966	0.43	170.0	73.0
31.01.1966	0.41	180.0	74.0
05.02.1966	-999.0	-999.0	0.0
10.02.1966	0.45	170.0	77.0
15.02.1966	-999.0	-999.0	0.0
20.02.1966	0.47	180.0	85.0
25.02.1966	-999.0	-999.0	0.0
28.02.1966	0.46	190.0	87.0
05.03.1966	0.46	190.0	87.0
10.03.1966	0.48	190.0	91.0
15.03.1966	0.46	210.0	97.0
20.03.1966	0.54	190.0	103.0
25.03.1966	0.54	160.0	86.0
31.03.1966	0.47	230.0	108.0
05.04.1966	0.36	250.0	90.0
10.04.1966	0.16	290.0	46.0
31.10.1966	0.08	120.0	10.0
10.11.1966	0.06	150.0	9.0
20.11.1966	0.19	130.0	25.0
30.11.1966	-999.0	-999.0	0.0
20.12.1966	0.36	180.0	65.0
10.01.1967	-999.0	-999.0	0.0
20.01.1967	0.41	190.0	78.0
31.01.1967	0.42	180.0	76.0
05.02.1967	-999.0	-999.0	0.0
10.02.1967	0.45	180.0	81.0
15.02.1967	-999.0	-999.0	0.0
20.02.1967	0.43	180.0	77.0
25.02.1967	-999.0	-999.0	0.0
28.02.1967	0.53	170.0	90.0
05.03.1967	0.6	180.0	108.0
10.03.1967	0.55	190.0	105.0
15.03.1967	0.55	190.0	105.0
20.03.1967	0.53	180.0	95.0
25.03.1967	0.54	170.0	92.0
31.03.1967	0.41	210.0	86.0
05.04.1967	0.55	190.0	105.0
10.04.1967	0.43	280.0	120.0
15.04.1967	0.25	290.0	73.0
10.11.1967	0.17	100.0	17.0
20.11.1967	0.18	140.0	25.0
30.11.1967	0.21	140.0	29.0
10.12.1967	0.35	110.0	39.0
20.12.1967	0.3	130.0	39.0
31.12.1967	-999.0	-999.0	0.0
10.01.1968	-999.0	-999.0	0.0
20.01.1968	0.62	150.0	93.0
31.01.1968	0.6	180.0	108.0
05.02.1968	-999.0	-999.0	0.0
10.02.1968	0.63	190.0	120.0
15.02.1968	-999.0	-999.0	0.0
20.02.1968	0.62	190.0	118.0
25.02.1968	-999.0	-999.0	0.0
29.02.1968	0.6	200.0	120.0
05.03.1968	0.59	210.0	124.0
10.03.1968	0.6	210.0	126.0
15.03.1968	0.62	210.0	130.0
20.03.1968	0.57	200.0	114.0
25.03.1968	0.48	210.0	101.0
31.03.1968	0.38	240.0	91.0
05.04.1968	0.22	250.0	55.0
20.11.1968	0.16	120.0	19.0
20.12.1968	0.19	160.0	30.0
10.01.1969	-999.0	-999.0	0.0
20.01.1969	0.29	160.0	46.0
31.01.1969	0.28	160.0	45.0
05.02.1969	-999.0	-999.0	0.0
10.02.1969	0.31	160.0	50.0
15.02.1969	-999.0	-999.0	0.0
20.02.1969	0.31	160.0	50.0
25.02.1969	-999.0	-999.0	0.0
28.02.1969	0.31	160.0	50.0
05.03.1969	0.3	170.0	51.0
10.03.1969	0.45	130.0	59.0
15.03.1969	0.38	160.0	61.0
20.03.1969	0.44	170.0	75.0
25.03.1969	0.45	170.0	77.0
31.03.1969	0.32	210.0	67.0
05.04.1969	0.28	230.0	64.0
10.04.1969	0.05	200.0	10.0
15.04.1969	0.06	150.0	9.0
20.11.1969	0.11	120.0	13.0
20.12.1969	0.18	130.0	23.0
10.01.1970	-999.0	-999.0	0.0
20.01.1970	0.27	120.0	32.0
31.01.1970	0.29	140.0	41.0
05.02.1970	-999.0	-999.0	0.0
10.02.1970	0.54	150.0	81.0
