date	SS4	S2	S1
10.01.1966	0.66	180.0	119.0
31.01.1966	0.73	200.0	146.0
10.02.1966	0.7	200.0	140.0
20.02.1966	0.79	210.0	166.0
28.02.1966	0.84	210.0	177.0
10.03.1966	0.83	210.0	174.0
20.03.1966	0.84	220.0	185.0
31.03.1966	0.84	230.0	193.0
10.04.1966	0.76	230.0	175.0
20.04.1966	0.81	240.0	195.0
25.04.1966	0.75	240.0	180.0
30.04.1966	0.66	250.0	165.0
05.05.1966	0.72	260.0	187.0
10.05.1966	0.68	250.0	170.0
15.05.1966	0.58	260.0	151.0
25.05.1966	0.55	280.0	154.0
10.10.1966	0.03	-999.0	-999.0
20.10.1966	0.12	110.0	13.0
31.10.1966	0.17	110.0	19.0
10.11.1966	0.21	120.0	25.0
20.11.1966	0.37	110.0	41.0
30.11.1966	0.4	150.0	60.0
10.12.1966	0.42	180.0	76.0
20.12.1966	0.42	180.0	76.0
31.12.1966	0.46	190.0	87.0
10.01.1967	0.48	190.0	91.0
20.01.1967	0.52	190.0	-999.0
31.01.1967	0.6	180.0	108.0
10.02.1967	0.59	180.0	106.0
20.02.1967	0.61	190.0	116.0
28.02.1967	0.64	190.0	122.0
10.03.1967	0.69	200.0	138.0
20.03.1967	0.69	190.0	131.0
31.03.1967	0.69	200.0	138.0
10.04.1967	0.71	220.0	156.0
20.04.1967	0.69	220.0	152.0
25.04.1967	0.72	190.0	137.0
30.04.1967	0.7	220.0	154.0
05.05.1967	0.56	230.0	129.0
10.05.1967	0.4	270.0	108.0
20.10.1967	0.01	-999.0	-999.0
20.11.1967	0.25	140.0	35.0
20.12.1967	0.36	150.0	54.0
20.01.1968	0.53	140.0	74.0
31.01.1968	0.61	160.0	98.0
10.02.1968	0.63	160.0	101.0
20.02.1968	0.63	160.0	101.0
29.02.1968	0.6	170.0	102.0
10.03.1968	0.58	170.0	-999.0
20.03.1968	0.62	170.0	105.0
31.03.1968	0.61	190.0	116.0
10.04.1968	0.62	210.0	130.0
20.04.1968	0.59	200.0	118.0
25.04.1968	0.61	190.0	116.0
30.04.1968	0.58	190.0	110.0
05.05.1968	0.6	190.0	114.0
10.05.1968	0.5	200.0	100.0
15.05.1968	0.46	230.0	106.0
20.05.1968	0.16	290.0	46.0
20.10.1968	0.2	130.0	26.0
20.11.1968	0.23	140.0	32.0
20.12.1968	0.35	140.0	49.0
20.01.1969	0.75	150.0	112.0
10.02.1969	0.69	160.0	110.0
20.02.1969	0.71	180.0	128.0
28.02.1969	0.68	210.0	143.0
10.03.1969	0.71	200.0	142.0
20.03.1969	0.67	190.0	127.0
31.03.1969	0.66	200.0	132.0
10.04.1969	0.67	200.0	134.0
20.04.1969	0.66	200.0	132.0
25.04.1969	0.7	210.0	147.0
30.04.1969	0.71	210.0	149.0
05.05.1969	0.6	220.0	132.0
10.05.1969	0.63	220.0	139.0
15.05.1969	0.61	220.0	134.0
20.05.1969	0.5	270.0	135.0
25.05.1969	0.18	350.0	63.0
20.10.1969	0.14	500.0	7.0
20.11.1969	0.24	120.0	29.0
20.12.1969	0.31	140.0	43.0
20.01.1970	0.46	140.0	64.0
31.01.1970	0.44	160.0	70.0
10.02.1970	0.46	150.0	69.0
20.02.1970	0.58	160.0	93.0
28.02.1970	0.57	160.0	91.0
10.03.1970	0.58	160.0	93.0
20.03.1970	0.6	170.0	102.0
31.03.1970	0.59	180.0	106.0
10.04.1970	0.57	180.0	103.0
20.04.1970	0.59	200.0	118.0
25.04.1970	0.6	190.0	114.0
30.04.1970	0.56	220.0	123.0
05.05.1970	0.4	250.0	100.0
10.05.1970	0.24	280.0	67.0
15.05.1970	0.21	340.0	71.0
20.05.1970	0.12	330.0	40.0
02.10.1970	0.03	-999.0	-999.0
20.10.1970	0.15	100.0	15.0
20.11.1970	0.44	140.0	62.0
20.12.1970	0.48	160.0	77.0
20.01.1971	0.63	170.0	107.0
31.01.1971	0.66	170.0	112.0
10.02.1971	0.62	180.0	112.0
20.02.1971	0.64	180.0	115.0
28.02.1971	0.63	190.0	120.0
10.03.1971	0.62	180.0	112.0
20.03.1971	0.66	190.0	125.0
31.03.1971	0.64	190.0	122.0
10.04.1971	0.62	180.0	112.0
20.04.1971	0.62	200.0	124.0
25.04.1971	0.61	200.0	122.0
30.04.1971	0.57	200.0	114.0
05.05.1971	0.54	200.0	108.0
10.05.1971	0.52	230.0	120.0
15.05.1971	0.45	200.0	90.0
20.05.1971	0.24	250.0	60.0
30.05.1971	0.08	160.0	13.0
20.10.1971	0.04	-999.0	-999.0
20.11.1971	0.3	140.0	42.0
20.12.1971	0.34	150.0	51.0
20.01.1972	0.56	160.0	90.0
10.02.1972	0.62	170.0	105.0
20.02.1972	0.61	190.0	116.0
29.02.1972	0.67	170.0	114.0
10.03.1972	0.62	180.0	112.0
20.03.1972	0.61	190.0	116.0
31.03.1972	0.66	190.0	125.0
10.04.1972	0.6	200.0	120.0
20.04.1972	0.57	190.0	108.0
25.04.1972	0.57	210.0	120.0
30.04.1972	0.6	190.0	114.0
05.05.1972	0.58	210.0	122.0
10.05.1972	0.56	230.0	129.0
15.05.1972	0.42	270.0	113.0
20.05.1972	0.26	340.0	88.0
30.05.1972	0.07	390.0	27.0
10.10.1972	0.08	100.0	8.0
20.10.1972	0.11	600.0	7.0
20.11.1972	0.24	140.0	34.0
10.12.1972	0.43	150.0	64.0
20.12.1972	0.43	160.0	69.0
21.01.1973	0.62	160.0	-999.0
10.02.1973	0.62	180.0	112.0
20.02.1973	0.66	170.0	112.0
28.02.1973	0.61	180.0	110.0
10.03.1973	0.6	190.0	114.0
20.03.1973	0.62	180.0	112.0
31.03.1973	0.61	170.0	104.0
10.04.1973	0.62	180.0	112.0
20.04.1973	0.6	200.0	120.0
25.04.1973	0.58	220.0	128.0
30.04.1973	0.54	190.0	103.0
05.05.1973	0.59	210.0	124.0
10.05.1973	0.54	220.0	119.0
15.05.1973	0.42	220.0	92.0
20.05.1973	0.25	250.0	62.0
20.10.1973	0.01	-999.0	-999.0
20.11.1973	0.33	120.0	40.0
30.11.1973	0.53	140.0	74.0
20.12.1973	0.54	160.0	86.0
20.01.1974	0.53	180.0	95.0
10.02.1974	0.51	180.0	92.0
20.02.1974	0.62	180.0	112.0
28.02.1974	0.58	180.0	105.0
10.03.1974	0.61	190.0	116.0
20.03.1974	0.62	200.0	124.0
31.03.1974	0.58	200.0	116.0
10.04.1974	0.6	210.0	126.0
20.04.1974	0.59	200.0	118.0
25.04.1974	0.59	210.0	124.0
30.04.1974	0.58	200.0	116.0
05.05.1974	0.48	220.0	106.0
10.05.1974	0.49	210.0	103.0
15.05.1974	0.4	230.0	92.0
20.05.1974	0.28	270.0	76.0
20.10.1974	0.02	-999.0	-999.0
20.11.1974	0.14	130.0	18.0
20.12.1974	0.14	130.0	18.0
20.01.1975	0.3	140.0	42.0
10.02.1975	0.47	140.0	66.0
20.02.1975	0.37	150.0	56.0
28.02.1975	0.4	150.0	60.0
10.03.1975	0.52	160.0	83.0
20.03.1975	0.46	170.0	78.0
31.03.1975	0.44	170.0	75.0
10.04.1975	0.41	180.0	74.0
20.04.1975	0.45	190.0	86.0
25.04.1975	0.46	180.0	86.0
30.04.1975	0.42	210.0	88.0
05.05.1975	0.4	-999.0	-999.0
10.05.1975	0.39	240.0	94.0
15.05.1975	0.27	270.0	73.0
20.05.1975	0.06	360.0	22.0
23.09.1975	0.01	-999.0	-999.0
20.10.1975	0.1	700.0	7.0
20.11.1975	0.27	140.0	38.0
20.12.1975	0.4	180.0	72.0
20.01.1976	0.52	170.0	88.0
10.02.1976	0.52	160.0	83.0
20.02.1976	0.5	170.0	85.0
28.02.1976	0.57	160.0	91.0
10.03.1976	0.56	180.0	101.0
20.03.1976	0.58	180.0	104.0
31.03.1976	0.6	180.0	108.0
10.04.1976	0.6	190.0	114.0
20.04.1976	0.6	190.0	114.0
25.04.1976	0.56	200.0	112.0
30.04.1976	0.54	200.0	108.0
05.05.1976	0.59	210.0	115.0
10.05.1976	0.52	230.0	115.0
15.05.1976	0.48	230.0	110.0
20.05.1976	0.44	240.0	106.0
25.05.1976	0.24	330.0	79.0
31.05.1976	0.05	-999.0	-999.0
09.10.1976	0.03	-999.0	-999.0
20.10.1976	0.13	110.0	14.0
20.11.1976	0.22	170.0	37.0
20.12.1976	0.26	160.0	42.0
20.01.1977	0.39	180.0	70.0
10.02.1977	0.39	160.0	62.0
20.02.1977	0.42	170.0	71.0
28.02.1977	0.42	160.0	67.0
10.03.1977	0.44	180.0	79.0
20.03.1977	0.45	190.0	86.0
31.03.1977	0.44	180.0	79.0
05.05.1977	0.45	190.0	86.0
10.05.1977	0.42	200.0	84.0
15.05.1977	0.34	200.0	68.0
20.05.1977	0.33	220.0	73.0
12.10.1977	0.02	-999.0	-999.0
20.10.1977	0.13	110.0	14.0
20.11.1977	0.21	140.0	29.0
20.12.1977	0.33	160.0	53.0
20.01.1978	0.44	170.0	75.0
10.02.1978	0.45	170.0	77.0
20.02.1978	0.46	170.0	78.0
28.02.1978	0.46	170.0	78.0
10.03.1978	0.45	180.0	81.0
20.03.1978	0.45	180.0	81.0
31.03.1978	0.42	180.0	76.0
10.04.1978	0.42	190.0	80.0
20.04.1978	0.48	200.0	96.0
25.04.1978	0.48	200.0	96.0
30.04.1978	0.5	200.0	100.0
05.05.1978	0.41	210.0	86.0
10.05.1978	0.3	230.0	69.0
15.05.1978	0.2	260.0	52.0
20.05.1978	0.07	300.0	21.0
28.09.1978	0.06	160.0	10.0
20.10.1978	0.02	-999.0	-999.0
20.11.1978	0.28	120.0	34.0
20.12.1978	0.39	150.0	59.0
20.01.1979	0.47	220.0	103.0
10.02.1979	0.49	220.0	108.0
20.02.1979	0.58	220.0	128.0
28.02.1979	0.62	220.0	136.0
10.03.1979	0.61	220.0	134.0
20.03.1979	0.6	220.0	132.0
31.03.1979	0.61	230.0	140.0
10.04.1979	0.59	230.0	136.0
20.04.1979	0.57	230.0	131.0
25.04.1979	0.56	240.0	134.0
30.04.1979	0.57	240.0	137.0
05.05.1979	0.54	240.0	130.0
10.05.1979	0.49	260.0	127.0
15.05.1979	0.32	300.0	96.0
20.05.1979	0.15	330.0	50.0
06.10.1979	0.11	50.0	6.0
20.10.1979	0.14	170.0	24.0
20.12.1979	0.48	170.0	82.0
20.01.1980	0.47	210.0	-999.0
