date	SS4	S2	S1
10.01.1966	-999.0	-999.0	0.0
20.01.1966	0.5	180.0	90.0
31.01.1966	0.51	200.0	102.0
05.02.1966	-999.0	-999.0	0.0
10.02.1966	0.55	190.0	105.0
15.02.1966	-999.0	-999.0	0.0
20.02.1966	0.57	170.0	97.0
25.02.1966	-999.0	-999.0	0.0
28.02.1966	0.6	190.0	114.0
05.03.1966	-999.0	-999.0	0.0
10.03.1966	0.59	180.0	106.0
15.03.1966	-999.0	-999.0	0.0
20.03.1966	0.61	190.0	116.0
25.03.1966	0.61	190.0	116.0
31.03.1966	0.56	200.0	112.0
05.04.1966	-999.0	-999.0	0.0
10.04.1966	0.7	180.0	126.0
15.04.1966	-999.0	-999.0	0.0
20.04.1966	0.58	180.0	104.0
25.04.1966	-999.0	-999.0	0.0
30.04.1966	0.52	190.0	-999.0
10.10.1966	0.07	100.0	7.0
20.10.1966	-999.0	-999.0	0.0
31.10.1966	0.11	110.0	12.0
20.11.1966	0.26	140.0	36.0
20.12.1966	0.36	160.0	58.0
20.01.1967	0.41	190.0	78.0
05.02.1967	-999.0	-999.0	0.0
10.02.1967	-999.0	-999.0	0.0
15.02.1967	-999.0	-999.0	0.0
20.02.1967	0.45	170.0	77.0
25.02.1967	-999.0	-999.0	0.0
28.02.1967	0.46	170.0	78.0
05.03.1967	-999.0	-999.0	0.0
10.03.1967	0.47	180.0	85.0
15.03.1967	-999.0	-999.0	0.0
20.03.1967	0.63	160.0	101.0
25.03.1967	-999.0	-999.0	0.0
31.03.1967	0.49	190.0	93.0
05.04.1967	-999.0	-999.0	0.0
10.04.1967	0.55	190.0	105.0
15.04.1967	-999.0	-999.0	0.0
20.04.1967	0.34	220.0	75.0
25.04.1967	-999.0	-999.0	0.0
30.04.1967	-999.0	-999.0	0.0
20.10.1967	0.2	210.0	42.0
20.11.1967	0.57	210.0	120.0
20.12.1967	0.62	220.0	136.0
20.01.1968	0.67	210.0	141.0
05.02.1968	-999.0	-999.0	0.0
10.02.1968	-999.0	-999.0	0.0
15.02.1968	-999.0	-999.0	0.0
20.02.1968	0.7	220.0	154.0
25.02.1968	-999.0	-999.0	0.0
29.02.1968	0.67	220.0	147.0
05.03.1968	-999.0	-999.0	0.0
10.03.1968	0.71	220.0	156.0
15.03.1968	-999.0	-999.0	0.0
20.03.1968	0.72	220.0	158.0
25.03.1968	-999.0	-999.0	0.0
31.03.1968	0.69	220.0	152.0
05.04.1968	-999.0	-999.0	0.0
10.04.1968	1.04	220.0	229.0
15.04.1968	-999.0	-999.0	0.0
20.04.1968	0.64	220.0	141.0
25.04.1968	-999.0	-999.0	0.0
30.04.1968	0.46	460.0	212.0
20.11.1968	0.12	130.0	16.0
20.12.1968	0.24	140.0	34.0
20.01.1969	0.34	140.0	48.0
10.02.1969	-999.0	-999.0	0.0
20.02.1969	0.39	160.0	62.0
28.02.1969	0.39	160.0	62.0
05.03.1969	-999.0	-999.0	0.0
10.03.1969	0.43	170.0	73.0
15.03.1969	-999.0	-999.0	0.0
20.03.1969	0.45	160.0	72.0
25.03.1969	-999.0	-999.0	0.0
31.03.1969	0.45	170.0	77.0
05.04.1969	-999.0	-999.0	0.0
10.04.1969	0.39	210.0	82.0
15.04.1969	-999.0	-999.0	0.0
20.04.1969	0.32	250.0	80.0
25.04.1969	-999.0	-999.0	0.0
30.04.1969	0.18	290.0	52.0
10.10.1969	0.03	-999.0	-999.0
20.10.1969	0.07	180.0	13.0
20.11.1969	0.2	160.0	32.0
20.12.1969	0.38	170.0	65.0
10.01.1970	-999.0	-999.0	0.0
20.01.1970	0.46	170.0	78.0
31.01.1970	0.44	180.0	79.0
10.02.1970	0.5	170.0	85.0
20.02.1970	0.52	180.0	94.0
28.02.1970	0.51	170.0	87.0
05.03.1970	0.51	190.0	97.0
10.03.1970	0.52	180.0	94.0
15.03.1970	0.51	180.0	92.0
20.03.1970	0.51	160.0	82.0
25.03.1970	0.5	170.0	85.0
31.03.1970	0.49	150.0	74.0
05.04.1970	0.48	200.0	96.0
10.04.1970	0.53	140.0	74.0
15.04.1970	0.48	160.0	77.0
20.04.1970	0.36	250.0	90.0
25.04.1970	0.3	250.0	75.0
30.04.1970	0.26	250.0	65.0
05.05.1970	0.48	200.0	96.0
10.05.1970	0.53	140.0	74.0
15.05.1970	0.48	160.0	77.0
20.05.1970	0.36	250.0	90.0
25.05.1970	0.3	250.0	75.0
30.05.1970	0.26	250.0	65.0
05.09.1970	0.48	200.0	96.0
10.09.1970	0.53	140.0	74.0
15.09.1970	0.48	160.0	77.0
20.09.1970	0.36	250.0	90.0
25.09.1970	0.3	250.0	75.0
30.09.1970	0.26	250.0	65.0
10.10.1970	0.16	170.0	27.0
20.10.1970	0.17	240.0	41.0
31.10.1970	0.21	170.0	36.0
10.11.1970	0.24	160.0	38.0
20.11.1970	0.26	160.0	42.0
30.11.1970	0.3	150.0	45.0
10.12.1970	0.33	160.0	53.0
20.12.1970	0.36	120.0	43.0
31.12.1970	0.4	120.0	48.0
10.01.1971	0.41	160.0	66.0
20.01.1971	0.39	170.0	66.0
31.01.1971	0.41	160.0	66.0
10.02.1971	0.42	160.0	67.0
20.02.1971	0.44	170.0	75.0
28.02.1971	0.43	170.0	73.0
05.03.1971	0.43	170.0	73.0
10.03.1971	0.43	170.0	73.0
15.03.1971	0.43	170.0	73.0
20.03.1971	0.43	180.0	77.0
25.03.1971	0.47	160.0	75.0
31.03.1971	0.56	150.0	84.0
05.04.1971	0.54	160.0	86.0
10.04.1971	0.51	120.0	61.0
15.04.1971	0.47	130.0	61.0
20.04.1971	0.21	280.0	59.0
25.04.1971	0.16	290.0	46.0
30.04.1971	0.12	300.0	36.0
05.05.1971	0.54	160.0	86.0
10.05.1971	0.51	120.0	61.0
15.05.1971	0.47	130.0	61.0
20.05.1971	0.21	280.0	59.0
25.05.1971	0.16	290.0	46.0
30.05.1971	0.12	300.0	36.0
05.09.1971	0.54	160.0	86.0
10.09.1971	0.51	120.0	61.0
15.09.1971	0.47	130.0	61.0
20.09.1971	0.21	280.0	59.0
25.09.1971	0.16	290.0	46.0
30.09.1971	0.12	300.0	36.0
10.10.1971	0.05	170.0	9.0
20.10.1971	0.02	-999.0	-999.0
31.10.1971	0.05	150.0	8.0
10.11.1971	0.08	110.0	9.0
20.11.1971	0.1	120.0	12.0
30.11.1971	0.17	130.0	22.0
10.12.1971	0.21	140.0	29.0
20.12.1971	0.28	140.0	39.0
31.12.1971	0.29	130.0	38.0
10.01.1972	0.31	120.0	37.0
20.01.1972	0.3	150.0	45.0
31.01.1972	0.33	140.0	46.0
05.02.1972	-999.0	-999.0	0.0
10.02.1972	0.33	180.0	59.0
15.02.1972	-999.0	-999.0	0.0
20.02.1972	0.35	150.0	53.0
25.02.1972	-999.0	-999.0	0.0
29.02.1972	0.35	180.0	63.0
05.03.1972	0.36	150.0	54.0
10.03.1972	0.37	150.0	56.0
15.03.1972	0.36	160.0	58.0
20.03.1972	0.37	170.0	63.0
25.03.1972	0.41	150.0	62.0
31.03.1972	0.4	150.0	60.0
05.04.1972	0.38	130.0	49.0
