date	SS4	S2	S1
10.01.1966	-999.0	-999.0	0.0
20.01.1966	0.29	150.0	44.0
31.01.1966	0.29	150.0	44.0
05.02.1966	-999.0	-999.0	0.0
10.02.1966	0.29	130.0	38.0
15.02.1966	-999.0	-999.0	0.0
20.02.1966	0.29	130.0	38.0
25.02.1966	-999.0	-999.0	0.0
28.02.1966	0.28	120.0	34.0
20.11.1966	0.15	140.0	21.0
20.12.1966	0.24	140.0	34.0
10.01.1967	-999.0	-999.0	0.0
20.01.1967	0.25	160.0	40.0
31.01.1967	0.22	170.0	37.0
05.02.1967	-999.0	-999.0	0.0
10.02.1967	0.25	160.0	40.0
15.02.1967	-999.0	-999.0	0.0
20.02.1967	0.21	180.0	38.0
25.02.1967	-999.0	-999.0	0.0
28.02.1967	0.25	170.0	43.0
10.03.1967	0.38	160.0	61.0
15.03.1967	0.33	160.0	53.0
20.03.1967	0.31	170.0	53.0
25.03.1967	0.23	220.0	51.0
31.03.1967	0.02	-999.0	-999.0
20.11.1967	0.05	600.0	3.0
20.12.1967	0.18	100.0	18.0
10.01.1968	-999.0	-999.0	0.0
20.01.1968	0.29	140.0	41.0
31.01.1968	0.3	160.0	48.0
05.02.1968	-999.0	-999.0	0.0
10.02.1968	0.3	200.0	60.0
15.02.1968	-999.0	-999.0	0.0
20.02.1968	0.31	200.0	62.0
25.02.1968	-999.0	-999.0	0.0
29.02.1968	0.32	200.0	64.0
05.03.1968	-999.0	-999.0	0.0
10.03.1968	0.37	180.0	67.0
15.03.1968	0.37	180.0	67.0
20.03.1968	0.28	180.0	50.0
25.03.1968	0.23	220.0	51.0
31.03.1968	0.17	270.0	46.0
05.04.1968	0.05	220.0	11.0
20.11.1968	0.2	110.0	22.0
20.12.1968	0.18	130.0	23.0
20.01.1969	0.23	150.0	35.0
05.02.1969	-999.0	-999.0	0.0
10.02.1969	0.22	160.0	35.0
15.02.1969	-999.0	-999.0	0.0
20.02.1969	0.22	180.0	40.0
25.02.1969	-999.0	-999.0	0.0
28.02.1969	0.21	170.0	36.0
05.03.1969	-999.0	-999.0	0.0
10.03.1969	0.34	160.0	54.0
15.03.1969	0.32	160.0	51.0
20.03.1969	0.36	150.0	54.0
25.03.1969	0.26	170.0	44.0
31.03.1969	0.05	-999.0	-999.0
20.11.1969	0.1	170.0	17.0
10.12.1969	-999.0	-999.0	0.0
20.12.1969	0.11	170.0	19.0
31.12.1969	-999.0	-999.0	0.0
10.01.1970	-999.0	-999.0	0.0
20.01.1970	0.15	160.0	24.0
31.01.1970	0.2	160.0	32.0
05.02.1970	-999.0	-999.0	0.0
10.02.1970	0.3	160.0	48.0
15.02.1970	-999.0	-999.0	0.0
20.02.1970	0.23	160.0	37.0
25.02.1970	-999.0	-999.0	0.0
28.02.1970	0.21	190.0	40.0
05.03.1970	-999.0	-999.0	0.0
10.03.1970	0.25	150.0	38.0
15.03.1970	0.26	170.0	44.0
20.03.1970	0.3	170.0	51.0
25.03.1970	0.29	180.0	52.0
31.03.1970	0.26	180.0	47.0
05.04.1970	0.18	190.0	34.0
10.04.1970	0.05	-999.0	-999.0
20.01.1973	0.46	190.0	87.0
31.01.1973	0.46	190.0	87.0
10.02.1973	0.48	200.0	96.0
20.02.1973	0.52	200.0	104.0
28.02.1973	0.55	190.0	104.0
10.03.1973	0.46	200.0	92.0
15.03.1973	0.47	210.0	-999.0
20.03.1973	0.53	200.0	106.0
25.03.1973	0.53	190.0	101.0
31.03.1973	0.5	180.0	90.0
05.04.1973	0.5	250.0	125.0
10.04.1973	0.45	280.0	126.0
15.04.1973	0.42	290.0	122.0
20.04.1973	0.21	280.0	59.0
20.11.1973	0.08	90.0	7.0
20.12.1973	0.11	110.0	12.0
10.02.1974	0.14	120.0	17.0
20.02.1974	0.21	120.0	25.0
28.02.1974	0.14	130.0	18.0
10.03.1974	0.22	100.0	22.0
15.03.1974	0.17	140.0	24.0
20.03.1974	0.14	130.0	18.0
25.03.1974	0.1	120.0	12.0
10.12.1974	-999.0	-999.0	0.0
20.12.1974	0.24	140.0	34.0
31.12.1974	-999.0	-999.0	0.0
10.01.1975	-999.0	-999.0	0.0
20.01.1975	0.33	160.0	53.0
31.01.1975	0.32	160.0	51.0
05.03.1975	-999.0	-999.0	0.0
10.03.1975	0.35	160.0	56.0
15.03.1975	0.34	170.0	58.0
20.03.1975	0.42	120.0	50.0
25.03.1975	0.41	110.0	45.0
30.03.1975	0.25	190.0	48.0
10.11.1975	-999.0	-999.0	0.0
10.12.1975	-999.0	-999.0	0.0
20.12.1975	0.15	140.0	21.0
31.12.1975	-999.0	-999.0	0.0
10.01.1976	-999.0	-999.0	0.0
20.01.1976	0.1	130.0	13.0
31.01.1976	0.09	140.0	13.0
05.02.1976	-999.0	-999.0	0.0
10.02.1976	0.22	160.0	35.0
15.02.1976	-999.0	-999.0	0.0
20.02.1976	0.21	160.0	34.0
25.02.1976	-999.0	-999.0	0.0
28.02.1976	0.2	170.0	34.0
05.03.1976	-999.0	-999.0	0.0
10.03.1976	0.2	160.0	32.0
15.03.1976	0.13	170.0	22.0
20.03.1976	0.1	200.0	20.0
25.03.1976	0.64	120.0	77.0
30.03.1976	0.42	180.0	76.0
05.04.1976	0.09	240.0	22.0
10.04.1976	0.05	-999.0	-999.0
15.04.1976	-999.0	-999.0	0.0
20.04.1976	0.02	-999.0	-999.0
25.04.1976	0.03	-999.0	-999.0
30.04.1976	-999.0	-999.0	0.0
10.11.1976	-999.0	-999.0	0.0
10.12.1976	-999.0	-999.0	0.0
20.12.1976	0.2	120.0	24.0
31.12.1976	-999.0	-999.0	0.0
20.01.1977	0.17	150.0	26.0
31.01.1977	0.19	150.0	29.0
10.02.1977	0.22	160.0	35.0
20.02.1977	0.21	160.0	34.0
28.02.1977	0.2	170.0	34.0
10.03.1977	0.2	160.0	32.0
15.03.1977	0.13	170.0	22.0
20.03.1977	0.1	200.0	20.0
25.03.1977	0.64	120.0	77.0
31.03.1977	0.42	180.0	76.0
10.04.1977	0.05	-999.0	-999.0
20.04.1977	0.02	-999.0	-999.0
25.04.1977	0.03	-999.0	-999.0
20.11.1977	0.09	120.0	11.0
20.12.1977	0.19	140.0	27.0
20.01.1978	0.2	170.0	34.0
31.01.1978	0.19	180.0	34.0
