30673;1966; 1; 2;10;  15;0.15;  23
30673;1966; 1; 2;20;  18;0.12;  22
30673;1966; 1; 2;31;  17;0.11;  19
30673;1966; 2; 2; 5;    ;    ;   0
30673;1966; 2; 2;10;  18;0.14;  25
30673;1966; 2; 2;15;    ;    ;   0
30673;1966; 2; 2;20;  18;0.11;  20
30673;1966; 2; 2;25;    ;    ;   0
30673;1966; 2; 2;28;  18;0.11;  20
30673;1966; 3; 2; 5;    ;    ;   0
30673;1966; 3; 2;10;  18;0.12;  22
30673;1966; 3; 2;15;  19;0.13;  25
30673;1966; 3; 2;20;  18;0.12;  22
30673;1966; 3; 2;25;  18;0.12;  22
30673;1966; 3; 2;31;  13;0.16;  21
30673;1966; 4; 2; 5;    ;    ;   0
30673;1966; 4; 2;10;  10;0.17;  17
30673;1966; 4; 2;15;    ;    ;   0
30673;1966; 4; 2;20;    ;    ;   0
30673;1966; 4; 2;25;   8;0.24;  19
30673;1966; 4; 2;30;    ;    ;   0
30673;1966;10; 2;10;    ;    ;   0
30673;1966;10; 2;20;   3;    ;    
30673;1966;10; 2;31;  11;0.09;  10
30673;1966;11; 2;10;  14;0.12;  17
30673;1966;11; 2;20;  19;0.12;  23
30673;1966;11; 2;30;  19;0.13;  25
30673;1966;12; 2;10;  19;0.11;  21
30673;1966;12; 2;20;  21;0.12;  25
30673;1966;12; 2;31;  21;0.12;  25
30673;1967; 1; 2;10;  20;0.12;  24
30673;1967; 1; 2;20;  21;0.11;  23
30673;1967; 1; 2;31;  23;0.13;  30
30673;1967; 2; 2; 5;    ;    ;   0
30673;1967; 2; 2;10;  25;0.13;  33
30673;1967; 2; 2;15;    ;    ;   0
30673;1967; 2; 2;20;  25;0.13;  33
30673;1967; 2; 2;25;    ;    ;   0
30673;1967; 2; 2;28;  26;0.13;  34
30673;1967; 3; 2; 5;  26;0.13;  34
30673;1967; 3; 2;10;  23;0.14;  32
30673;1967; 3; 2;15;  26;0.14;  36
30673;1967; 3; 2;20;  23;0.13;  30
30673;1967; 3; 2;25;  12;0.15;  18
30673;1967; 3; 2;31;  11;0.13;  14
30673;1967; 4; 2; 5;  13;0.12;  16
30673;1967;10; 2;10;    ;    ;   0
30673;1967;10; 2;20;   7;0.19;  13
30673;1967;10; 2;31;   9;0.11;  10
30673;1967;11; 2;10;  12;0.12;  14
30673;1967;11; 2;20;  14;0.14;  20
30673;1967;11; 2;30;  13;0.11;  14
30673;1967;12; 2;10;  14;0.14;  20
30673;1967;12; 2;20;  16;0.13;  21
30673;1967;12; 2;31;  17;0.15;  26
30673;1968; 1; 2;10;  16;0.15;  24
30673;1968; 1; 2;20;  15;0.17;  26
30673;1968; 1; 2;31;  17;0.14;  24
30673;1968; 2; 2; 5;    ;    ;   0
30673;1968; 2; 2;10;  17;0.16;  27
30673;1968; 2; 2;15;    ;    ;   0
30673;1968; 2; 2;20;  18;0.16;  29
30673;1968; 2; 2;25;    ;    ;   0
30673;1968; 2; 2;29;  16;0.15;  24
30673;1968; 3; 2; 5;  22;0.16;  35
30673;1968; 3; 2;10;  18;0.17;  31
30673;1968; 3; 2;15;  22;0.17;  37
30673;1968; 3; 2;20;  14;0.18;  25
30673;1968; 3; 2;25;  13;0.20;  26
30673;1968; 3; 2;31;  13;0.20;  26
30673;1968;11; 2;10;   7;0.16;  11
30673;1968;11; 2;20;   9;0.17;  15
30673;1968;11; 2;30;  15;0.11;  17
30673;1968;12; 2;10;  20;0.11;  22
30673;1968;12; 2;20;  26;0.14;  36
30673;1968;12; 2;31;  26;0.14;  36
30673;1969; 1; 2;10;  23;0.11;  25
30673;1969; 1; 2;20;  24;0.14;  34
30673;1969; 1; 2;31;  25;0.15;  38
30673;1969; 2; 2;10;  28;0.15;  42
30673;1969; 2; 2;20;  29;0.15;  44
30673;1969; 2; 2;28;  29;0.16;  46
30673;1969; 3; 2; 5;  28;0.16;  45
30673;1969; 3; 2;10;  26;0.18;  47
30673;1969; 3; 2;15;  26;0.14;  36
30673;1969; 3; 2;20;  28;0.16;  45
30673;1969; 3; 2;25;  24;0.13;  31
30673;1969; 3; 2;31;  28;0.16;  45
30673;1969; 4; 2; 5;  24;0.17;  41
30673;1969; 4; 2;10;  10;0.26;  26
30673;1969;10; 2;10;   8;0.80;   6
30673;1969;10; 2;20;   4;    ;    
30673;1969;10; 2;31;    ;    ;   0
30673;1969;11; 2;10;    ;    ;   0
30673;1969;11; 2;20;   7;0.14;  10
30673;1969;11; 2;30;   8;0.13;  10
30673;1969;12; 2;10;   9;0.13;  12
30673;1969;12; 2;20;   9;0.14;  13
30673;1970; 1; 2;10;    ;    ;   0
30673;1970; 1; 2;20;  12;0.15;  18
30673;1970; 1; 2;31;  10;0.15;  15
30673;1970; 2; 2;10;  13;0.15;  20
30673;1970; 2; 2;20;  16;0.15;  24
30673;1970; 2; 2;28;  15;0.15;  23
30673;1970; 3; 2; 5;  15;0.16;  24
30673;1970; 3; 2;10;  15;0.12;  18
30673;1970; 3; 2;15;  15;0.15;  23
30673;1970; 3; 2;20;  16;0.12;  19
30673;1970; 3; 2;25;  13;0.18;  23
30673;1970; 3; 2;31;   8;0.19;  15
30673;1970; 4; 2; 5;    ;    ;   0
30673;1970; 4; 2;10;   1;    ;    
30673;1970; 4; 2;15;    ;    ;   0
30673;1970; 4; 2;20;    ;    ;   0
30673;1970; 4; 2;25;    ;    ;   0
30673;1970; 4; 2;30;  10;0.20;  20
30673;1970; 5; 2; 5;    ;    ;   0
30673;1970; 5; 2;10;   1;    ;    
30673;1970; 5; 2;15;    ;    ;   0
30673;1970; 5; 2;20;    ;    ;   0
30673;1970; 5; 2;25;    ;    ;   0
30673;1970; 5; 2;30;  10;0.20;  20
30673;1971;11; 2;20;   3;    ;    
30673;1971;12; 2;20;   9;0.90;   8
30673;1972; 1; 2;10;    ;    ;   0
30673;1972; 1; 2;20;  13;0.14;  18
30673;1972; 1; 2;31;  12;0.13;  16
30673;1972; 2; 2; 5;    ;    ;   0
30673;1972; 2; 2;10;  12;0.12;  14
30673;1972; 2; 2;15;    ;    ;   0
30673;1972; 2; 2;20;  14;0.14;  20
30673;1972; 2; 2;25;    ;    ;   0
30673;1972; 2; 2;29;  13;0.12;  16
30673;1972; 3; 2; 5;   8;0.14;  11
30673;1972; 3; 2;10;    ;    ;   0
30673;1972; 3; 2;15;  10;0.14;  14
30673;1972; 3; 2;20;  10;0.14;  14
30673;1972; 3; 2;25;  13;0.14;  18
30673;1972; 3; 2;31;   9;0.14;  13
30673;1972; 4; 2; 5;  10;0.19;  19
30673;1972; 4; 2;15;  14;0.14;  20
30673;1972;10; 2;20;  16;0.09;  14
30673;1972;11; 2;20;  20;0.12;  24
30673;1972;12; 2;20;  26;0.12;  31
30673;1973; 1; 2;20;  26;0.13;  34
30673;1973; 1; 2;31;  26;0.13;  34
30673;1973; 2; 2;10;  27;0.13;  35
30673;1973; 2; 2;20;  26;0.14;  36
30673;1973; 2; 2;28;  26;0.14;  36
30673;1973; 3; 2; 5;  27;0.14;  38
30673;1973; 3; 2;10;  28;0.13;  36
30673;1973; 3; 2;15;  28;0.14;  39
30673;1973; 3; 2;20;  27;0.15;  40
30673;1973; 3; 2;25;  27;0.14;  38
30673;1973; 3; 2;31;  27;0.16;  43
30673;1973; 4; 2; 5;  28;0.17;  48
30673;1973; 4; 2;10;  15;0.20;  30
30673;1973; 4; 2;20;  12;0.19;  23
30673;1973;10; 2;20;   1;    ;    
30673;1973;11; 2;20;   5;0.14;   7
30673;1973;12; 2;20;  15;0.11;  16
30673;1975; 1; 2;20;  17;0.12;  20
30673;1975; 1; 2;31;  18;0.13;  23
30673;1975; 2; 2;10;  18;0.13;  23
30673;1975; 2; 2;20;  17;0.13;  22
30673;1975; 2; 2;28;  17;0.13;  22
30673;1975; 3; 2; 5;  17;0.14;  24
30673;1975; 3; 2;10;  16;0.14;  22
30673;1975; 3; 2;15;  15;0.15;  22
30673;1975; 3; 2;20;  17;0.15;  26
30673;1975; 3; 2;25;  12;0.15;  18
30673;1975; 3; 2;31;  10;0.16;  16
30673;1975; 4; 2; 5;  27;0.09;  24
30673;1975; 4; 2;10;  23;0.11;  25
30673;1975; 4; 2;15;  10;0.21;  21
30673;1975; 4; 2;25;   2;    ;    
30673;1975;10; 2;20;  10;0.11;  11
30673;1975;11; 2;20;  13;0.10;  13
30673;1975;12; 2;20;  21;0.14;  29
30673;1976; 1; 2;20;  26;0.15;  39
30673;1976; 1; 2;31;  26;0.15;  39
30673;1976; 5; 2; 5;   8;0.14;  11
30673;1976;10; 2;10;   7;0.14;  10
30673;1976;10; 2;20;   9;0.10;   9
30673;1976;11; 2;20;  11;0.14;  15
30673;1976;12; 2;20;  15;0.12;  18
30673;1977; 1; 2;20;  16;0.13;  21
30673;1977; 1; 2;31;  16;0.13;  21
30673;1977; 2; 2;10;  17;0.13;  22
30673;1977; 3; 2; 5;  17;0.13;  22
30673;1977; 3; 2;10;  20;0.13;  26
30673;1977; 3; 2;15;  20;0.14;  28
30673;1977; 3; 2;20;  19;0.14;  27
30673;1977; 3; 2;25;  18;0.15;  27
30673;1977; 4; 2; 7;  11;0.14;  15
30673;1977; 4; 2;10;   9;0.20;  18
30673;1977; 4; 2;15;   5;0.21;  11
30673;1977; 4; 2;25;  15;0.14;  21
30673;1977;10; 2; 9;  11;0.08;   9
30673;1977;10; 2;25;  11;0.08;   9
30673;1977;11; 2;20;  13;0.11;  14
30673;1977;12; 2;20;  16;0.13;  21
30673;1978; 1; 2;20;  18;0.11;  20
30673;1978; 1; 2;31;  18;0.13;  23
30673;1978; 2; 2;10;  17;0.14;  24
30673;1978; 2; 2;20;  18;0.13;  23
30673;1978; 2; 2;28;  18;0.14;  25
30673;1978; 3; 2; 5;  20;0.14;  28
30673;1978; 3; 2;10;  28;0.13;  36
30673;1978; 3; 2;15;  28;0.12;  34
30673;1978; 3; 2;20;  24;0.15;  36
30673;1978; 3; 2;25;  17;0.20;  34
30673;1978; 3; 2;31;  14;0.19;  27
30673;1978; 4; 2; 5;   8;0.23;  18
30673;1978; 4; 2;10;   4;0.19;   8
30673;1978; 4; 2;15;   2;    ;    
30673;1978;10; 2; 3;  20;0.07;  14
