date	SS4	S2	S1
10.01.1966	0.49	220.0	108.0
20.01.1966	0.5	230.0	115.0
31.01.1966	0.49	230.0	113.0
05.02.1966	-999.0	-999.0	0.0
10.02.1966	0.54	230.0	124.0
15.02.1966	-999.0	-999.0	0.0
20.02.1966	0.55	220.0	121.0
25.02.1966	-999.0	-999.0	0.0
28.02.1966	0.54	210.0	113.0
05.03.1966	-999.0	-999.0	0.0
10.03.1966	0.54	190.0	103.0
15.03.1966	-999.0	-999.0	0.0
20.03.1966	0.54	220.0	119.0
25.03.1966	-999.0	-999.0	0.0
31.03.1966	0.48	260.0	125.0
10.04.1966	0.47	220.0	103.0
20.04.1966	0.3	310.0	93.0
30.04.1966	0.11	310.0	34.0
10.11.1966	-999.0	-999.0	0.0
20.11.1966	0.1	130.0	13.0
30.11.1966	0.21	170.0	36.0
20.12.1966	0.38	180.0	68.0
20.01.1967	0.38	210.0	80.0
05.02.1967	-999.0	-999.0	0.0
10.02.1967	-999.0	-999.0	0.0
15.02.1967	-999.0	-999.0	0.0
20.02.1967	0.39	190.0	74.0
25.02.1967	-999.0	-999.0	0.0
28.02.1967	0.42	190.0	80.0
05.03.1967	-999.0	-999.0	0.0
10.03.1967	0.44	200.0	88.0
15.03.1967	-999.0	-999.0	0.0
20.03.1967	0.41	200.0	82.0
25.03.1967	-999.0	-999.0	0.0
31.03.1967	0.33	240.0	79.0
10.04.1967	0.28	220.0	62.0
20.04.1967	0.07	210.0	15.0
10.10.1967	0.02	-999.0	-999.0
20.10.1967	0.0	-999.0	0.0
31.10.1967	0.15	120.0	18.0
10.11.1967	0.22	170.0	37.0
20.11.1967	0.29	210.0	61.0
30.11.1967	0.38	180.0	68.0
10.12.1967	0.41	190.0	78.0
20.12.1967	0.43	190.0	82.0
31.12.1967	0.52	190.0	-999.0
10.01.1968	0.5	210.0	105.0
20.01.1968	0.5	210.0	105.0
31.01.1968	0.51	210.0	107.0
05.02.1968	-999.0	-999.0	0.0
10.02.1968	0.53	200.0	106.0
15.02.1968	-999.0	-999.0	0.0
20.02.1968	0.51	210.0	107.0
25.02.1968	-999.0	-999.0	0.0
29.02.1968	0.51	210.0	107.0
