date	SS4	S2	S1
20.01.1966	0.2	140.0	28.0
31.01.1966	0.22	140.0	31.0
10.02.1966	0.21	140.0	29.0
20.02.1966	0.21	150.0	32.0
28.02.1966	0.22	160.0	35.0
10.03.1966	0.23	180.0	41.0
20.03.1966	0.23	170.0	39.0
31.03.1966	0.27	180.0	49.0
10.04.1966	0.24	190.0	46.0
15.04.1966	0.21	200.0	42.0
20.04.1966	0.19	260.0	49.0
25.04.1966	0.13	300.0	39.0
20.10.1966	0.14	130.0	18.0
20.11.1966	0.16	170.0	27.0
20.12.1966	0.25	140.0	35.0
20.01.1967	0.26	150.0	39.0
10.02.1967	0.29	160.0	46.0
20.02.1967	0.31	160.0	50.0
28.02.1967	0.31	160.0	50.0
10.03.1967	0.28	180.0	50.0
20.03.1967	0.28	160.0	45.0
31.03.1967	0.3	170.0	51.0
10.04.1967	0.28	190.0	53.0
20.04.1967	0.22	220.0	48.0
25.04.1967	0.22	190.0	42.0
30.04.1967	0.23	210.0	48.0
20.10.1967	-999.0	-999.0	0.0
20.11.1967	0.12	120.0	14.0
20.12.1967	0.17	140.0	24.0
20.01.1968	0.22	140.0	31.0
31.01.1968	0.23	140.0	32.0
10.02.1968	0.24	140.0	34.0
20.02.1968	0.26	140.0	36.0
29.02.1968	0.27	140.0	38.0
10.03.1968	0.29	150.0	44.0
20.03.1968	0.29	160.0	46.0
31.03.1968	0.32	160.0	51.0
10.04.1968	0.28	180.0	50.0
15.04.1968	0.26	190.0	49.0
20.04.1968	0.14	280.0	39.0
25.04.1968	0.05	-999.0	-999.0
20.10.1968	-999.0	-999.0	0.0
20.11.1968	0.16	900.0	14.0
20.12.1968	0.23	130.0	30.0
20.01.1969	0.3	150.0	45.0
10.02.1969	0.3	150.0	45.0
20.02.1969	0.32	160.0	51.0
28.02.1969	0.31	160.0	50.0
20.03.1969	0.32	150.0	48.0
31.03.1969	0.3	200.0	60.0
10.04.1969	0.28	140.0	39.0
15.04.1969	0.26	150.0	39.0
20.04.1969	0.19	170.0	32.0
05.05.1969	-999.0	-999.0	0.0
20.10.1969	0.03	-999.0	-999.0
20.11.1969	0.22	800.0	18.0
20.12.1969	0.26	120.0	31.0
20.01.1970	0.28	120.0	34.0
10.03.1970	0.27	150.0	40.0
20.03.1970	0.3	150.0	45.0
31.03.1970	0.3	140.0	42.0
05.04.1970	0.29	170.0	49.0
10.04.1970	0.28	160.0	45.0
15.04.1970	0.26	160.0	42.0
20.04.1970	0.16	180.0	29.0
25.05.1970	0.12	200.0	24.0
20.10.1970	0.07	120.0	8.0
20.11.1970	0.15	120.0	18.0
20.12.1970	0.24	110.0	26.0
20.01.1971	0.26	120.0	31.0
31.01.1971	0.29	120.0	35.0
10.02.1971	0.28	130.0	36.0
20.02.1971	0.28	130.0	36.0
