date	SS4	S2	S1
20.01.1966	0.72	190.0	137.0
20.02.1966	0.7	220.0	154.0
20.03.1966	0.74	210.0	155.0
05.04.1966	-999.0	-999.0	0.0
10.04.1966	0.86	200.0	172.0
15.04.1966	-999.0	-999.0	0.0
20.04.1966	0.66	230.0	152.0
25.04.1966	-999.0	-999.0	0.0
30.04.1966	0.47	300.0	141.0
10.05.1966	0.23	310.0	71.0
20.11.1966	0.31	130.0	40.0
20.12.1966	0.48	180.0	86.0
20.01.1967	0.7	150.0	105.0
20.02.1967	0.74	220.0	163.0
05.03.1967	-999.0	-999.0	0.0
10.03.1967	-999.0	-999.0	0.0
15.03.1967	-999.0	-999.0	0.0
20.03.1967	0.84	240.0	202.0
25.03.1967	-999.0	-999.0	0.0
31.03.1967	0.87	200.0	174.0
10.04.1967	0.84	210.0	176.0
20.04.1967	0.49	220.0	108.0
30.04.1967	0.18	340.0	61.0
20.11.1967	0.29	150.0	44.0
20.12.1967	0.4	150.0	60.0
20.01.1968	0.67	150.0	101.0
20.02.1968	0.69	160.0	110.0
05.03.1968	-999.0	-999.0	0.0
10.03.1968	-999.0	-999.0	0.0
15.03.1968	-999.0	-999.0	0.0
20.03.1968	0.67	190.0	127.0
25.03.1968	-999.0	-999.0	0.0
31.03.1968	0.55	240.0	132.0
05.04.1968	-999.0	-999.0	0.0
10.04.1968	0.38	220.0	84.0
15.04.1968	-999.0	-999.0	0.0
20.04.1968	0.26	350.0	91.0
25.04.1968	-999.0	-999.0	0.0
30.04.1968	-999.0	-999.0	0.0
20.11.1968	0.08	-999.0	-999.0
20.12.1968	0.39	160.0	62.0
20.01.1969	0.44	180.0	79.0
20.02.1969	0.51	180.0	92.0
05.03.1969	-999.0	-999.0	0.0
10.03.1969	-999.0	-999.0	0.0
15.03.1969	-999.0	-999.0	0.0
20.03.1969	0.56	200.0	112.0
25.03.1969	-999.0	-999.0	0.0
31.03.1969	0.57	200.0	114.0
05.04.1969	-999.0	-999.0	0.0
10.04.1969	0.54	210.0	113.0
15.04.1969	-999.0	-999.0	0.0
20.04.1969	0.41	210.0	86.0
25.04.1969	-999.0	-999.0	0.0
30.04.1969	0.29	280.0	81.0
10.05.1969	0.09	340.0	31.0
20.10.1969	0.05	170.0	8.0
20.11.1969	0.36	190.0	68.0
20.12.1969	0.58	200.0	116.0
20.01.1970	0.71	190.0	135.0
31.01.1970	0.75	200.0	150.0
20.02.1970	0.91	180.0	164.0
28.02.1970	0.88	-999.0	-999.0
10.03.1970	0.85	200.0	170.0
15.03.1970	0.87	200.0	174.0
20.03.1970	0.86	210.0	181.0
25.03.1970	0.84	220.0	185.0
31.03.1970	0.79	240.0	190.0
05.04.1970	0.82	-999.0	-999.0
10.04.1970	0.83	210.0	174.0
15.04.1970	0.59	230.0	136.0
20.04.1970	0.51	260.0	133.0
25.04.1970	0.38	330.0	125.0
30.04.1970	0.3	350.0	105.0
05.05.1970	0.2	340.0	68.0
20.10.1970	0.01	-999.0	-999.0
31.10.1970	0.25	120.0	30.0
20.11.1970	0.38	150.0	57.0
20.12.1970	0.53	190.0	101.0
20.01.1971	0.78	190.0	148.0
31.01.1971	0.82	200.0	164.0
10.02.1971	0.79	210.0	166.0
20.02.1971	0.79	210.0	166.0
28.02.1971	0.8	210.0	168.0
10.03.1971	0.8	220.0	176.0
15.03.1971	0.8	240.0	192.0
20.03.1971	0.83	240.0	199.0
25.03.1971	0.86	240.0	206.0
31.03.1971	0.86	230.0	198.0
05.04.1971	0.83	260.0	215.0
10.04.1971	0.81	250.0	202.0
15.04.1971	0.72	260.0	187.0
20.04.1971	0.38	270.0	103.0
25.04.1971	0.36	290.0	104.0
30.04.1971	0.36	290.0	104.0
20.10.1971	0.02	-999.0	-999.0
20.11.1971	0.34	180.0	61.0
20.12.1971	0.51	210.0	107.0
20.01.1972	0.69	190.0	131.0
31.01.1972	0.71	200.0	142.0
10.02.1972	0.69	210.0	145.0
20.02.1972	0.74	200.0	148.0
29.02.1972	0.74	230.0	170.0
10.03.1972	0.73	230.0	168.0
15.03.1972	0.74	230.0	170.0
20.03.1972	0.72	240.0	173.0
25.03.1972	0.8	230.0	184.0
31.03.1972	0.81	220.0	178.0
05.04.1972	0.78	240.0	187.0
10.04.1972	0.66	-999.0	-999.0
15.04.1972	0.51	-999.0	-999.0
20.04.1972	0.42	270.0	113.0
25.04.1972	0.23	310.0	68.0
30.04.1972	0.02	-999.0	-999.0
20.10.1972	0.06	140.0	8.0
20.11.1972	0.22	150.0	33.0
20.12.1972	0.48	170.0	82.0
20.01.1973	0.62	180.0	112.0
31.01.1973	0.69	200.0	138.0
10.02.1973	0.68	220.0	150.0
20.02.1973	0.73	200.0	146.0
28.02.1973	0.75	210.0	158.0
15.03.1973	0.83	-999.0	-999.0
20.03.1973	0.77	200.0	154.0
25.03.1973	0.79	210.0	166.0
31.03.1973	0.81	-999.0	-999.0
05.04.1973	0.86	210.0	181.0
10.04.1973	0.85	210.0	178.0
15.04.1973	0.83	230.0	191.0
20.04.1973	0.84	230.0	193.0
25.04.1973	0.76	230.0	175.0
30.04.1973	0.58	-999.0	-999.0
05.05.1973	0.48	240.0	115.0
10.05.1973	0.15	320.0	48.0
