date	SS4	S2	S1
20.01.1966	0.6	180.0	108.0
31.01.1966	0.6	190.0	114.0
10.02.1966	0.63	160.0	101.0
15.02.1966	0.67	180.0	121.0
20.02.1966	0.67	180.0	121.0
25.02.1966	0.66	190.0	125.0
28.02.1966	0.66	190.0	125.0
05.03.1966	0.69	190.0	131.0
10.03.1966	0.7	190.0	133.0
15.03.1966	0.67	190.0	127.0
20.03.1966	0.67	200.0	134.0
25.03.1966	0.66	200.0	132.0
31.03.1966	0.65	190.0	124.0
05.04.1966	0.62	210.0	130.0
10.04.1966	0.61	220.0	134.0
15.04.1966	0.65	220.0	143.0
20.04.1966	0.64	220.0	141.0
25.04.1966	0.63	220.0	139.0
30.04.1966	0.47	240.0	113.0
05.05.1966	0.24	350.0	84.0
10.11.1966	0.18	160.0	29.0
20.11.1966	0.24	130.0	31.0
30.11.1966	0.31	160.0	50.0
20.12.1966	0.4	160.0	64.0
20.01.1967	0.51	160.0	82.0
31.01.1967	0.51	180.0	92.0
10.02.1967	0.52	180.0	94.0
20.02.1967	0.59	180.0	106.0
28.02.1967	0.57	190.0	108.0
10.03.1967	0.58	180.0	104.0
15.03.1967	0.6	190.0	114.0
20.03.1967	0.57	190.0	108.0
25.03.1967	0.57	190.0	108.0
31.03.1967	0.56	200.0	112.0
05.04.1967	0.57	190.0	108.0
10.04.1967	0.54	200.0	108.0
15.04.1967	0.51	210.0	107.0
20.04.1967	0.44	280.0	123.0
25.04.1967	0.06	370.0	22.0
20.11.1967	0.15	160.0	24.0
20.12.1967	0.22	150.0	33.0
20.01.1968	0.33	160.0	53.0
31.01.1968	0.33	160.0	53.0
10.02.1968	0.35	170.0	60.0
20.02.1968	0.36	170.0	61.0
29.02.1968	0.35	170.0	60.0
10.03.1968	0.36	180.0	65.0
15.03.1968	0.34	190.0	65.0
20.03.1968	0.36	190.0	68.0
25.03.1968	0.34	190.0	65.0
31.03.1968	0.32	190.0	61.0
05.04.1968	0.3	210.0	63.0
10.04.1968	0.31	210.0	65.0
15.04.1968	0.31	220.0	68.0
20.11.1968	0.25	140.0	35.0
20.12.1968	0.32	150.0	48.0
20.01.1969	0.36	170.0	61.0
31.01.1969	0.39	160.0	62.0
10.02.1969	0.41	170.0	70.0
20.02.1969	0.42	160.0	67.0
28.02.1969	0.42	150.0	63.0
10.03.1969	0.42	170.0	71.0
15.03.1969	0.42	170.0	71.0
20.03.1969	0.41	170.0	70.0
25.03.1969	0.44	170.0	75.0
31.03.1969	0.43	180.0	77.0
05.04.1969	0.51	180.0	92.0
10.04.1969	0.46	200.0	92.0
15.04.1969	0.46	190.0	87.0
20.04.1969	0.47	200.0	94.0
