date	SS4	S2	S1
10.01.1966	-999.0	-999.0	0.0
20.01.1966	0.15	150.0	23.0
31.01.1966	0.15	120.0	18.0
05.02.1966	-999.0	-999.0	0.0
10.02.1966	0.18	130.0	23.0
15.02.1966	-999.0	-999.0	0.0
20.02.1966	0.18	120.0	22.0
25.02.1966	-999.0	-999.0	0.0
28.02.1966	0.21	130.0	27.0
05.03.1966	-999.0	-999.0	0.0
10.03.1966	0.17	140.0	24.0
15.03.1966	0.17	140.0	24.0
20.03.1966	0.18	140.0	25.0
25.03.1966	0.18	140.0	25.0
31.03.1966	0.15	170.0	26.0
05.04.1966	0.15	170.0	26.0
10.04.1966	0.1	180.0	18.0
15.04.1966	0.1	220.0	22.0
20.04.1966	-999.0	-999.0	0.0
25.04.1966	0.02	-999.0	-999.0
30.04.1966	-999.0	-999.0	0.0
20.11.1966	0.02	-999.0	-999.0
20.12.1966	0.07	130.0	9.0
10.01.1967	-999.0	-999.0	0.0
20.01.1967	0.11	140.0	15.0
31.01.1967	0.11	170.0	19.0
05.02.1967	-999.0	-999.0	0.0
10.02.1967	0.12	120.0	14.0
15.02.1967	-999.0	-999.0	0.0
20.02.1967	0.12	150.0	18.0
25.02.1967	-999.0	-999.0	0.0
28.02.1967	0.12	130.0	16.0
05.03.1967	0.13	130.0	17.0
10.03.1967	0.11	130.0	14.0
15.03.1967	0.1	130.0	13.0
20.03.1967	0.09	160.0	14.0
25.03.1967	0.04	-999.0	-999.0
10.04.1967	0.05	110.0	6.0
20.11.1967	0.14	140.0	20.0
20.12.1967	0.21	180.0	38.0
20.01.1968	0.26	150.0	39.0
05.02.1968	-999.0	-999.0	0.0
10.02.1968	0.28	160.0	45.0
15.02.1968	-999.0	-999.0	0.0
20.02.1968	0.26	170.0	44.0
25.02.1968	-999.0	-999.0	0.0
29.02.1968	0.3	150.0	45.0
05.03.1968	0.3	140.0	42.0
10.03.1968	0.29	150.0	44.0
15.03.1968	0.26	150.0	39.0
20.03.1968	0.29	180.0	52.0
25.03.1968	0.26	180.0	47.0
31.03.1968	0.27	180.0	49.0
05.04.1968	0.1	180.0	18.0
10.04.1968	0.21	190.0	40.0
15.04.1968	0.12	260.0	31.0
25.04.1968	0.01	-999.0	-999.0
10.11.1968	-999.0	-999.0	0.0
20.11.1968	0.04	-999.0	-999.0
30.11.1968	-999.0	-999.0	0.0
20.12.1968	0.08	140.0	11.0
10.01.1969	-999.0	-999.0	0.0
20.01.1969	0.1	110.0	11.0
31.01.1969	0.1	150.0	15.0
10.02.1969	0.1	130.0	13.0
20.02.1969	0.12	120.0	14.0
28.02.1969	0.1	120.0	12.0
05.03.1969	0.09	110.0	10.0
10.03.1969	0.08	130.0	10.0
15.03.1969	0.06	150.0	9.0
20.03.1969	0.09	110.0	10.0
25.03.1969	0.02	-999.0	-999.0
31.03.1969	0.02	-999.0	-999.0
05.04.1969	0.08	160.0	13.0
10.10.1969	-999.0	-999.0	0.0
20.10.1969	0.0	-999.0	0.0
31.10.1969	-999.0	-999.0	0.0
10.11.1969	-999.0	-999.0	0.0
20.11.1969	0.11	130.0	14.0
30.11.1969	-999.0	-999.0	0.0
10.12.1969	-999.0	-999.0	0.0
20.12.1969	0.2	140.0	28.0
31.12.1969	-999.0	-999.0	0.0
10.01.1970	-999.0	-999.0	0.0
20.01.1970	0.22	150.0	33.0
31.01.1970	0.2	150.0	30.0
10.02.1970	0.22	160.0	35.0
20.02.1970	0.22	160.0	35.0
28.02.1970	0.23	150.0	35.0
05.03.1970	0.21	150.0	32.0
10.03.1970	0.22	170.0	37.0
15.03.1970	0.24	170.0	41.0
20.03.1970	0.22	150.0	33.0
25.03.1970	0.2	180.0	36.0
31.03.1970	0.13	220.0	29.0
05.04.1970	0.08	200.0	16.0
10.04.1970	0.06	200.0	12.0
25.04.1970	0.03	-999.0	-999.0
05.05.1970	0.08	200.0	16.0
10.05.1970	0.06	200.0	12.0
25.05.1970	0.03	-999.0	-999.0
10.10.1970	0.12	130.0	16.0
20.10.1970	0.06	200.0	12.0
20.11.1970	0.16	140.0	22.0
20.12.1970	0.18	150.0	27.0
20.01.1971	0.16	190.0	30.0
31.01.1971	0.16	170.0	27.0
10.02.1971	0.18	170.0	31.0
20.02.1971	0.18	160.0	29.0
28.02.1971	0.19	180.0	34.0
10.03.1971	0.15	190.0	29.0
20.03.1971	0.13	190.0	25.0
31.03.1971	0.13	210.0	27.0
10.11.1971	0.01	-999.0	-999.0
20.11.1971	0.01	-999.0	-999.0
20.12.1971	0.02	-999.0	-999.0
10.01.1972	-999.0	-999.0	0.0
20.01.1972	0.08	120.0	10.0
31.01.1972	0.1	130.0	13.0
05.02.1972	-999.0	-999.0	0.0
10.02.1972	0.1	150.0	15.0
15.02.1972	-999.0	-999.0	0.0
20.02.1972	0.1	150.0	15.0
25.02.1972	-999.0	-999.0	0.0
29.02.1972	0.1	150.0	15.0
05.03.1972	0.09	120.0	11.0
10.03.1972	0.1	110.0	11.0
15.03.1972	0.1	130.0	13.0
20.03.1972	0.13	170.0	22.0
25.03.1972	0.18	120.0	22.0
31.03.1972	0.12	210.0	25.0
05.04.1972	0.09	200.0	18.0
10.04.1972	0.03	-999.0	-999.0
10.10.1972	0.12	110.0	13.0
20.10.1972	0.08	140.0	11.0
31.10.1972	-999.0	-999.0	0.0
20.11.1972	0.13	100.0	13.0
20.12.1972	0.19	140.0	27.0
20.01.1973	0.17	170.0	29.0
31.01.1973	0.19	180.0	34.0
10.02.1973	0.19	160.0	30.0
20.02.1973	0.22	160.0	35.0
28.02.1973	0.22	160.0	35.0
05.03.1973	0.24	150.0	36.0
10.03.1973	0.24	150.0	36.0
15.03.1973	0.22	150.0	33.0
20.03.1973	0.26	150.0	39.0
25.03.1973	0.23	170.0	39.0
31.03.1973	0.17	200.0	34.0
05.04.1973	0.16	190.0	30.0
10.04.1973	0.09	220.0	20.0
15.04.1973	0.09	120.0	11.0
20.04.1973	0.1	200.0	20.0
25.04.1973	0.06	210.0	13.0
20.11.1973	0.02	-999.0	-999.0
20.12.1973	0.06	100.0	6.0
20.01.1975	0.14	110.0	15.0
31.01.1975	0.16	130.0	21.0
10.02.1975	0.16	160.0	26.0
20.02.1975	0.16	150.0	24.0
28.02.1975	0.18	120.0	22.0
05.03.1975	0.18	120.0	22.0
10.03.1975	0.16	120.0	19.0
15.03.1975	0.16	110.0	18.0
20.03.1975	0.16	100.0	16.0
25.03.1975	0.14	100.0	14.0
31.03.1975	0.06	170.0	10.0
10.04.1975	0.02	-999.0	-999.0
30.04.1975	0.04	-999.0	-999.0
05.05.1975	0.02	-999.0	-999.0
10.05.1975	0.01	-999.0	-999.0
20.10.1975	0.03	-999.0	-999.0
20.11.1975	0.0	-999.0	0.0
20.12.1975	0.11	170.0	19.0
20.01.1976	0.13	120.0	16.0
31.01.1976	0.15	110.0	16.0
10.10.1976	0.01	-999.0	-999.0
20.10.1976	0.2	90.0	18.0
20.11.1976	0.11	100.0	11.0
20.12.1976	0.16	110.0	18.0
20.01.1977	0.18	100.0	18.0
31.01.1977	0.2	100.0	20.0
10.02.1977	0.2	160.0	32.0
20.02.1977	0.19	160.0	30.0
28.02.1977	0.2	160.0	32.0
05.03.1977	0.2	150.0	30.0
