date	SS4	S2	S1
20.01.1966	0.27	160.0	43.0
31.01.1966	0.28	150.0	42.0
10.02.1966	0.27	150.0	40.0
20.02.1966	0.29	160.0	46.0
28.02.1966	0.28	150.0	42.0
10.03.1966	0.39	140.0	55.0
20.03.1966	0.34	140.0	48.0
25.03.1966	0.37	150.0	56.0
31.03.1966	0.34	150.0	51.0
05.04.1966	0.39	150.0	58.0
10.04.1966	0.37	160.0	59.0
15.04.1966	0.34	160.0	54.0
20.04.1966	0.33	170.0	56.0
25.04.1966	0.2	270.0	54.0
30.04.1966	0.06	210.0	13.0
10.10.1966	0.12	150.0	18.0
20.10.1966	0.14	180.0	25.0
31.10.1966	0.34	150.0	51.0
10.11.1966	0.31	170.0	53.0
20.11.1966	0.34	150.0	51.0
NaT	0.33	170.0	56.0
20.12.1966	0.41	180.0	74.0
20.01.1967	0.42	160.0	66.0
31.01.1967	0.43	160.0	69.0
10.02.1967	0.43	160.0	69.0
20.02.1967	0.45	160.0	72.0
28.02.1967	0.46	170.0	78.0
10.03.1967	0.5	170.0	85.0
20.03.1967	0.49	-999.0	-999.0
31.03.1967	0.49	180.0	88.0
10.04.1967	0.52	190.0	89.0
15.04.1967	0.53	170.0	90.0
20.04.1967	0.43	210.0	90.0
25.04.1967	0.54	200.0	108.0
30.04.1967	0.49	240.0	118.0
05.05.1967	0.32	250.0	55.0
10.05.1967	0.08	300.0	24.0
20.10.1967	0.04	-999.0	-999.0
20.11.1967	0.19	120.0	23.0
20.12.1967	0.24	150.0	36.0
20.01.1968	0.25	150.0	40.0
31.01.1968	0.26	150.0	39.0
10.02.1968	0.28	140.0	39.0
20.02.1968	0.28	150.0	42.0
29.02.1968	0.29	140.0	41.0
10.03.1968	0.31	150.0	46.0
20.03.1968	0.32	140.0	45.0
31.03.1968	0.36	150.0	54.0
05.04.1968	0.33	160.0	53.0
10.04.1968	0.33	160.0	53.0
15.04.1968	0.36	160.0	58.0
20.04.1968	0.26	190.0	49.0
20.11.1968	0.39	140.0	55.0
20.12.1968	0.45	150.0	68.0
NaT	0.17	100.0	17.0
NaT	0.27	120.0	32.0
20.01.1969	0.51	160.0	82.0
31.01.1969	0.5	170.0	85.0
10.02.1969	0.49	170.0	83.0
20.02.1969	0.49	160.0	78.0
28.02.1969	0.51	170.0	87.0
10.03.1969	0.52	170.0	88.0
20.03.1969	0.49	180.0	88.0
31.03.1969	0.5	170.0	85.0
05.04.1969	0.51	190.0	97.0
10.04.1969	0.48	160.0	72.0
15.04.1969	0.46	170.0	79.0
20.04.1969	0.49	180.0	88.0
25.04.1969	0.5	180.0	90.0
30.04.1969	0.48	180.0	86.0
05.05.1969	0.48	200.0	96.0
10.05.1969	0.23	280.0	64.0
15.05.1969	0.03	-999.0	-999.0
20.10.1969	0.28	140.0	14.0
20.11.1969	0.28	120.0	34.0
20.12.1969	0.31	150.0	46.0
20.01.1970	0.33	150.0	50.0
31.01.1970	0.33	150.0	50.0
10.02.1970	0.32	160.0	51.0
20.02.1970	0.34	160.0	54.0
28.02.1970	0.35	150.0	52.0
10.03.1970	0.34	160.0	54.0
20.03.1970	0.35	150.0	52.0
31.03.1970	0.37	150.0	56.0
05.04.1970	0.43	160.0	69.0
10.04.1970	0.43	170.0	73.0
15.04.1970	0.46	120.0	65.0
20.04.1970	0.49	130.0	64.0
25.04.1970	0.38	170.0	65.0
30.04.1970	0.14	180.0	25.0
05.05.1970	0.07	200.0	14.0
20.10.1970	0.16	140.0	22.0
20.11.1970	0.28	140.0	39.0
20.12.1970	0.31	150.0	46.0
20.01.1971	0.31	160.0	50.0
10.02.1971	0.35	150.0	52.0
20.02.1971	0.38	150.0	57.0
28.02.1971	0.38	150.0	57.0
10.03.1971	0.39	150.0	58.0
20.03.1971	0.4	150.0	60.0
31.03.1971	0.38	160.0	61.0
10.04.1971	0.36	180.0	65.0
20.04.1971	0.31	190.0	59.0
25.04.1971	0.31	200.0	62.0
30.04.1971	0.28	200.0	56.0
20.11.1971	0.28	110.0	31.0
20.12.1971	0.3	140.0	42.0
31.12.1971	0.31	140.0	43.0
20.01.1972	0.33	150.0	50.0
31.01.1972	0.33	150.0	50.0
10.02.1972	0.33	160.0	53.0
20.02.1972	0.33	160.0	53.0
29.02.1972	0.35	160.0	56.0
10.03.1972	0.35	160.0	56.0
20.03.1972	0.37	150.0	56.0
31.03.1972	0.38	170.0	65.0
10.04.1972	0.35	150.0	52.0
20.04.1972	0.26	220.0	57.0
25.04.1972	0.05	260.0	13.0
20.11.1972	0.08	140.0	11.0
30.11.1972	0.13	110.0	14.0
20.12.1972	0.19	120.0	23.0
20.01.1973	0.26	140.0	36.0
31.01.1973	0.29	140.0	41.0
10.02.1973	0.31	140.0	43.0
20.02.1973	0.3	160.0	48.0
28.02.1973	0.29	150.0	44.0
10.03.1973	0.28	150.0	42.0
20.03.1973	0.28	160.0	45.0
31.03.1973	0.28	160.0	45.0
10.04.1973	0.27	160.0	43.0
20.04.1973	0.26	180.0	47.0
25.04.1973	0.22	200.0	44.0
30.04.1973	0.07	220.0	15.0
20.10.1973	0.33	170.0	56.0
20.11.1973	0.4	180.0	72.0
20.12.1973	0.41	180.0	74.0
20.01.1974	0.48	180.0	86.0
31.01.1974	0.5	180.0	90.0
10.02.1974	0.5	180.0	90.0
20.02.1974	0.5	180.0	90.0
28.02.1974	0.52	190.0	-999.0
10.03.1974	0.52	190.0	-999.0
20.03.1974	0.5	190.0	95.0
31.03.1974	0.49	190.0	93.0
10.04.1974	0.45	190.0	86.0
15.04.1974	0.27	220.0	59.0
20.04.1974	0.18	230.0	41.0
25.04.1974	0.13	260.0	34.0
30.04.1974	0.11	330.0	36.0
20.10.1974	0.13	140.0	18.0
20.11.1974	0.2	160.0	32.0
20.12.1974	0.24	150.0	36.0
20.01.1975	0.26	160.0	42.0
31.01.1975	0.28	160.0	45.0
10.02.1975	0.29	150.0	44.0
20.02.1975	0.3	150.0	45.0
28.02.1975	0.31	150.0	46.0
10.03.1975	0.31	140.0	43.0
20.03.1975	0.35	160.0	56.0
31.03.1975	0.35	160.0	56.0
10.04.1975	0.31	150.0	46.0
15.04.1975	0.23	190.0	44.0
20.04.1975	0.16	230.0	37.0
20.10.1975	0.14	600.0	8.0
31.10.1975	0.16	140.0	22.0
20.11.1975	0.27	140.0	38.0
20.12.1975	0.29	140.0	41.0
20.01.1976	0.34	160.0	54.0
31.01.1976	0.32	150.0	48.0
10.02.1976	0.33	150.0	50.0
20.02.1976	0.39	150.0	58.0
29.02.1976	0.39	150.0	58.0
10.03.1976	0.4	160.0	64.0
20.03.1976	0.39	170.0	66.0
31.03.1976	0.38	160.0	61.0
10.04.1976	0.35	180.0	63.0
15.04.1976	0.38	170.0	65.0
20.04.1976	0.35	180.0	63.0
25.04.1976	0.22	220.0	48.0
30.04.1976	0.07	320.0	22.0
20.10.1976	0.12	900.0	11.0
20.11.1976	0.23	150.0	35.0
20.12.1976	0.26	150.0	39.0
20.01.1977	0.28	160.0	45.0
31.01.1977	0.28	160.0	45.0
10.02.1977	0.28	160.0	45.0
20.02.1977	0.3	170.0	51.0
28.02.1977	0.29	170.0	49.0
10.03.1977	0.3	150.0	45.0
20.03.1977	0.3	150.0	45.0
31.03.1977	0.36	150.0	54.0
10.04.1977	0.29	170.0	49.0
15.04.1977	0.21	220.0	46.0
20.04.1977	0.24	200.0	48.0
25.04.1977	0.17	200.0	34.0
30.04.1977	0.08	220.0	18.0
05.05.1977	0.01	-999.0	-999.0
20.10.1977	0.03	-999.0	-999.0
20.11.1977	0.24	140.0	34.0
20.12.1977	0.33	140.0	46.0
20.01.1978	0.35	150.0	53.0
10.02.1978	0.36	150.0	54.0
20.02.1978	0.37	160.0	59.0
28.02.1978	0.36	150.0	54.0
10.03.1978	0.44	160.0	70.0
20.03.1978	0.42	140.0	59.0
31.03.1978	0.44	150.0	66.0
