date	SS4	S2	S1
20.01.1966	0.59	200.0	118.0
31.01.1966	0.55	210.0	116.0
10.02.1966	0.56	210.0	118.0
15.02.1966	0.67	210.0	141.0
20.02.1966	0.67	200.0	134.0
25.02.1966	0.62	210.0	130.0
28.02.1966	0.62	210.0	130.0
05.03.1966	0.46	270.0	124.0
10.03.1966	0.39	320.0	125.0
15.03.1966	0.33	340.0	112.0
20.03.1966	0.42	330.0	139.0
25.03.1966	0.38	340.0	129.0
31.03.1966	0.22	400.0	88.0
05.04.1966	0.09	360.0	32.0
10.04.1966	0.01	-999.0	-999.0
20.11.1966	0.1	130.0	13.0
20.12.1966	0.11	900.0	10.0
20.01.1967	0.14	180.0	25.0
31.01.1967	0.12	190.0	23.0
10.02.1967	0.1	200.0	20.0
15.02.1967	0.1	220.0	22.0
20.02.1967	0.1	210.0	21.0
25.02.1967	0.18	230.0	41.0
28.02.1967	0.18	230.0	41.0
05.03.1967	0.09	290.0	26.0
10.03.1967	0.08	240.0	19.0
15.03.1967	0.11	260.0	29.0
05.04.1967	0.1	240.0	24.0
20.11.1967	0.03	-999.0	-999.0
20.12.1967	0.23	210.0	48.0
20.01.1968	0.34	240.0	82.0
31.01.1968	0.35	220.0	77.0
10.02.1968	0.34	200.0	68.0
15.02.1968	0.34	190.0	65.0
20.02.1968	0.56	150.0	84.0
25.02.1968	0.47	190.0	89.0
29.02.1968	0.44	180.0	79.0
05.03.1968	0.41	220.0	90.0
10.03.1968	0.38	220.0	84.0
15.03.1968	0.3	220.0	66.0
20.03.1968	0.15	260.0	39.0
25.03.1968	0.03	280.0	8.0
20.11.1968	0.03	-999.0	-999.0
21.12.1968	0.08	170.0	14.0
20.01.1969	0.07	140.0	10.0
31.01.1969	0.08	210.0	17.0
10.02.1969	0.16	160.0	26.0
15.02.1969	0.09	200.0	18.0
20.02.1969	0.1	210.0	21.0
25.02.1969	0.09	210.0	19.0
28.02.1969	0.09	200.0	18.0
05.03.1969	0.08	210.0	17.0
10.03.1969	0.03	200.0	6.0
15.03.1969	0.05	160.0	8.0
05.04.1969	0.08	190.0	15.0
20.12.1969	0.13	180.0	23.0
20.01.1970	0.21	160.0	34.0
31.01.1970	0.21	150.0	32.0
10.02.1970	0.28	180.0	50.0
15.02.1970	0.27	190.0	51.0
20.02.1970	0.21	220.0	46.0
25.02.1970	0.28	210.0	59.0
28.02.1970	0.37	140.0	52.0
05.03.1970	0.35	190.0	66.0
10.03.1970	0.32	220.0	70.0
15.03.1970	0.29	200.0	58.0
20.03.1970	0.38	190.0	72.0
25.03.1970	0.34	230.0	78.0
31.03.1970	0.14	220.0	31.0
05.04.1970	0.01	-999.0	-999.0
20.12.1970	0.2	160.0	32.0
20.01.1971	0.26	170.0	44.0
31.01.1971	0.23	180.0	41.0
10.02.1971	0.25	200.0	50.0
15.02.1971	0.33	160.0	53.0
20.02.1971	0.38	140.0	53.0
25.02.1971	0.34	180.0	61.0
28.02.1971	0.48	150.0	72.0
05.03.1971	0.46	160.0	74.0
10.03.1971	0.39	170.0	66.0
15.03.1971	0.34	200.0	68.0
20.03.1971	0.24	210.0	50.0
25.03.1971	0.05	300.0	15.0
20.12.1971	0.22	180.0	40.0
20.01.1972	0.2	190.0	38.0
31.01.1972	0.32	160.0	51.0
10.02.1972	0.3	180.0	54.0
15.02.1972	0.36	160.0	58.0
20.02.1972	0.31	180.0	56.0
25.02.1972	0.3	200.0	60.0
29.02.1972	0.27	200.0	54.0
05.03.1972	0.28	210.0	59.0
10.03.1972	0.23	240.0	55.0
15.03.1972	0.06	260.0	16.0
20.03.1972	0.13	310.0	40.0
25.03.1972	0.05	240.0	12.0
20.12.1972	0.18	170.0	31.0
20.01.1973	0.2	200.0	40.0
31.01.1973	0.17	210.0	36.0
10.02.1973	0.17	190.0	32.0
15.02.1973	0.15	200.0	30.0
20.02.1973	0.09	250.0	22.0
25.02.1973	0.12	200.0	24.0
28.02.1973	0.09	250.0	22.0
05.03.1973	0.09	250.0	22.0
10.03.1973	0.07	290.0	20.0
15.03.1973	0.27	160.0	43.0
20.03.1973	0.18	220.0	40.0
25.03.1973	0.12	260.0	31.0
31.03.1973	0.04	340.0	14.0
20.12.1973	0.11	110.0	12.0
20.01.1974	0.11	150.0	16.0
31.01.1974	0.18	160.0	29.0
10.02.1974	0.19	160.0	30.0
15.02.1974	0.19	160.0	30.0
20.02.1974	0.25	180.0	45.0
25.02.1974	0.24	170.0	41.0
28.02.1974	0.24	200.0	48.0
05.03.1974	0.19	210.0	40.0
10.03.1974	0.24	230.0	55.0
15.03.1974	0.15	320.0	48.0
20.03.1974	0.07	220.0	29.0
25.03.1974	-999.0	-999.0	0.0
31.03.1974	-999.0	-999.0	0.0
20.11.1974	0.04	-999.0	-999.0
30.11.1974	-999.0	-999.0	0.0
20.12.1974	0.12	280.0	34.0
31.12.1974	-999.0	-999.0	0.0
20.01.1975	0.18	180.0	32.0
31.01.1975	0.18	210.0	38.0
10.02.1975	0.3	160.0	48.0
15.02.1975	0.24	180.0	43.0
20.02.1975	0.23	190.0	44.0
25.02.1975	0.4	140.0	56.0
